taxon_id	input	rank
1586935	Abacetus salzmanni	species
795040	Agonum marginatum	species
1587011	Anisodactylus signatus	species
1042819	Bembidion atrocaeruleum	species
450215	Bembidion bowditchii	species
icBemCaer	Bembidion caeruleum	species
795071	Bembidion litorale	species
1087459	Bembidion planum	species
1166891	Bembidion roosevelti	species
1166858	Bembidion stephensii	species
2493403	Bembidion tethys	species
1944111	Bembidion yukonum	species
60828	Blethisa multipunctata	species
1343429	Cicindela sexpunctata	species
127477	Calathus granatensis	species
1236466	Calathus luctuosus	species
102646	Carabus olympiae	species
1149313	Carabus pyrenaeus	species
2611518	Chlaenius laeviusculus	species
869552	Calomera angulata	species
212438	Calomera chloris	species
212556	Jansenia chloropleura	species
1343300	Cephalota hispanica	species
285225	Calomera littoralis	species
1485676	Cephalota maura	species
869544	Cylindera minuta	species
1587494	Cicindela sylvicola	species
1343317	Cylindera trisignata	species
1163509	Colias sieversi	species
170253	Cosnania pensylvanica	species
1343309	Cylindera germanica	species
1587257	Dromius meridionalis	species
304361	Dyschirius globosus	species
247379	Egadroma marginatum	species
93363	Cicindela marginata	species
157606	Galerina unicolor	species
247282	Harpalus aesculanus	species
1587334	Harpalus modestus	species
331376	Harpalus pensylvanicus	species
247295	Harpalus pigmaeus	species
247300	Harpalus wagneri	species
585990	Laemostenus complanatus	species
175617	Manticora amygdaloides	species
346483	Grammognatha euphratica	species
1217135	Myriochila fastidiosa	species
1343349	Myriochila melancholica	species
1343350	Myriochila undulata	species
247409	Nesarpalus fortunatus	species
155395	Notagonum submetallicum	species
2611737	Notonomus philippe	species
2109442	Omus dejeanii	species
1553614	Oodes helopioides	species
247406	Incisophonus incisus	species
207750	Pamborus alternans	species
239177	Percus guiraoi	species
795062	Limodromus assimilis	species
2528281	Platisus obscurus	species
1470290	Pogonus meridionalis	species
2060222	Pterostichus ghilianii	species
1588620	Pterostichus gracilis	species
878440	Pterostichus vernalis	species
1588474	Stenolophus skrimshiranus	species
586002	Synuchus vivalis	species
528232	Sirdenus grayii	species
931389	Thalassotrechus barbarae	species
479612	Trochus maculatus	species
272045	Zabrus urbionesis	species
207462	Agabus sturmii	species
1509387	Rhantus notaticollis	species
156939	Deronectes wewalkai	species
156950	Ilybius chalconatus	species
207480	Ilybius wasastjernae	species
1309509	Nebrioporus canaliculatus	species
224508	Stictotarsus bertrandi	species
1564125	Dineutus hornii	species
98928	Leuciscus aspius	species
1563984	Gyrinus urinator	species
107854	Haliplus mucronatus	species
1553471	Haliplus sibiricus	species
292448	Micromalthus debilis	species
2763553	Elampus constrictus	species
1544439	Deporaus marginatus	species
92692	Rhyzopertha dominica	species
202047	Nanophyes marmoratus	species
365789	Castiarina adelaidae	species
365791	Castiarina rufipennis	species
1580626	Castiarina simulata	species
219353	Dicerca divaricata	species
1943812	Dicerca tenebrica	species
1483931	Melanophila acuminata	species
1845032	Cytilus alternatus	species
194362	Chauliognathus expansus	species
194356	Chauliognathus fallax	species
194358	Chauliognathus flavipes	species
194360	Chauliognathus lineatus	species
194359	Chauliognathus octamaculatus	species
194357	Chauliognathus riograndensis	species
194361	Chauliognathus tetrapunctatus	species
1916668	Aeolesthes holosericea	species
1586448	Anaesthetis testacea	species
557795	Eutetrapha ocelota	species
2610055	Lagocheirus araneiformis	species
295678	Leiopus nebulosus	species
192382	Monochamus alternatus	species
2737487	Hormius orientalis	species
1850319	Olenecamptus bilobus	species
1588378	Phytoecia caerulescens	species
223894	Plectrura metallica	species
1553712	Rhagium sycophanta	species
1554471	Solenoptera canaliculata	species
1206596	Tetraopes tetrophthalmus	species
879044	Tetrops praeustus	species
2611896	Vesperus xatarti	species
2769931	Xylosteus spinolae	species
245134	Alagoasa decemgutatta	species
404222	Altica caerulescens	species
404226	Altica oleracea	species
273147	Amphelasma cavum	species
371886	Aphthona cyparissiae	species
1425532	Aphthona depressa	species
1587043	Aphthona herbigrada	species
346707	Aphthona lutescens	species
877787	Aphthona nigriceps	species
504833	Aphthona venustula	species
200150	Asphaera abdominalis	species
2653412	Aspidomorpha difformis	species
294721	Aspidomorpha miliaris	species
1476883	Aulacophora foveicollis	species
1885603	Basilepta fulvipes	species
2320938	Cassida inquinata	species
52254	[Candida] fragi	species
877894	Cassida viridis	species
346760	Chaetocnema concinna	species
2611513	Chalcophana cincta	species
2293937	Charidotella quadrisignata	species
131611	Chelymorpha cassida	species
2578496	Chrysochus asclepiadaeus	species
75504	Chrysolina affinis	species
111535	Chrysolina aurichalcea	species
75508	Chrysolina bicolor	species
75509	Chrysolina carnifex	species
75510	Chrysolina cerealis	species
111537	Chrysolina coerulans	species
75511	Chrysolina colasi	species
75512	Chrysolina curvilinea	species
75513	Chrysolina diluta	species
380051	Chrysolina exanthematica	species
75514	Chrysolina fastuosa	species
75515	Chrysolina femoralis	species
111401	Chrysolina graminis	species
111538	Chrysolina grossa	species
75519	Chrysolina haemoptera	species
75520	Chrysolina helopioides	species
75521	Chrysolina herbacea	species
75522	Chrysolina kuesteri	species
75523	Chrysolina lucida	species
75526	Chrysolina marginata	species
1640634	Chrysolina obscurella	species
75528	Chrysolina obsoleta	species
1587174	Chrysolina oricalcia	species
75529	Chrysolina peregrina	species
75530	Chrysolina polita	species
1553210	Chrysolina staphylaea	species
75532	Chrysolina timarchoides	species
75533	Chrysolina varians	species
63687	Chrysomela tremula	species
1075297	Clytra laeviuscula	species
226537	Coptocycla adamantina	species
346762	Crepidodera aurea	species
icCrePlut	Crepidodera plutus	species
204947	Cryptocephalus hypochaeridis	species
405610	Cyrtonus fairmairei	species
273139	Diabrotica scutellata	species
1710375	Disonycha alternata	species
2610215	Estigmena chinensis	species
1499692	Galerina indica	species
428704	Galeruca tanaceti	species
409921	Galerucella birmanica	species
131645	Galerucella nymphaeae	species
878018	Gastrophysa polygoni	species
1553329	Gonioctena nivosa	species
63699	Gonioctena quinquepunctata	species
222437	Gonioctena sibirica	species
222434	Gonioctena springlovae	species
63703	Gonioctena variabilis	species
63704	Gonioctena viminalis	species
226770	Gynandrobrotica lepida	species
226768	Gynandrobrotica nigrofasciata	species
2611628	Gynandrobrotica variabilis	species
1412126	Lema praeusta	species
7539	Leptinotarsa decemlineata	species
1845050	Longitarsus pellucidus	species
icLonAeru	Longitarsus aeruginosus	species
481850	Lysathia ludoviciana	species
2728761	Microctenochira quadrata	species
199973	Omophoita personata	species
1412135	Oulema atrosuturalis	species
1425590	Oulema gallaeciana	species
1425591	Oulema hoffmannseggii	species
1383036	Pachybrachis azureus	species
2037835	Paropsisterna beata	species
153785	Phratora vitellinae	species
172885	Platyphora spectabilis	species
1425596	Psylliodes circumdatus	species
218441	Erronea cylindrica	species
1525726	Zygogramma bigenea	species
577137	Octotemnus laevis	species
433251	Necrobia rufipes	species
419962	Aiolocaria hexaspilota	species
419956	Calvia quattuordecimguttata	species
2755240	Chilocorus circumdatus	species
877916	Coccidula scutellata	species
1902172	Coelophora inaequalis	species
77537	Epilachna admirabilis	species
488942	Epilachna borealis	species
1424578	Epilachna cacica	species
2597629	Epilachna paenulata	species
447619	Epilachna varivestis	species
115346	Exochomus quadripustulatus	species
1587345	Henosepilachna argus	species
459490	Henosepilachna niponica	species
436170	Henosepilachna pustulosa	species
459478	Henosepilachna septima	species
420088	Henosepilachna vigintioctomaculata	species
420089	Henosepilachna vigintioctopunctata	species
459491	Henosepilachna yasutomii	species
1514968	Hippodamia tredecimpunctata	species
1710648	Mulsantina hudsonica	species
115349	Psyllobora vigintiduopunctata	species
158624	Propylea japonica	species
703272	Rodolia cardinalis	species
703275	Scymnus nubilus	species
347477	Tytthaspis sedecimpunctata	species
364896	Acalles echinatus	species
1709595	Anthonomus signatus	species
1069516	Apodrosus wolcotti	species
201769	Baris artemisiae	species
2729945	Exomias mollicomus	species
201804	Brachysomus echinatus	species
206427	Sitophilus linearis	species
1341933	Trachyphloeus aristatus	species
334568	Ceutorhynchus erysimi	species
574154	Glocianus punctiger	species
877912	Cionus hortulanus	species
481088	Crocus olivieri	species
