taxon_id	input	rank	suggested
8845	Anser cygnoid	species	Anser cygnoides
33589	Leptoptilos crumenifer	species	Leptoptilos crumeniferus
8962	Alquila chrysaetos	species	Aquila chrysaetos
52410	Alquila heliaca	species	Aquila heliaca
36248	Gyps himalayensi	species	Gyps himalayensis
321104	Theratopius ecaudatus	species	Terathopius ecaudatus
9118	Grus carunculata	species	Grus carunculatus
161680	Limosa limonsa	species	Limosa limosa
292133	Turnix suscicator	species	Turnix suscitator
869458	Geotrigon violacea	species	Geotrygon violacea
1798942	Lephornis magnifica	species	Lophornis magnificus
	Ramphastos tucannus tucannus	species	ramphastos tucanus tucanus
315430	Lorius hypoinochorus	species	Lorius hypoinochrous
492515	Polytelisvalexandrae	species	Polytelis alexandrae
1118789	Miafra assamica	species	Mirafra assamica
1365177	Miafra erythroptera	species	Mirafra erythroptera
370325	Locustella thoracia	species	Bradypterus thoracicus
182891	Ixos mcclellandi	species	Ixos mcclellandii
87173	Geospiza difficlis	species	Geospiza difficilis
