Order	Family	Genus	Species	species author	infraspecific	common name	Hybrid	Sexual system	selfing	Growth Form	Woodiness count	Life_Form	gametophytic	gametophytic_min	sporophytic	sporophytic_min	karyotype	mol_basis	genotypic
Sapindales	Sapindaceae	Acer	albopurpurascens × buergerianum		var. formosanum		1												
Sapindales	Sapindaceae	Acer	brachystephyanum	T.Z.Hsu															
Sapindales	Sapindaceae	Acer	caloneurum	C.Y.Wu & T.Z.Hsu															
Sapindales	Sapindaceae	Acer	chapaense	Gagnep.															
Sapindales	Sapindaceae	Acer	chiangdaoense	Santisuk															
Sapindales	Sapindaceae	Acer	cinerascentiforme	Pojark.															
Sapindales	Sapindaceae	Acer	divergens	K.Koch ex Paxton															
Sapindales	Sapindaceae	Acer	emeiense	T.Z.Hsu															
Sapindales	Sapindaceae	Acer	eucalyptoides	W.P.Fang & Y.T.Wu															
Sapindales	Sapindaceae	Acer	foveolatum	C.Y.Wu															
Sapindales	Sapindaceae	Acer	guizhouense	Y.K.Li															
Sapindales	Sapindaceae	Acer	hainanense	F.Chun & W.P.Fang															
Sapindales	Sapindaceae	Acer	huangpingense	T.Z.Hsu															
Sapindales	Sapindaceae	Acer	jingdongense	T.Z.Hsu															
Sapindales	Sapindaceae	Acer	laisuense	W.P.Fang & W.K.Hu															
Sapindales	Sapindaceae	Acer	lanpingense	W.P.Fang & M.Y.Fang															
Sapindales	Sapindaceae	Acer	lanum																
Sapindales	Sapindaceae	Acer	lauyuense	W.P.Fang ex C.C.Fu															
Sapindales	Sapindaceae	Acer	leptophyllum	W.P.Fang															
Sapindales	Sapindaceae	Acer	lichuanense	C.D.Chu & G.G.Tang															
Sapindales	Sapindaceae	Acer	longipedicellatum	C.Y.Wu															
Sapindales	Sapindaceae	Acer	mairei	H.Lév.															
Sapindales	Sapindaceae	Acer	mapienense	W.P.Fang															
Sapindales	Sapindaceae	Acer	medogense	T.Z.Hsu & Z.K.Zhou															
Sapindales	Sapindaceae	Acer	mono × truncatum				1												
Sapindales	Sapindaceae	Acer	nayongense	W.P.Fang															
Sapindales	Sapindaceae	Acer	okamotoi	Nakai															
Sapindales	Sapindaceae	Acer	oligocarpum	W.P.Fang & L.C.Hu						tree									
Sapindales	Sapindaceae	Acer	pehpeiense	W.P.Fang & H.Y.Su															
Sapindales	Sapindaceae	Acer	pluridens	T.Z.Hsu & H.Sun															
Sapindales	Sapindaceae	Acer	rubronervium	Y.K.Li															
Sapindales	Sapindaceae	Acer	salweenense	W.W.Sm.															
Sapindales	Sapindaceae	Acer	schneiderianum	Pax & K.Hoffm.															
Sapindales	Sapindaceae	Acer	shangszeense	W.P.Fang & Soong															
Sapindales	Sapindaceae	Acer	shensiense	W.P.Fang & L.C.Hu															
Sapindales	Sapindaceae	Acer	shihweii	F.Chun & W.P.Fang						tree									
Sapindales	Sapindaceae	Acer	sichourense	(W.P.Fang & M.Y.Fang) W.P.Fang															
Sapindales	Sapindaceae	Acer	sinopurpurescens																
Sapindales	Sapindaceae	Acer	taipuense	W.P.Fang															
Sapindales	Sapindaceae	Acer	tenellum	Pax						tree									
Sapindales	Sapindaceae	Acer	tibetense	W.P.Fang						tree									
Sapindales	Sapindaceae	Acer	trialatum	L.L.Deng K.Y.Wei & G.S.Fan															
Sapindales	Sapindaceae	Acer	tricaudatum	W.P.Fang & C.C.Fu															
Sapindales	Sapindaceae	Acer	undulatum	Pojark.															
Sapindales	Sapindaceae	Acer	wuyishanicum	W.P.Fang & C.M.Tan															
Sapindales	Sapindaceae	Acer	× bornmuelleri	Borbás			1												
Sapindales	Sapindaceae	Acer	× coriaceum	Bosc ex Tausch.			1												
Sapindales	Sapindaceae	Acer	× freemanii	A.E.Murray			1												
Sapindales	Sapindaceae	Acer	× martinii	Jord.			1												
Sapindales	Sapindaceae	Acer	× peronai	Schwer.			1												
Sapindales	Sapindaceae	Acer	× pseudoheldreichii				1												
Sapindales	Sapindaceae	Acer	× schwerinii	Pax			1												
Sapindales	Sapindaceae	Acer	yaoshanicum	W.P.Fang															
Sapindales	Sapindaceae	Acer	yui	W.P.Fang						tree									
Apiales	Apiaceae	Aciphylla	anomala	Allan															
Apiales	Apiaceae	Aciphylla	divisa	Cheeseman															
Apiales	Apiaceae	Aciphylla	ferox	W.R.B.Oliv.											22	22			
Apiales	Apiaceae	Aciphylla	flexuosa	W.R.B.Oliv.															
Apiales	Apiaceae	Aciphylla	glaucescens	W.R.B.Oliv.											22	22			
Apiales	Apiaceae	Aciphylla	gracilis	W.R.B.Oliv.															
Apiales	Apiaceae	Aciphylla	hookeri	Kirk															
Apiales	Apiaceae	Aciphylla	indurata	Cheeseman															
Apiales	Apiaceae	Aciphylla	inermis	W.R.B.Oliv.											22	22			
Apiales	Apiaceae	Aciphylla	latibracteata	W.R.B.Oliv.															
Apiales	Apiaceae	Aciphylla	lecomtei	J.W.Dawson															
Apiales	Apiaceae	Aciphylla	multisecta	Cheeseman											22	22			
Apiales	Apiaceae	Aciphylla	polita	(Kirk) Cheeseman											22	22			
Apiales	Apiaceae	Aciphylla	spedenii	Cheeseman											22	22			
Apiales	Apiaceae	Aciphylla	takahea	W.R.B.Oliv.															
Apiales	Apiaceae	Aciphylla	trifoliolata	Petrie															
Ericales	Actinidiaceae	Actinidia	acuminata	Budisch. ex Trautv.				dioecy											
Ericales	Actinidiaceae	Actinidia	chengkouensis	C.Y.Chang				dioecy		shrub									
Ericales	Actinidiaceae	Actinidia	fanjingshanensis	S.D.Shi & Q.B.Wang				dioecy											
Ericales	Actinidiaceae	Actinidia	fasciculoides	C.F.Liang				dioecy		shrub									
Ericales	Actinidiaceae	Actinidia	globosa	C.F.Liang				dioecy											
Ericales	Actinidiaceae	Actinidia	holotricha	Finet & Gagnep.				dioecy		shrub									
Ericales	Actinidiaceae	Actinidia	jiankouensis	S.D.Shi & Z.S.Zhang				dioecy											
Ericales	Actinidiaceae	Actinidia	jijiangensis	C.F.Liang & Y.X.Lu				dioecy											
Ericales	Actinidiaceae	Actinidia	linguiensis	R.G.Li & X.G.Wang				dioecy		shrub									
Ericales	Actinidiaceae	Actinidia	pentapetala	R.G.Li & J.W.Li				dioecy											
Ericales	Actinidiaceae	Actinidia	petelotii	Diels				dioecy											
Ericales	Actinidiaceae	Actinidia	rongshuiensis	R.G.Li & X.G.Wang				dioecy		shrub									
Ericales	Actinidiaceae	Actinidia	scabiifolia	Dunn				dioecy											
Ericales	Actinidiaceae	Actinidia	stellatopilosa	C.Y.Chang				dioecy		shrub									
Ericales	Actinidiaceae	Actinidia	trichogyna	Franch.				dioecy		shrub									
Ericales	Actinidiaceae	Actinidia	ulmifolia	C.F.Liang				dioecy		shrub									
Ericales	Actinidiaceae	Actinidia	umbelloides	C.F.Liang				dioecy		shrub									
Malpighiales	Passifloraceae	Adenia	banaensis	C.Cusset															
Malpighiales	Passifloraceae	Adenia	bequaertii	Robyns & Lawalrée															
Malpighiales	Passifloraceae	Adenia	crassa	Merr.															
Malpighiales	Passifloraceae	Adenia	dinklagei	Hutch. & Dalziel															
Malpighiales	Passifloraceae	Adenia	dolichosiphon	Harms															
Malpighiales	Passifloraceae	Adenia	ecirrosa	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	epigea	H.Perrier															
Malpighiales	Passifloraceae	Adenia	erecta	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	fernandesiana	A.Robyns															
Malpighiales	Passifloraceae	Adenia	gedoensis	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	huillensis	(Welw.) A.Fernald & R.Fernald															
Malpighiales	Passifloraceae	Adenia	kigogoensis	Hearn															
Malpighiales	Passifloraceae	Adenia	kinabaluensis	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	latipetala	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	lewallei	A.Robyns															
Malpighiales	Passifloraceae	Adenia	litoralis	Hearn															
Malpighiales	Passifloraceae	Adenia	longistipulata	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	malangeana	Harms															
Malpighiales	Passifloraceae	Adenia	mcdadiana	Hearn															
Malpighiales	Passifloraceae	Adenia	metamorpha	Hearn															
Malpighiales	Passifloraceae	Adenia	mossambicensis	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	natalensis	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	panduriformis	Engl.															
Malpighiales	Passifloraceae	Adenia	pierrei	Gagnep.															
Malpighiales	Passifloraceae	Adenia	pinnatisecta	(Craib) Craib															
Malpighiales	Passifloraceae	Adenia	poggei	(Engl.) Engl.															
Malpighiales	Passifloraceae	Adenia	poilanei	C.Cusset															
Malpighiales	Passifloraceae	Adenia	saxicola	Craib															
Malpighiales	Passifloraceae	Adenia	staudtii	Harms															
Malpighiales	Passifloraceae	Adenia	stolzii	Harms															
Malpighiales	Passifloraceae	Adenia	stylosa	(Perr.) Hearn															
Malpighiales	Passifloraceae	Adenia	tisserantii	A.Fernald & R.Fernald															
Malpighiales	Passifloraceae	Adenia	tricostata	W.J.de Wilde															
Malpighiales	Passifloraceae	Adenia	trilobata	(Roxb.) Engl.															
Malpighiales	Passifloraceae	Adenia	tuberifera	R.E.Fr.															
Malpighiales	Passifloraceae	Adenia	viridiflora	Craib															
Malpighiales	Passifloraceae	Adenia	welwitschii	(Mast.) Engl.															
Malpighiales	Passifloraceae	Adenia	zambesiensis	R.Fernald & A.Fernald															
Fagales	Casuarinaceae	Allocasuarina	acuaria	(F.Muell.) L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	defungens	L.A.S.Johnson															
Fagales	Casuarinaceae	Allocasuarina	drummondiana	(Miq.) L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	filidens	L.A.S.Johnson				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	hystricosa	Wege				dioecy			0;0;1								
Fagales	Casuarinaceae	Allocasuarina	ramosissima	(C.A.Gardner) L.A.S.Johnson				dioecy											
Fagales	Casuarinaceae	Allocasuarina	robusta	(Macklin) L.A.S.Johnson				monoecy											
Fagales	Casuarinaceae	Allocasuarina	striata	(Macklin) L.A.S.Johnson							0;0;2								
Caryophyllales	Amaranthaceae	Amaranthus	acanthobracteatus	Henr.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	altissima					dioecy											
Caryophyllales	Amaranthaceae	Amaranthus	atropurpureus	Roxb.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	bahiensis	Mart.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	bigelowii	Uline & W.L.Bray				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	brandegeei	Standl.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	brasiliensis	Moq.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	brownii	Christoph. & Caum				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	campestris	Willd.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	caturus	Roxb.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	celosioides	Kunth				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	chihuahensis	S.Watson				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	commutatus	A.Kern.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	congestus	C.C.Towns.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	dinteri	Schinz				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	furcatus	J.T.Howell				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	grandiflorus	(J.M.Black) J.M.Black				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	hunzikeri	N.Bayón				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	lepturus	S.F.Blake				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	lombardoi	Hunz.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	minimus	Standl.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	palmeri × Amaranthus rudis				1	monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	paraguayensis	Parodi				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	parvulus	Peter				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	peruvianus	(Schauer) Standl.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	polygamus	L.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	pringlei	S.Watson				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	rosengurttii	Hunz.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	scandens	L.f.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	scleranthoides	(Andersson) Andersson				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	sparganicephalus	Thell.				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	tucsonensis	Henrickson				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	venulosus	S.Watson				monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	× adulterinus	Thell.			1	monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	× budensis	Priszter			1	monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	× ozanonii	Piszter			1	monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	× soproniensis	Priszter & Kárpáti			1	monoecy											
Caryophyllales	Amaranthaceae	Amaranthus	× texensis	Henrickson			1	monoecy											
Asterales	Asteraceae	Antennaria	soliceps	S.F.Blake				apomictic		tree									
Asterales	Asteraceae	Antennaria	alsinoides	Greene															
Asterales	Asteraceae	Antennaria	anacleta	Greene															
Asterales	Asteraceae	Antennaria	caucasica	Boriss.											18;56	18			
Asterales	Asteraceae	Antennaria	dioiciformis	Kom.															
Asterales	Asteraceae	Antennaria	erigeroides	Greene															
Asterales	Asteraceae	Antennaria	foliacea	Greene															
Asterales	Asteraceae	Antennaria	gnaphalioides	(Kunth) Standl. ex R.Knuth															
Asterales	Asteraceae	Antennaria	lanatula	Chrtek & Pouzar															
Asterales	Asteraceae	Antennaria	macounii	Greene															
Asterales	Asteraceae	Antennaria	oblancifolia	E.E.Nelson															
Asterales	Asteraceae	Antennaria	pseudoarenicola	V.V.Petrovsky															
Asterales	Asteraceae	Antennaria	sleumeri	Cabrera															
Apiales	Araliaceae	Aralia	officinalis	Z.Z.Wang				andromonoecy		tree									
Apiales	Araliaceae	Aralia	ferox	Miq.															
Apiales	Araliaceae	Aralia	frodiniana	J.Wen															
Apiales	Araliaceae	Aralia	glabrifoliolata	(C.B.Shang) J.Wen															
Apiales	Araliaceae	Aralia	houheensis	W.X.Wang W.Y.Guo & Y.S.Fu															
Apiales	Araliaceae	Aralia	kansuensis	G.Hoo						herb		perennial							
Apiales	Araliaceae	Aralia	laevis	J.Wen															
Apiales	Araliaceae	Aralia	melanocarpa	(H.Lév) Lauener						herb		perennial							
Apiales	Araliaceae	Aralia	montana	Blume															
Apiales	Araliaceae	Aralia	regeliana	Marchal															
Apiales	Araliaceae	Aralia	rex	(Ekman) J.Wen				hermaphrodite		tree									
Apiales	Araliaceae	Aralia	shangiana	J.Wen															
Apiales	Araliaceae	Aralia	urticifolia	Blume ex Miq.															
Apiales	Araliaceae	Aralia	verticillata	(Dunn) J.Wen															
Apiales	Araliaceae	Aralia	wilsonii	Harms															
Asparagales	Asparagaceae	Asparagus	acicularis	F.T.Wang & S.C.Chen				dioecy		herbaceous vine		perennial							
Asparagales	Asparagaceae	Asparagus	altiscandens	Engl. & Gilg								perennial							
Asparagales	Asparagaceae	Asparagus	asiaticus	L.				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	baumii	Engl. & Gilg.								perennial							
Asparagales	Asparagaceae	Asparagus	bayeri	(Oberm.) Fellingham & N.L.Mey.				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	benguellensis	Baker				dioecy				perennial							
Asparagales	Asparagaceae	Asparagus	bequaertii	De Wild.								perennial							
Asparagales	Asparagaceae	Asparagus	botschantzevii	Vlassova								perennial							
Asparagales	Asparagaceae	Asparagus	botswanicus	Sebsebe				dioecy		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	brachiatus	Thulin						shrub		perennial							
Asparagales	Asparagaceae	Asparagus	breslerianus	Schult. & Schult.f.				dioecy		herbaceous vine		perennial			20	20			
Asparagales	Asparagaceae	Asparagus	bucharicus	Iljin								perennial							
Asparagales	Asparagaceae	Asparagus	burjaticus	Peschkova								perennial							
Asparagales	Asparagaceae	Asparagus	calcicola	H.Perrier								perennial							
Asparagales	Asparagaceae	Asparagus	capitatus	Baker				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	chimanimanensis	Sebsebe								perennial							
Asparagales	Asparagaceae	Asparagus	coodei	P.H.Davis								perennial							
Asparagales	Asparagaceae	Asparagus	curillus	Buch.-Ham. ex Roxb.				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	deflexus	Baker						shrub		perennial							
Asparagales	Asparagaceae	Asparagus	duchesnei	L.Linden								perennial							
Asparagales	Asparagaceae	Asparagus	dumosus	Baker				hermaphrodite		shrub		perennial	30	30					
Asparagales	Asparagaceae	Asparagus	equisetoides	Welw. ex Baker				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	faulkneri	Sebsebe								perennial							
Asparagales	Asparagaceae	Asparagus	ferganensis	Vved.								perennial							
Asparagales	Asparagaceae	Asparagus	filifolius	Bertol.				dioecy		herb		perennial							
Asparagales	Asparagaceae	Asparagus	gharoensis	Blatt.				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	greveanus	H.Perrier				hermaphrodite			1;0;0	perennial							
Asparagales	Asparagaceae	Asparagus	griffithii	Baker				dioecy		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	gypsaceus	Vved.								perennial							
Asparagales	Asparagaceae	Asparagus	hajrae	Kamble								perennial							
Asparagales	Asparagaceae	Asparagus	homblei	De Wild.								perennial							
Asparagales	Asparagaceae	Asparagus	kaessneri	De Wild.								perennial							
Asparagales	Asparagaceae	Asparagus	kansuensis	F.T.Wang & Tang ex S.C.Chen				dioecy		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	katangensis	De Wild. & T.Durand								perennial							
Asparagales	Asparagaceae	Asparagus	kraussianus	(Kunth) J.F.Macbr.				hermaphrodite		herbaceous vine		perennial							
Asparagales	Asparagaceae	Asparagus	laevissimus	Steud. ex Baker				hermaphrodite		shrub		perennial	10;10;10;20	10	40;40;40	40			
Asparagales	Asparagaceae	Asparagus	lecardii	De Wild.								perennial							
Asparagales	Asparagaceae	Asparagus	ledebourii	Miscz.								perennial							
Asparagales	Asparagaceae	Asparagus	leptocladodius	Chiov.								perennial							
Asparagales	Asparagaceae	Asparagus	longicladus	N.E.Br.				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	longipes	Baker				dioecy				perennial							
Asparagales	Asparagaceae	Asparagus	lycicus	P.H.Davis								perennial							
Asparagales	Asparagaceae	Asparagus	madecassus	H.Perrier								perennial							
Asparagales	Asparagaceae	Asparagus	mahafalensis	H.Perrier								perennial							
Asparagales	Asparagaceae	Asparagus	mairei	H.Lév.				dioecy		herb		perennial							
Asparagales	Asparagaceae	Asparagus	merkeri	K.Krause								perennial							
Asparagales	Asparagaceae	Asparagus	migeodii	Sebsebe								perennial							
Asparagales	Asparagaceae	Asparagus	monophyllus	Baker				dioecy		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	mozambicus	Kunth								perennial							
Asparagales	Asparagaceae	Asparagus	multituberosus	R.A.Dyer				hermaphrodite		herb		perennial							
Asparagales	Asparagaceae	Asparagus	nodulosus	(Oberm.) J.-P.Lebrun & Stork				hermaphrodite		herbaceous vine		perennial							
Asparagales	Asparagaceae	Asparagus	oliveri	(Oberm.) Fellingham & N.L.Mey.				hermaphrodite		herb		perennial							
Asparagales	Asparagaceae	Asparagus	pachyrrhizus	N.A.Ivanova ex N.V.Vlassova								perennial							
Asparagales	Asparagaceae	Asparagus	palaestinus	Baker				dioecy		herb		perennial							
Asparagales	Asparagaceae	Asparagus	pallasii	Miscz.								perennial							
Asparagales	Asparagaceae	Asparagus	pearsonii	Kies				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	pendulus	(Oberm.) J.-P.Lebrun & Stork				hermaphrodite		herb		perennial							
Asparagales	Asparagaceae	Asparagus	penicillatus	H.Hara				hermaphrodite				perennial							
Asparagales	Asparagaceae	Asparagus	poissonii	H.Perrier								perennial							
Asparagales	Asparagaceae	Asparagus	przewalskyi	N.A.Ivanova ex Grubov & T.V.Egorova				dioecy		herb		perennial							
Asparagales	Asparagaceae	Asparagus	psilurus	Welw. ex Baker				hermaphrodite				perennial							
Asparagales	Asparagaceae	Asparagus	punjabensis	J.L.Stewart								perennial							
Asparagales	Asparagaceae	Asparagus	pygmaeus	Makino								perennial							
Asparagales	Asparagaceae	Asparagus	richardsiae	Sebsebe								perennial							
Asparagales	Asparagaceae	Asparagus	ritschardii	De Wild.								perennial							
Asparagales	Asparagaceae	Asparagus	rogersii	R.E.Fr.				hermaphrodite				perennial							
Asparagales	Asparagaceae	Asparagus	rottleri	Baker				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	rubricaulis	(Kunth) Baker				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	sapinii	De Wild.								perennial							
Asparagales	Asparagaceae	Asparagus	sarmentosus	L.				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	saundersiae	Baker				hermaphrodite				perennial							
Asparagales	Asparagaceae	Asparagus	scaberulus	A.Rich.				hermaphrodite				perennial							
Asparagales	Asparagaceae	Asparagus	schumanianus	Schltr. ex H.Perrier				hermaphrodite			0;0;1	perennial							
Asparagales	Asparagaceae	Asparagus	sichuanicus	S.C.Chen & D.Q.Liu				dioecy		herb		perennial							
Asparagales	Asparagaceae	Asparagus	simulans	Baker				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	squarrosus	J.A.Schmidt								perennial							
Asparagales	Asparagaceae	Asparagus	subfalcatus	De Wild.								perennial							
Asparagales	Asparagaceae	Asparagus	tamariscinus	N.A.Ivanova ex Grubov								perennial							
Asparagales	Asparagaceae	Asparagus	turkestanicus	Popov								perennial							
Asparagales	Asparagaceae	Asparagus	uhligii	K.Krause								perennial							
Asparagales	Asparagaceae	Asparagus	umbellulatus	Bresler				hermaphrodite			0;0;1	perennial							
Asparagales	Asparagaceae	Asparagus	undulatus	(L.f.) Thunb.				hermaphrodite		herb		perennial							
Asparagales	Asparagaceae	Asparagus	usambarensis	Sebsebe								perennial							
Asparagales	Asparagaceae	Asparagus	vaginellatus	Bojer ex Baker				hermaphrodite		shrub	1;0;0	perennial							
Asparagales	Asparagaceae	Asparagus	vvedenskyi	Botsch.								perennial							
Asparagales	Asparagaceae	Asparagus	warneckei	(Engl.) Hutch.				hermaphrodite				perennial							
Asparagales	Asparagaceae	Asparagus	yanbianensis	S.C.Chen				dioecy		herb		perennial							
Asparagales	Asparagaceae	Asparagus	yanyuanensis	S.C.Chen				dioecy		herb		perennial							
Gentianales	Rubiaceae	Asperula	abchasica	V.I.Krecz.															
Gentianales	Rubiaceae	Asperula	acuminata	I.Thomps.															
Gentianales	Rubiaceae	Asperula	albiflora	Popov															
Gentianales	Rubiaceae	Asperula	ambleia	Airy Shaw				dioecy		herb		perennial							
Gentianales	Rubiaceae	Asperula	antalyensis	Ehrend.															
Gentianales	Rubiaceae	Asperula	assamica	Meisn.															
Gentianales	Rubiaceae	Asperula	asterocephala	Bornm.															
Gentianales	Rubiaceae	Asperula	asthenes	Airy Shaw & Turrill				dioecy		herb		perennial							
Gentianales	Rubiaceae	Asperula	azerbaidjanica	Mam Shach & Velib.															
Gentianales	Rubiaceae	Asperula	badachschenica	Pachom.															
Gentianales	Rubiaceae	Asperula	baenitzii	Heldr. ex Boiss.											22	22			
Gentianales	Rubiaceae	Asperula	balchanica	Bobrov															
Gentianales	Rubiaceae	Asperula	baldaccii	(Halácsy) Ehrend.															
Gentianales	Rubiaceae	Asperula	bargyli	Gomb.															
Gentianales	Rubiaceae	Asperula	biebersteinii	V.I.Krecz.															
Gentianales	Rubiaceae	Asperula	boryana	(Walp.) Ehrend.															
Gentianales	Rubiaceae	Asperula	botschantzevii	Pachom.															
Gentianales	Rubiaceae	Asperula	brachyantha	Boiss.															
Gentianales	Rubiaceae	Asperula	brachyphylla	Trigas & Iatroú															
Gentianales	Rubiaceae	Asperula	brevifolia	Vent.															
Gentianales	Rubiaceae	Asperula	bryoides	Stapf															
Gentianales	Rubiaceae	Asperula	capitellata	Hausskn. & Bornm.															
Gentianales	Rubiaceae	Asperula	carpatica	Morariu															
Gentianales	Rubiaceae	Asperula	charophyton	Airy Shaw & Turrill				dioecy		herb		perennial							
Gentianales	Rubiaceae	Asperula	ciliatula	Pachom.															
Gentianales	Rubiaceae	Asperula	cilicia	Hausskn. ex Ehrend.															
Gentianales	Rubiaceae	Asperula	comosa	Schönb.-Tem.															
Gentianales	Rubiaceae	Asperula	congesta	Tschern.															
Gentianales	Rubiaceae	Asperula	crassula	Greuter & Zaffran											22	22			
Gentianales	Rubiaceae	Asperula	cretacea	Willd. ex Roem. & Schult.															
Gentianales	Rubiaceae	Asperula	cristata	(Sommier & Levier) V.I.Krecz.															
Gentianales	Rubiaceae	Asperula	cunninghamii	Airy Shaw & Turrill				dioecy		herb		perennial							
Gentianales	Rubiaceae	Asperula	cymulosa	(Post) Post															
Gentianales	Rubiaceae	Asperula	cyrenaica	(E.A.Durand & Barratte) Pamp.															
Gentianales	Rubiaceae	Asperula	czukavinae	Pachom. & Karim															
Gentianales	Rubiaceae	Asperula	danilewskiana	Basin.															
Gentianales	Rubiaceae	Asperula	dasyantha	Klokov															
Gentianales	Rubiaceae	Asperula	doerfleri	Wettst.											22	22			
Gentianales	Rubiaceae	Asperula	elonea	Iatroú & Goergiadis															
Gentianales	Rubiaceae	Asperula	euboea	(Ehrend.) ined.															
Gentianales	Rubiaceae	Asperula	fedtschenkoi	Ovcz. & Tschernov															
Gentianales	Rubiaceae	Asperula	fragillima	Boiss. & Hausskn.															
Gentianales	Rubiaceae	Asperula	friabilis	Schönb.-Tem.															
Gentianales	Rubiaceae	Asperula	gemella	Airy Shaw & Turrill				dioecy		herb		perennial							
Gentianales	Rubiaceae	Asperula	geminifolia	F.Muell.				dioecy		herb		perennial							
Gentianales	Rubiaceae	Asperula	glabrata	Tschern.															
Gentianales	Rubiaceae	Asperula	glareosa	Ehrend.															
Gentianales	Rubiaceae	Asperula	gorganica	Schönb.-Tem. & Ehrend.															
Gentianales	Rubiaceae	Asperula	gracilis	C.A.Mey.															
Gentianales	Rubiaceae	Asperula	haphneola	O.Schwarz															
Gentianales	Rubiaceae	Asperula	hercegovina	Degen															
Gentianales	Rubiaceae	Asperula	hoskingii	I.Thomps.															
Gentianales	Rubiaceae	Asperula	inopinata	Schönb.-Tem.															
Gentianales	Rubiaceae	Asperula	insignis	(Vatke) Ehrend.															
Gentianales	Rubiaceae	Asperula	insolita	Pachom.															
Gentianales	Rubiaceae	Asperula	intersita	Klokov															
Gentianales	Rubiaceae	Asperula	karategini	Pachom. & Karim															
Gentianales	Rubiaceae	Asperula	kemulariae	Manden.															
Gentianales	Rubiaceae	Asperula	kotschyana	(Boiss. & Hohen.) Boiss.															
Gentianales	Rubiaceae	Asperula	kovalevskiana	Pachom.															
Gentianales	Rubiaceae	Asperula	kryloviana	Sergeev															
Gentianales	Rubiaceae	Asperula	lipskyana	V.I.Krecz.															
Gentianales	Rubiaceae	Asperula	litardierei	Humbert															
