taxon_id	input	rank	suggested
1940537	Tryngites subruficollis	species	Calidris subruficollis
181185	Cordia obliqua	species	Cordia myxa
1186208	Sacoglottis amazonica	species	Sacoglottis guianensis
221821	Dictyosphaeria favulosa	species	Dictyosphaeria cavernosa
177087	Caulerpa ambigua	species	Caulerpella ambigua
190804	Arivela viscosa	species	Corynandra viscosa
2483486	Distorsio mcgintyi	species	Distorsio constricta
185481	Alinea lanceolata	species	Brasiliscincus agilis
40254	Hormomya exustus	species	Brachidontes exustus
257347	Conus fosteri	species	Conus villepinii
997504	Acrothamnion butleriae	species	Acrothamnion butlerae
88426	Meristotheca gelidium	species	Meristiella gelidium
216199	Phascolosoma puntarenae	species	Phascolosoma nigrescens
2783451	Gracilaria crassissima	species	Crassiphycus crassissimus
198806	Philomachus pugnax	species	Calidris pugnax
1804205	Stigmaphyllon floribundum	species	Stigmaphyllon tomentosum
721934	Brockius albigenys	species	Labrisomus albigenys
246543	Varronia curassavica	species	Cordia curassavica
555488	Haemulon chrysargyreum	species	Brachygenys chrysargyreum
228259	Polysiphonia howei	species	Wilsonosiphonia howei
253770	Pleopeltis marginata	species	Neurodium lanceolatum
2572395	Crassiphycus caudatus	species	Crassa caudata
167337	Vetiveria zizanioides	species	Chrysopogon zizanioides
111991	Tiaris bicolor	species	Melanospiza bicolor
338184	Opuntia cochenillifera	species	Nopalea cochenillifera
613973	Paratrechina pubens	species	Nylanderia pubens
2509026	Neosiphonia ferulacea	species	Melanothamnus ferulaceus
1181264	Pomadasys crocro	species	Rhonciscus crocro
1914690	Micrognathus crinitus	species	Halicampus crinitus
210801	Phascolosoma vermiculum	species	Phascolosoma perlucens
173315	Caranx ruber	species	Carangoides ruber
16481	Scaevola sericea	species	Scaevola taccada
504427	Omalacantha bicornuta	species	Microphrys bicornutus
494647	Gyroscala commutata	species	Gyroscala lamellosa
193007	Campylopus filifolius	species	Bryohumbertia filifolia
526788	Phlogacanthus turgidus	species	Cystacanthus turgidus
