taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
5207948	Cheilopogon cyanopterus (Valenciennes, 1847)	5207948	Cheilopogon cyanopterus (Valenciennes, 1847)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Beloniformes	498	Exocoetidae	2968	Cheilopogon	2368477	Cheilopogon cyanopterus	5207948	LC
8867748	Actinocyclus subtilis (W.Gregory) Ralfs, 1861	8867748	Actinocyclus subtilis (W.Gregory) Ralfs, 1861	4	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Nudibranchia	980	Actinocyclidae	2655	Actinocyclus	3244378	Actinocyclus subtilis	8867748	NE
9183602	Dasygorgia squamata Verrill, 1883	2262928	Chrysogorgia squamata (Verrill, 1883)	5	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Alcyonacea	1437	Chrysogorgiidae	8174	Chrysogorgia	2262923	Chrysogorgia squamata	2262928	NE
2262928	Chrysogorgia squamata (Verrill, 1883)	2262928	Chrysogorgia squamata (Verrill, 1883)	4	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Alcyonacea	1437	Chrysogorgiidae	8174	Chrysogorgia	2262923	Chrysogorgia squamata	2262928	NE
11101305	Sericotes holosericeus holosericeus	2476399	Eulampis holosericeus (Linnaeus, 1758)	33	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Eulampis	2476397	Eulampis holosericeus	2476399	LC
7060039	Eulampis holosericeus holosericeus	7060039	Eulampis holosericeus holosericeus	19	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Eulampis	2476397	Eulampis holosericeus	2476399	
2476399	Eulampis holosericeus (Linnaeus, 1758)	2476399	Eulampis holosericeus (Linnaeus, 1758)	1243	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Eulampis	2476397	Eulampis holosericeus	2476399	LC
1315839	Cyphomyrmex minutus Mayr, 1862	1315839	Cyphomyrmex minutus Mayr, 1862	44	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Cyphomyrmex	1315806	Cyphomyrmex minutus	1315839	NE
2222682	Munidopsis abdominalis (A.Milne-Edwards, 1880)	2222682	Munidopsis abdominalis (A.Milne-Edwards, 1880)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Munidopsidae	4644257	Munidopsis	2222638	Munidopsis abdominalis	2222682	NE
4310751	Elasmonotus abdominalis A.Milne-Edwards, 1880	2222682	Munidopsis abdominalis (A.Milne-Edwards, 1880)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Munidopsidae	4644257	Munidopsis	2222638	Munidopsis abdominalis	2222682	NE
2301077	Littorina nebulosa (Lamarck, 1822)	5192675	Littoraria nebulosa (Lamarck, 1822)	3	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Littorinidae	2668	Littoraria	5192671	Littoraria nebulosa	5192675	NE
5192675	Littoraria nebulosa (Lamarck, 1822)	5192675	Littoraria nebulosa (Lamarck, 1822)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Littorinidae	2668	Littoraria	5192671	Littoraria nebulosa	5192675	NE
2714368	Cyperus elegans L.	2714368	Cyperus elegans L.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Cyperus	2713455	Cyperus elegans	2714368	NE
2885366	Manilkara bidentata (A.DC.) A.Chev.	2885366	Manilkara bidentata (A.DC.) A.Chev.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Sapotaceae	8802	Manilkara	2885024	Manilkara bidentata	2885366	NE
7223590	Manilkara bidentata subsp. bidentata	7223590	Manilkara bidentata subsp. bidentata	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Sapotaceae	8802	Manilkara	2885024	Manilkara bidentata	2885366	
3084848	Trianthema portulacastrum L.	3084848	Trianthema portulacastrum L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Aizoaceae	6752	Trianthema	3084847	Trianthema portulacastrum	3084848	NE
3125557	Stevia rebaudiana (Bertoni) Bertoni	3125557	Stevia rebaudiana (Bertoni) Bertoni	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Stevia	3125468	Stevia rebaudiana	3125557	NE
3152555	Hibiscus mutabilis L.	3152555	Hibiscus mutabilis L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Hibiscus	3152542	Hibiscus mutabilis	3152555	NE
3186096	Pimenta racemosa (Mill.) J.W.Moore	3186096	Pimenta racemosa (Mill.) J.W.Moore	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Myrtaceae	5014	Pimenta	3186060	Pimenta racemosa	3186096	LC
5161411	Ischnaspis longirostris (Signoret, 1882)	5161411	Ischnaspis longirostris (Signoret, 1882)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Diaspididae	4521	Ischnaspis	2083123	Ischnaspis longirostris	5161411	NE
5729905	Grateloupia filicina (J.V.Lamour.) C.Agardh	5729905	Grateloupia filicina (J.V.Lamour.) C.Agardh	9	SPECIES	ACCEPTED	Plantae	6	Rhodophyta	106	Florideophyceae	342	Halymeniales	1402	Halymeniaceae	9026	Grateloupia	9535936	Grateloupia filicina	5729905	NE
5856836	Echinolittorina jamaicensis (C.B.Adams, 1850)	5856836	Echinolittorina jamaicensis (C.B.Adams, 1850)	4	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Littorinidae	2668	Echinolittorina	2301149	Echinolittorina jamaicensis	5856836	NE
2301153	Nodilittorina riisei (Mörch, 1876)	5856836	Echinolittorina jamaicensis (C.B.Adams, 1850)	10	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Littorinidae	2668	Echinolittorina	2301149	Echinolittorina jamaicensis	5856836	NE
6499901	Actinotrophon actinophorus (Dall, 1889)	6499901	Actinotrophon actinophorus (Dall, 1889)	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Muricidae	2304120	Actinotrophon	4602060	Actinotrophon actinophorus	6499901	NE
8565738	Fusarium lichenicola (Speg.) Sacc. & Trotter, 1913	8565738	Fusarium lichenicola (Speg.) Sacc. & Trotter, 1913	2	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Sordariomycetes	320	Hypocreales	1290	Nectriaceae	4152	Fusarium	2554026	Fusarium lichenicola	8565738	NE
2608887	Physcia alba (Fée) Müll.Arg., 1887	2608887	Physcia alba (Fée) Müll.Arg., 1887	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Caliciales	10861608	Physciaceae	8369	Physcia	2600367	Physcia alba	2608887	NE
2660929	Bryothamnion triquetrum (S.G.Gmelin) M.Howe	7692312	Alsidium triquetrum (S.G.Gmelin) Trevisan	14	SPECIES	SYNONYM	Plantae	6	Rhodophyta	106	Florideophyceae	342	Ceramiales	665	Rhodomelaceae	4895	Alsidium	2660343	Alsidium triquetrum	7692312	NE
2660933	Bryothamnion triangularis (J.F.Gmelin)	7692312	Alsidium triquetrum (S.G.Gmelin) Trevisan	3	SPECIES	SYNONYM	Plantae	6	Rhodophyta	106	Florideophyceae	342	Ceramiales	665	Rhodomelaceae	4895	Alsidium	2660343	Alsidium triquetrum	7692312	NE
2925809	Heliotropium angiospermum Murray	2925809	Heliotropium angiospermum Murray	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Heliotropiaceae	4930387	Heliotropium	2925766	Heliotropium angiospermum	2925809	NE
2926823	Hyptis suaveolens (L.) Poit.	3889017	Mesosphaerum suaveolens (L.) Kuntze	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Mesosphaerum	7307350	Mesosphaerum suaveolens	3889017	NE
5051634	Lestes forficula Rambur, 1842	5051634	Lestes forficula Rambur, 1842	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Lestidae	4489	Lestes	1423980	Lestes forficula	5051634	LC
5361927	Ficus perforata L.	7262864	Ficus americana subsp. americana	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus americana	5361926	NE
5789284	Onychoprion fuscatus (Linnaeus, 1766)	5789284	Onychoprion fuscatus (Linnaeus, 1766)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Onychoprion	3241980	Onychoprion fuscatus	5789284	LC
6527182	Donax striatus Linnaeus, 1767	6527182	Donax striatus Linnaeus, 1767	4	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Cardiida	9529005	Donacidae	6853	Donax	2287060	Donax striatus	6527182	NE
6709094	Manihot carthagenensis subsp. glaziovii (Müll.Arg.) Allem	6709094	Manihot carthagenensis subsp. glaziovii (Müll.Arg.) Allem	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Manihot	3060685	Manihot carthagenensis	4930698	LC
2224766	Palaemon acanthurus Wiegmann, 1836	2224765	Macrobrachium acanthurus (Wiegmann, 1836)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Palaemonidae	8654	Macrobrachium	2224508	Macrobrachium acanthurus	2224765	NE
2248879	Cinachyrella alloclada (Uliczka, 1929)	2248879	Cinachyrella alloclada (Uliczka, 1929)	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105	Demospongiae	199	Tetractinellida	7544483	Tetillidae	4913	Cinachyrella	2248876	Cinachyrella alloclada	2248879	NE
2279282	Sclerodactyla briareus (Lesueur, 1824)	2279282	Sclerodactyla briareus (Lesueur, 1824)	1	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Holothuroidea	222	Dendrochirotida	1482	Sclerodactylidae	5618	Sclerodactyla	2279281	Sclerodactyla briareus	2279282	NE
2302337	Dendropoma corrodens (d'Orbigny, 1841)	2302337	Dendropoma corrodens (d'Orbigny, 1841)	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Vermetidae	7057	Dendropoma	2302332	Dendropoma corrodens	2302337	NE
6487929	Dendropoma annulatus	2302337	Dendropoma corrodens (d'Orbigny, 1841)	9	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Vermetidae	7057	Dendropoma	2302332	Dendropoma corrodens	2302337	NE
2377821	Coryphopterus hyalinus Böhlke & Robins, 1962	2377821	Coryphopterus hyalinus Böhlke & Robins, 1962	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Gobiidae	4274	Coryphopterus	2377815	Coryphopterus hyalinus	2377821	VU
2480830	Bubulcus ibis (Linnaeus, 1758)	2480830	Bubulcus ibis (Linnaeus, 1758)	3396	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Bubulcus	2480829	Bubulcus ibis	2480830	LC
2481817	Gallinago delicata (Ord, 1825)	2481817	Gallinago delicata (Ord, 1825)	634	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Gallinago	2481808	Gallinago delicata	2481817	LC
2663368	Coelothrix irregularis (Harv.) Børgesen	2663368	Coelothrix irregularis (Harv.) Børgesen	6	SPECIES	ACCEPTED	Plantae	6	Rhodophyta	106	Florideophyceae	342	Rhodymeniales	676	Champiaceae	9034	Coelothrix	2663366	Coelothrix irregularis	2663368	NE
3072985	Jatropha multifida L.	3072985	Jatropha multifida L.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Jatropha	3072692	Jatropha multifida	3072985	LC
3084883	Sesuvium portulacastrum (L.) L.	3084883	Sesuvium portulacastrum (L.) L.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Aizoaceae	6752	Sesuvium	3084879	Sesuvium portulacastrum	3084883	LC
5189537	Hiatella arctica (Linnaeus, 1767)	5189537	Hiatella arctica (Linnaeus, 1767)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Adapedonta	9584178	Hiatellidae	6882	Hiatella	8035393	Hiatella arctica	5189537	NE
5341819	Physalis pubescens L.	5341819	Physalis pubescens L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Physalis	2928907	Physalis pubescens	5341819	LC
5581471	Physalis barbadensis Jacq.	5341819	Physalis pubescens L.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Physalis	2928907	Physalis pubescens	5341819	NE
5421427	Malpighia emarginata DC.	5421427	Malpighia emarginata DC.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Malpighiaceae	6676	Malpighia	3191274	Malpighia emarginata	5421427	NE
7427413	Campylopus filifolius (Hornsch.) Mitt.	7427413	Campylopus filifolius (Hornsch.) Mitt.	1	SPECIES	DOUBTFUL	Plantae	6	Bryophyta	35	Bryopsida	327	Dicranales	1335	Dicranaceae	4635	Campylopus	2674696	Campylopus filifolius	7427413	NE
7587087	Cajanus cajan (L.) Huth	7587087	Cajanus cajan (L.) Huth	28	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Cajanus	2960263	Cajanus cajan	7587087	NE
2960383	Cajanus cajan (L.) Millsp.	7587087	Cajanus cajan (L.) Huth	26	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Cajanus	2960263	Cajanus cajan	7587087	NE
7613066	Capulus galea Dall, 1889	6490105	Hyalorisia galea (Dall, 1889)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Capulidae	6763	Hyalorisia	4610060	Hyalorisia galea	6490105	NE
6490105	Hyalorisia galea (Dall, 1889)	6490105	Hyalorisia galea (Dall, 1889)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Capulidae	6763	Hyalorisia	4610060	Hyalorisia galea	6490105	NE
10547069	Ceroplastes stellifer Westwood, 1871	10547069	Ceroplastes stellifer Westwood, 1871	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Coccidae	6963	Ceroplastes	2092293	Ceroplastes stellifer	10547069	NE
2114251	Acrocalanus longicornis Giesbrecht, 1888	2114251	Acrocalanus longicornis Giesbrecht, 1888	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Copepoda	11545536	Calanoida	679	Paracalanidae	9046	Acrocalanus	2114248	Acrocalanus longicornis	2114251	NE
2300446	Tonna galea (Linnaeus, 1758)	2300446	Tonna galea (Linnaeus, 1758)	4	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Tonnidae	2661	Tonna	2300443	Tonna galea	2300446	NE
2481725	Tringa erythropus (Pallas, 1764)	2481725	Tringa erythropus (Pallas, 1764)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Tringa	2481709	Tringa erythropus	2481725	LC
2489214	Delichon urbicum (Linnaeus, 1758)	2489214	Delichon urbicum (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Delichon	2489213	Delichon urbicum	2489214	LC
5115874	Arctia caja Linnaeus, 1758	5115874	Arctia caja Linnaeus, 1758	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Arctia	5115807	Arctia caja	5115874	NE
5229175	Circus cyaneus hudsonius (Linnaeus, 1766)	5229175	Circus cyaneus hudsonius (Linnaeus, 1766)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Circus	2480481	Circus cyaneus	2480487	
6101217	Circus hudsonius (Linnaeus, 1766)	5229175	Circus cyaneus hudsonius (Linnaeus, 1766)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Circus	2480481	Circus cyaneus	2480487	LC
5421566	Coscinodiscus asteromphalus Ehrenberg, 1844	5421566	Coscinodiscus asteromphalus Ehrenberg, 1844	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Coscinodiscales	1098	Coscinodiscaceae	2920	Coscinodiscus	3191512	Coscinodiscus asteromphalus	5421566	NE
7299393	Capsicum parvifolium Sendtn.	7299393	Capsicum parvifolium Sendtn.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Capsicum	2932937	Capsicum parvifolium	7299393	NE
7547085	Miconia laevigata (L.) D.Don	3188573	Miconia laevigata (L.) DC.	9	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia laevigata	3188573	NE
8311518	Miconia laevigata Griseb., 1860	8311518	Miconia laevigata Griseb., 1860	1	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia laevigata	8311518	NE
8139405	Melastoma laevigatum L.	3188573	Miconia laevigata (L.) DC.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia laevigata	3188573	NE
2072419	Aphis medicaginis Koch, 1854	2072419	Aphis medicaginis Koch, 1854	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aphididae	3042	Aphis	2049562	Aphis medicaginis	2072419	NE
2093900	Ferrisia virgata (Cockerell, 1893)	2093900	Ferrisia virgata (Cockerell, 1893)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Pseudococcidae	4534	Ferrisia	8268438	Ferrisia virgata	2093900	NE
2874564	Coccinia grandis (L.) Voigt	2874564	Coccinia grandis (L.) Voigt	17	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Coccinia	2874563	Coccinia grandis	2874564	NE
2957408	Senna obtusifolia (L.) H.S.Irwin & Barneby	2957408	Senna obtusifolia (L.) H.S.Irwin & Barneby	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Senna	2956904	Senna obtusifolia	2957408	LC
5209750	Clepticus parrae (Bloch & Schneider, 1801)	5209750	Clepticus parrae (Bloch & Schneider, 1801)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Labridae	8535	Clepticus	2384281	Clepticus parrae	5209750	LC
5209753	Clepticus parrai (Bloch & Schneider, 1801)	5209750	Clepticus parrae (Bloch & Schneider, 1801)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44			Perciformes	587	Labridae	8535	Clepticus	2384281	Clepticus parrae	5209750	LC
5423447	Dictyota ciliata J.Agardh	5423446	Dictyota ciliolata O.G.Sond. ex Kütz.	6	SPECIES	SYNONYM	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Dictyotales	1180	Dictyotaceae	7725	Dictyota	3200250	Dictyota ciliolata	5423446	NE
5423446	Dictyota ciliolata O.G.Sond. ex Kütz.	5423446	Dictyota ciliolata O.G.Sond. ex Kütz.	18	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Dictyotales	1180	Dictyotaceae	7725	Dictyota	3200250	Dictyota ciliolata	5423446	NE
2285729	Lithophaga bisulcata (d'Orbigny, 1853)	8453411	Leiosolenus bisulcatus (d'Orbigny, 1853)	11	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Mytilida	9330464	Mytilidae	3476	Leiosolenus	4374680	Leiosolenus bisulcatus	8453411	NE
8453411	Leiosolenus bisulcatus (d'Orbigny, 1853)	8453411	Leiosolenus bisulcatus (d'Orbigny, 1853)	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Mytilida	9330464	Mytilidae	3476	Leiosolenus	4374680	Leiosolenus bisulcatus	8453411	NE
2286295	Chama florida Lamarck, 1819	2286295	Chama florida Lamarck, 1819	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Venerida	9310756	Chamidae	6857	Chama	2286283	Chama florida	2286295	NE
2293970	Pupisoma dioscoricola (C.B.Adams, 1845)	2293970	Pupisoma dioscoricola (C.B.Adams, 1845)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Valloniidae	2617	Pupisoma	2293968	Pupisoma dioscoricola	2293970	NE
2300439	Eudolium crosseanum (Monterosato, 1869)	2300439	Eudolium crosseanum (Monterosato, 1869)	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Tonnidae	2661	Eudolium	2300437	Eudolium crosseanum	2300439	NE
2300440	Eudolium thompsoni McGinty, 1955	2300439	Eudolium crosseanum (Monterosato, 1869)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Tonnidae	2661	Eudolium	2300437	Eudolium crosseanum	2300439	NE
2336774	Chelidonichthys lucerna (Linnaeus, 1758)	2336774	Chelidonichthys lucerna (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Scorpaeniformes	590	Triglidae	8635	Chelidonichthys	2336772	Chelidonichthys lucerna	2336774	LC
2481741	Calidris ferruginea (Pontoppidan, 1763)	2481741	Calidris ferruginea (Pontoppidan, 1763)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Calidris	2481739	Calidris ferruginea	2481741	NT
2969116	Lonchocarpus punctatus Kunth	2969116	Lonchocarpus punctatus Kunth	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lonchocarpus	2968975	Lonchocarpus punctatus	2969116	LC
3172574	Spathodea campanulata Beauverd	3172574	Spathodea campanulata Beauverd	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Bignoniaceae	6655	Spathodea	3172573	Spathodea campanulata	3172574	LC
4329132	Scottocheres elongatus (Scott T. & Scott A., 1894)	4329132	Scottocheres elongatus (Scott T. & Scott A., 1894)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Copepoda	11545536	Siphonostomatoida	1428	Asterocheridae	5113	Scottocheres	4329124	Scottocheres elongatus	4329132	NE
5177275	Gonodactylus bredini Manning, 1969	2214264	Neogonodactylus bredini (Manning, 1969)	5	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Stomatopoda	1373	Gonodactylidae	5408	Neogonodactylus	2214261	Neogonodactylus bredini	2214264	NE
5214566	Jenkinsia majua Whitehead, 1963	5214566	Jenkinsia majua Whitehead, 1963	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Clupeiformes	538	Clupeidae	7332	Jenkinsia	2413327	Jenkinsia majua	5214566	LC
5277918	Polysiphonia foetidissima Cocks ex Bornet, 1892	10813610	Vertebrata foetidissima (Cocks ex Bornet) Díaz-Tapia & Maggs, 2017	1	SPECIES	SYNONYM	Plantae	6	Rhodophyta	106	Florideophyceae	342	Ceramiales	665	Rhodomelaceae	4895	Vertebrata	2660342	Vertebrata foetidissima	10813610	NE
7193247	Tylosurus crocodilus crocodilus	4286150	Tylosurus crocodilus (Péron & Lesueur, 1821)	2	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44			Beloniformes	498	Belonidae	7190	Tylosurus	2369225	Tylosurus crocodilus	4286150	LC
4286150	Tylosurus crocodilus (Péron & Lesueur, 1821)	4286150	Tylosurus crocodilus (Péron & Lesueur, 1821)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Beloniformes	498	Belonidae	7190	Tylosurus	2369225	Tylosurus crocodilus	4286150	LC
7996826	Pleurodonte orbiculata (Férussac, 1822)	7996826	Pleurodonte orbiculata (Férussac, 1822)	15	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Pleurodontidae	3248535	Pleurodonte	4598056	Pleurodonte orbiculata	7996826	NE
2285313	Bathoxiphus ensiculus (Jeffreys, 1877)	2285313	Bathoxiphus ensiculus (Jeffreys, 1877)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Scaphopoda	276	Gadilida	536	Entalinidae	3318	Bathoxiphus	2285311	Bathoxiphus ensiculus	2285313	NE
2389881	Malacanthus plumieri (Bloch, 1786)	2389881	Malacanthus plumieri (Bloch, 1786)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Malacanthidae	8543	Malacanthus	2387400	Malacanthus plumieri	2389881	LC
2390537	Alectis ciliaris (Bloch, 1787)	2390537	Alectis ciliaris (Bloch, 1787)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Carangidae	4253	Alectis	2390536	Alectis ciliaris	2390537	LC
2401553	Arctozenus rissoi (Bonaparte, 1840)	2401551	Arctozenus risso (Bonaparte, 1840)	2	SPECIES	SYNONYM	Animalia	1	Chordata	44			Aulopiformes	497	Paralepididae	2964	Arctozenus	2401550	Arctozenus risso	2401551	NE
2405425	Robinsia catherinae Böhlke & Smith, 1967	2405425	Robinsia catherinae Böhlke & Smith, 1967	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Anguilliformes	495	Chlopsidae	2950	Robinsia	2405424	Robinsia catherinae	2405425	LC
2616051	Stemphylium lycopersici (Enjoji) W.Yamam.	2616051	Stemphylium lycopersici (Enjoji) W.Yamam.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Dothideomycetes	183	Pleosporales	1047	Pleosporaceae	8315	Stemphylium	2592424	Stemphylium lycopersici	2616051	NE
