taxon_id	input	rank	suggested
168509	Sporobolomyces odorus	species	Rhodosporidiobolus odoratus
55588	Uromyces croci	species	Uromyces viciae-fabae
173177	Arthonia coronata	species	Geochloa lupulina
	Arthonia elegans	species	arrhenia elegans	danthonia elegans
	Arthonia peltigerea	species	arthonia peltigerina	arrhenia peltigerina
1354280	Belonia calcicola	species	Begonia calcicola
198557	Belonia incarnata	species	Begonia incarnata
31218	Biatorina littoralis	species	Littorina obtusata
176949	Buellia adjuncta	species	Buellia subdisciformis
	Catillaria minuta	species	maxillaria minuta
	Cladonia alpina	species	caladenia alpina
	Cladonia glabriuscula	species	cladonia scabriuscula
	Diplotomma vezdanum	species	diplotomma vezdana
5389	Gomphillaceae	family	Gomphidiaceae
258902	Lecidea alpestris	species	Protoblastenia rupestris
1301421	Lecanora fugiens	species	Gyalolechia fulgens
	Lecidea fuliginosa	species	lecidea uliginosa
1403739	Lecania olivacella	species	Solenopsora olivacea
2029763	Lecidea paraclitica	species	Sclerococcum parasiticum
128385	Lecanora salina	species	Lecanora saligna
1619914	Melaspilea lentiginosula	species	Stictographa lentiginosa
312221	Micarea melaenida	species	Micarea melaeniza
1197372	Micarea parva	species	Minaria parva
395048	Mycobilimbia microcarpa	species	Bilimbia microcarpa
2713048	Rhizocarpon ferax	species	Rhizocarpon furax
200981	Rhizocarpon laevatum	species	Rhizocarpon lavatum
2126609	Rimularia mullensis	species	Ligularia muliensis
267812	Rinodina occulta	species	Pertusaria oculata
192176	Usnea dasypoga	species	Usnea dasopoga
2973954	Xerotrema megalospora	species	Xerotrema megalosporum
162099	Peronospora corollae	species	Peronospora coronillae
115418	Pythium papillatum	species	Globisporangium mamillatum
473046	Pythium tenue	species	Lythrum flagellare
	Actinodendron verticillatum	species	alsinodendron verticillatum	acinodendron verticillatum
47236	Arthrobotrys fusiformis	species	Arthrobotrys musiformis
319061	Ascobolus macrosporus	species	Thelebolus microsporus
2074948	Dicranidion gracile	species	Dicranidion fragile
2055220	Helvella lutescens	species	Helvella pubescens
47222	Microstoma protractum	species	Microstoma protracta
33183	Onygenaless	order	Onygenales
1053256	Neottiella microspora	species	Stylonectria purtonii
2508950	Pachyphlodes conglomeratus	species	Pachyphlodes conglomerata
1033672	Peziza indiscreta	species	Pezizella discreta
661323	Phialophora truncata	species	Coccotylus truncatus
	Placidiopsis custnanii	species	placidiopsis custnani	placidiopsis custanii
3024346	Sphinctrina tubiformis	species	Sphinctrina tubaeformis
	Arnium apiculatum	species	allium paniculatum	allium auriculatum
