"Order","Family","Species","Diploid.number","Fundamental.number","Sex.chromosome","Ploidy","Max.Bs","Microchromosomes","Notes","Original.listing","Citation"
"Anura","Craugastoridae","Haddadus binotatus","22","38","","","","","","Eleutherodactylus binotatus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Holoaden bradei","18","36","","","","","","","De Lucca EJ, Jim J, Foresti F 1974 Chromosomal studies in twelve species of Leptodactylidae and one Brachycephalidae. Caryologia 27:183- 192"
"Anura","Craugastoridae","Holoaden luederwaldti","27","","","3","","","polyploid found in wild population","","Campos, J.R.C., Martins, I.A., Haddad, C.F.B. and Kasahara, S., 2012. The karyotype of Holoaden luederwaldti (Anura, Strabomantidae), with report of natural triploidy.Folia biologica,58(4), p.144."
"Anura","Craugastoridae","Holoaden luederwaldti","18","34","","","","","","","Campos, J.R.C., Martins, I.A., Haddad, C.F.B. and Kasahara, S., 2012. The karyotype of Holoaden luederwaldti (Anura, Strabomantidae), with report of natural triploidy.Folia biologica,58(4), p.144."
"Anura","Craugastoridae","Oreobates barituensis","22","44","","2","","","","","Ferro, J. M., Taffarel, A., Cardozo, D., Grosso, J., Puig, M. P., Surez, P., ... and Baldo, D. (2016). Cytogenetic characterization and B chromosome diversity in direct-developing frogs of the genus Oreobates (Brachycephaloidea, Craugastoridae). Comparative cytogenetics,10(1), 141."
"Anura","Craugastoridae","Oreobates berdemenos","22","44","","2","","","","","Ferro, J. M., Taffarel, A., Cardozo, D., Grosso, J., Puig, M. P., Surez, P., ... and Baldo, D. (2016). Cytogenetic characterization and B chromosome diversity in direct-developing frogs of the genus Oreobates (Brachycephaloidea, Craugastoridae). Comparative cytogenetics,10(1), 141."
"Anura","Craugastoridae","Oreobates crepitans","22","44","","","","","","Pristimantis crepitans","Siqueira S, Aguiar O, Pansonato A, Giaretta AA, Stru_ssmann C, Martins I, Recco-Pimentel SM 2009 The karyotype of three Brazilian Terrarana frogs (Amphibia, Anura) with evidence of a new Barycholos species. Genet Mol Biol 32:470- 476. "
"Anura","Craugastoridae","Oreobates discoidalis","22","","","","","","","Eleutherodactylus discoidalis","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Oreobates discoidalis","22","44","","2","","","","","Ferro, J. M., Taffarel, A., Cardozo, D., Grosso, J., Puig, M. P., Surez, P., ... and Baldo, D. (2016). Cytogenetic characterization and B chromosome diversity in direct-developing frogs of the genus Oreobates (Brachycephaloidea, Craugastoridae). Comparative cytogenetics,10(1), 141."
"Anura","Craugastoridae","Pristimantis altae","26","46","","","","","","Eleutherodactylus altae","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis altamazonicus","34","36","","","","","","Eleutherodactylus altamazonicus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis boconoensis","32","","XY","2","","","","","Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVII. Y-Autosome Translocations in Anura Cytogenetic and genome research,154(3), pp.153-180."
"Anura","Craugastoridae","Pristimantis bogotensis","34","36","","","","","","Eleutherodactylus bogotensis","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis caryophyllaceus","32","32","","","","","","Eleutherodactylus caryophyllaceus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis charlottevillensis","36","36","","","","","","Eleutherodactylus charlottevillensis","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis conspicillatus","34","40","","","","","","","Bogart JP 1970 Los cromosomas de anfibios del genero Eleutherodactylus. Act IV Congr Latin Zool 1:65-78"
"Anura","Craugastoridae","Pristimantis conspicillatus","34","36","","","","","","Eleutherodactylus conspicillatus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis cruentus","32","32","","","","","","Eleutherodactylus cruentus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis cruentus","20","36","","","","","","","Savage JM 2002 The Amphibians and Reptiles of Costa Rica. A Herpetofauna between Two Continents, between Two Seas University of Chicago Press, Chicago. "
"Anura","Craugastoridae","Pristimantis curtipes","34","","XY","","","","","","Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVII. Y-Autosome Translocations in Anura Cytogenetic and genome research,154(3), pp.153-180."
"Anura","Craugastoridae","Pristimantis duellmani","36","","XY","","","","","","Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVII. Y-Autosome Translocations in Anura Cytogenetic and genome research,154(3), pp.153-180."
"Anura","Craugastoridae","Pristimantis dundeei","28","28","","","","","","","Siqueira S, Aguiar O, Struessmann C, Del-Grande ML, Recco-Pimentel SM 2008. Chromosomal analysis of three Brazilian eleutherodactyline frogs (Anura: Terrarana), with suggestion of a new species. Zootaxa 1860:51-59. "
"Anura","Craugastoridae","Pristimantis euphronides","32","34","","","","","","","Schmid M, Feichtinger W, Steinlein C, Rupprecht A, Haaf T, Kaiser H. 2002 Chromosome banding in Amphibia. XXIII. Giant W sex chromosomes and extremely small genome sizes in Eleutherodactylus euphronides and Eleutherodactylus shrevei (Anura, Leptodactylidae). Cytogenet Genome Res 97: 81-94. "
"Anura","Craugastoridae","Pristimantis euphronides","32","32","ZW","","","","W is submetacentric","Eleutherodactylus euphronides","Schmid, M., Feichtinger, W., Steinlein, C. and Rupprecht, A., 2002. Chromosome banding in Amphibia: XXIII. Giant W sex chromosomes and extremely small genomes in Eleutherodactylus euphronides and Eleutherodactylus shrevei (Anura, Leptodactylidae).Cytogenetic and genome research, 97(1/2), p.81."
"Anura","Craugastoridae","Pristimantis fenestratus","34","34","","","","","","Eleutherodactylus fenestratus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis gaigei","34","","","","","","","Eleutherodactylus gaigeae","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis lacrimosus","34","36","","","","","","Eleutherodactylus lacrimosus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis lanthanites","36","","","","","","","Eleutherodactylus lanthanites","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis lanthanites","36","36","","","","","","","DeWeese JE 1976 The karyotype of Middle American frogs of the genus Eleutherodactylus (Anura: Leptodactylidae): a case study of the significance of the karyologic method. PhD thesis, Faculty of the Graduate School, University of Southern California, Los Angeles"
"Anura","Craugastoridae","Pristimantis nubisilva","36","","","","","","","","Kaiser, H., Barrio-Amoros, C. L., Rivas, G. A., Steinlein, C., and Schmid, M. (2015). Five new species of Pristimantis (Anura: Strabomantidae) from the coastal cloud forest of the Peninsula de Paria, Venezuela.Journal of Threatened Taxa,7(4), 7047-7088."
"Anura","Craugastoridae","Pristimantis paulodutrai","22","","","","","","","Ischnocnema paulodutrai","Napoli MF, Ananias F, Fonseca PM, Silva APZ 2009 Morphological and karyotypic contributions for a better taxonomic definition of the frog Ischnocnema ramagii (Boulenger, 1888) (Anura, Brachycephalidae). South Am J Herpetol 4:164-172 "
"Anura","Craugastoridae","Pristimantis paulodutrai","30","32","","","","","","Ischnocnema paulodutrai","Siqueira S, Aguiar O, Struessmann C, Del-Grande ML, Recco-Pimentel SM 2008. Chromosomal analysis of three Brazilian eleutherodactyline frogs (Anura: Terrarana), with suggestion of a new species. Zootaxa 1860:51-59. "
"Anura","Craugastoridae","Pristimantis paulodutrai","30","30","","","","","originally reported in the genus Ischnocnema","Ischnocnema","Siqueira S, Aguiar O, Struessmann C, Del-Grande ML, Recco-Pimentel SM 2008. Chromosomal analysis of three Brazilian eleutherodactyline frogs (Anura: Terrarana), with suggestion of a new species. Zootaxa 1860:51-59. "
"Anura","Craugastoridae","Pristimantis pulvinatus","36","","XY","","","","","","Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVII. Y-Autosome Translocations in Anura Cytogenetic and genome research,154(3), pp.153-180."
"Anura","Craugastoridae","Pristimantis ridens","34","36","","","","","","Eleutherodactylus ridens","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis riveroi","36","36","","","","","","Eleutherodactylus riveroi","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis riveroi","35","36","","","","","","Eleutherodactylus riveroi","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis shrevei","32","36","","","","","","","Schmid M, Feichtinger W, Steinlein C, Rupprecht A, Haaf T, Kaiser H. 2002 Chromosome banding in Amphibia. XXIII. Giant W sex chromosomes and extremely small genome sizes in Eleutherodactylus euphronides and Eleutherodactylus shrevei (Anura, Leptodactylidae). Cytogenet Genome Res 97: 81-94. "
"Anura","Craugastoridae","Pristimantis shrevei","32","32","ZW","","","","W is submetacentric","Eleutherodactylus shrevei","Schmid, M., Feichtinger, W., Steinlein, C. and Rupprecht, A., 2002. Chromosome banding in Amphibia: XXIII. Giant W sex chromosomes and extremely small genomes in Eleutherodactylus euphronides and Eleutherodactylus shrevei (Anura, Leptodactylidae).Cytogenetic and genome research, 97(1/2), p.81."
"Anura","Craugastoridae","Pristimantis unistrigatus","34","","XY","","","","","","Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVII. Y-Autosome Translocations in Anura Cytogenetic and genome research,154(3), pp.153-180."
"Anura","Craugastoridae","Pristimantis unistrigatus","33","","","","","","","","Schmid, M. and Steinlein, C., 2018. Chromosome Banding in Amphibia. XXXVII. Y-Autosome Translocations in Anura Cytogenetic and genome research,154(3), pp.153-180."
"Anura","Craugastoridae","Pristimantis urichi","30","","","","","","","Eleutherodactylus urichi","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis variabilis","34","36","","","","","","","Bogart JP 1970 Los cromosomas de anfibios del genero Eleutherodactylus. Act IV Congr Latin Zool 1:65-78"
"Anura","Craugastoridae","Pristimantis variabilis","34","","","","","","","Eleutherodactylus variabilis","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Pristimantis ventrimarmoratus","36","36","","","","","","Eleutherodactylus ventrimarmoratus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Strabomantis biporcatus","36","42","","","","","","Eleutherodactylus biporcatus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Strabomantis biporcatus","35","42","","","","","","Eleutherodactylus biporcatus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Strabomantis biporcatus","20","","","","","","","Eleutherodactylus biporcatus","DeWesse, J. E. 1975. Chromosomes in Eleutherodactylus (Anura: Leptodactylidae). Mamm. Chrom. Mewslet. 16: 121-123."
"Anura","Craugastoridae","Strabomantis biporcatus","36","42","XXY","","","","Y autosome fusion","Eleutherodactylus maussi","Schmid, M., Feichtinger, W., Steinlein, C. and Haaf, T., 2002. Chromosome banding in Amphibia: XXVI. Coexistence of homomorphic XY sex chromosomes and a derived Y-autosome translocation in Eleutherodactylus maussi (Anura, Leptodactylidae). Cytogenetic and genome research, 99(1-4), p.330."
"Anura","Craugastoridae","Strabomantis biporcatus","36","42","XY","","","","","Eleutherodactylus maussi","Schmid, M., Feichtinger, W., Steinlein, C. and Haaf, T., 2002. Chromosome banding in Amphibia: XXVI. Coexistence of homomorphic XY sex chromosomes and a derived Y-autosome translocation in Eleutherodactylus maussi (Anura, Leptodactylidae). Cytogenetic and genome research, 99(1-4), p.330."
"Anura","Craugastoridae","Strabomantis bufoniformis","22","","","","","","","Eleutherodactylus bufoniformis","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Craugastoridae","Strabomantis sulcatus","22","38","","","","","","Eleutherodactylus sulcatus","Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
"Anura","Cycloramphidae","Cycloramphus acangatan","26","52","","","","","","","Noleto, R.B., Amaro, R.C., Verdade, V.K., Campos, J.R.C., Gallego, L.F.K., de Lima, A.M.X., Cestari, M.M., Kasahara, S., Yonenaga-Yassuda, Y., Rodrigues, M.T. and Toledo, L.F., 2011. Comparative cytogenetics of eight species of Cycloramphus (Anura, Cycloramphidae). Zoologischer Anzeiger-A Journal of Comparative Zoology, 250(3), pp.205-214."
"Anura","Cycloramphidae","Cycloramphus asper","26","52","","","","","","","Noleto, R.B., Amaro, R.C., Verdade, V.K., Campos, J.R.C., Gallego, L.F.K., de Lima, A.M.X., Cestari, M.M., Kasahara, S., Yonenaga-Yassuda, Y., Rodrigues, M.T. and Toledo, L.F., 2011. Comparative cytogenetics of eight species of Cycloramphus (Anura, Cycloramphidae). Zoologischer Anzeiger-A Journal of Comparative Zoology, 250(3), pp.205-214."
"Anura","Cycloramphidae","Cycloramphus boraceiensis","26","50","","","","","","","Noleto, R.B., Amaro, R.C., Verdade, V.K., Campos, J.R.C., Gallego, L.F.K., de Lima, A.M.X., Cestari, M.M., Kasahara, S., Yonenaga-Yassuda, Y., Rodrigues, M.T. and Toledo, L.F., 2011. Comparative cytogenetics of eight species of Cycloramphus (Anura, Cycloramphidae). Zoologischer Anzeiger-A Journal of Comparative Zoology, 250(3), pp.205-214."
"Anura","Cycloramphidae","Cycloramphus brasiliensis","26","52","","","","","","","Noleto, R.B., Amaro, R.C., Verdade, V.K., Campos, J.R.C., Gallego, L.F.K., de Lima, A.M.X., Cestari, M.M., Kasahara, S., Yonenaga-Yassuda, Y., Rodrigues, M.T. and Toledo, L.F., 2011. Comparative cytogenetics of eight species of Cycloramphus (Anura, Cycloramphidae). Zoologischer Anzeiger-A Journal of Comparative Zoology, 250(3), pp.205-214."
"Anura","Cycloramphidae","Cycloramphus carvalhoi","26","52","","","","","","","Noleto, R.B., Amaro, R.C., Verdade, V.K., Campos, J.R.C., Gallego, L.F.K., de Lima, A.M.X., Cestari, M.M., Kasahara, S., Yonenaga-Yassuda, Y., Rodrigues, M.T. and Toledo, L.F., 2011. Comparative cytogenetics of eight species of Cycloramphus (Anura, Cycloramphidae). Zoologischer Anzeiger-A Journal of Comparative Zoology, 250(3), pp.205-214."
"Anura","Cycloramphidae","Cycloramphus dubius","26","50","","","","","","","Noleto, R.B., Amaro, R.C., Verdade, V.K., Campos, J.R.C., Gallego, L.F.K., de Lima, A.M.X., Cestari, M.M., Kasahara, S., Yonenaga-Yassuda, Y., Rodrigues, M.T. and Toledo, L.F., 2011. Comparative cytogenetics of eight species of Cycloramphus (Anura, Cycloramphidae). Zoologischer Anzeiger-A Journal of Comparative Zoology, 250(3), pp.205-214."
"Anura","Cycloramphidae","Cycloramphus eleutherodactylus","26","50","","","","","","","Noleto, R.B., Amaro, R.C., Verdade, V.K., Campos, J.R.C., Gallego, L.F.K., de Lima, A.M.X., Cestari, M.M., Kasahara, S., Yonenaga-Yassuda, Y., Rodrigues, M.T. and Toledo, L.F., 2011. Comparative cytogenetics of eight species of Cycloramphus (Anura, Cycloramphidae). Zoologischer Anzeiger-A Journal of Comparative Zoology, 250(3), pp.205-214."
"Anura","Cycloramphidae","Cycloramphus fuliginosus","26","52","","","","","","","Noleto, R.B., Amaro, R.C., Verdade, V.K., Campos, J.R.C., Gallego, L.F.K., de Lima, A.M.X., Cestari, M.M., Kasahara, S., Yonenaga-Yassuda, Y., Rodrigues, M.T. and Toledo, L.F., 2011. Comparative cytogenetics of eight species of Cycloramphus (Anura, Cycloramphidae). Zoologischer Anzeiger-A Journal of Comparative Zoology, 250(3), pp.205-214."
"Anura","Cycloramphidae","Cycloramphus lutzorum","26","52","","","","","","","Noleto, R.B., Amaro, R.C., Verdade, V.K., Campos, J.R.C., Gallego, L.F.K., de Lima, A.M.X., Cestari, M.M., Kasahara, S., Yonenaga-Yassuda, Y., Rodrigues, M.T. and Toledo, L.F., 2011. Comparative cytogenetics of eight species of Cycloramphus (Anura, Cycloramphidae). Zoologischer Anzeiger-A Journal of Comparative Zoology, 250(3), pp.205-214."
"Anura","Cycloramphidae","Cycloramphus rhyakonastes","26","52","","","","","","","Noleto, R.B., Amaro, R.C., Verdade, V.K., Campos, J.R.C., Gallego, L.F.K., de Lima, A.M.X., Cestari, M.M., Kasahara, S., Yonenaga-Yassuda, Y., Rodrigues, M.T. and Toledo, L.F., 2011. Comparative cytogenetics of eight species of Cycloramphus (Anura, Cycloramphidae). Zoologischer Anzeiger-A Journal of Comparative Zoology, 250(3), pp.205-214."
"Anura","Cycloramphidae","Thoropa miliaris","26","52","","","","","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Cycloramphidae","Zachaenus parvulus","26","52","","","","","","Oocormus microps","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dendrobatidae","Adelphobates castaneoticus","18","36","","","","","","","Rodrigues, P.C., Aguiar, O., Serpieri, F., Lima, A.P., Uetanebaro, M. and Recco-Pimentel, S.M., 2011. Chromosome analysis of five Brazilian species of poison frogs (Anura: Dendrobatidae). Journal of genetics, 90(1), pp.31-37."
"Anura","Dendrobatidae","Adelphobates galactonotus","18","36","","","","","","","Rodrigues, P.C., Aguiar, O., Serpieri, F., Lima, A.P., Uetanebaro, M. and Recco-Pimentel, S.M., 2011. Chromosome analysis of five Brazilian species of poison frogs (Anura: Dendrobatidae). Journal of genetics, 90(1), pp.31-37."
"Anura","Dendrobatidae","Adelphobates quinquevittatus","20","38","","","","","","Dendrobates quinquivittatus","Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
"Anura","Dendrobatidae","Adelphobates quinquevittatus","18","36","","","","","","","Rodrigues, P.C., Aguiar, O., Serpieri, F., Lima, A.P., Uetanebaro, M. and Recco-Pimentel, S.M., 2011. Chromosome analysis of five Brazilian species of poison frogs (Anura: Dendrobatidae). Journal of genetics, 90(1), pp.31-37."
"Anura","Dendrobatidae","Ameerega bilinguis","24","48","","","","","","","Vasquez Villalba, E., 2013. Analisis de los Cromosomas Mitoticos de Ameerega bilinguis y Ameerega hahneli (Anura: Dendrobatidae) de la Estacion Cientifica Yasuni (Bachelor's thesis, QUITO/PUCE/2013)."
"Anura","Dendrobatidae","Ameerega flavopicta","24","42","","","","","","Epipedobates flavopictus","Aguiar Jr, O., Lima, A.P., Giaretta, A.A. and Recco-Pimentel, S.M., 2002. Cytogenetic analysis of four poison frogs of the Epipedobates genus (Anura: Dendrobatidae). Herpetologica, 58(3), pp.293-303."
"Anura","Dendrobatidae","Ameerega hahneli","24","42","","","","","","Epipedobates hahneli","Aguiar Jr, O., Lima, A.P., Giaretta, A.A. and Recco-Pimentel, S.M., 2002. Cytogenetic analysis of four poison frogs of the Epipedobates genus (Anura: Dendrobatidae). Herpetologica, 58(3), pp.293-303."
"Anura","Dendrobatidae","Ameerega hahneli","24","48","","","","","","","Vasquez Villalba, E., 2013. Analisis de los Cromosomas Mitoticos de Ameerega bilinguis y Ameerega hahneli (Anura: Dendrobatidae) de la Estacion Cientifica Yasuni (Bachelor's thesis, QUITO/PUCE/2013)."
"Anura","Dendrobatidae","Ameerega picta","24","48","","","","","","Epipedobates pictus","Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
"Anura","Dendrobatidae","Ameerega picta","24","44","","","","","","","Rodrigues, P.C., Aguiar, O., Serpieri, F., Lima, A.P., Uetanebaro, M. and Recco-Pimentel, S.M., 2011. Chromosome analysis of five Brazilian species of poison frogs (Anura: Dendrobatidae). Journal of genetics, 90(1), pp.31-37."
"Anura","Dendrobatidae","Ameerega trivittata","24","44","","","","","","Epipedobates trivittatus","Aguiar Jr, O., Lima, A.P., Giaretta, A.A. and Recco-Pimentel, S.M., 2002. Cytogenetic analysis of four poison frogs of the Epipedobates genus (Anura: Dendrobatidae). Herpetologica, 58(3), pp.293-303."
"Anura","Dendrobatidae","Ameerega trivittata","24","","","","","","","Phyllobates trivittatus","Bogart, J. P. 1970. Cromosomas en algunos generos de anuros. Act. IV Congr. Latin. Zool. 1: 79-86."
"Anura","Dendrobatidae","Andinobates opisthomelas","22","42","","","","","","Minyobates opisthomelas","Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
"Anura","Dendrobatidae","Colostethus inguinalis","24","","","","","","","","Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43."
"Anura","Dendrobatidae","Dendrobates auratus","18","36","","","","","","","Leon, P. E. 1970. Report of the chromosome numbers o some Costa Rican anurans. Rev. Biol. Trop. 17: 119-124."
"Anura","Dendrobatidae","Dendrobates tinctorius","18","36","","","","","","","Rodrigues, P.C., Aguiar, O., Serpieri, F., Lima, A.P., Uetanebaro, M. and Recco-Pimentel, S.M., 2011. Chromosome analysis of five Brazilian species of poison frogs (Anura: Dendrobatidae). Journal of genetics, 90(1), pp.31-37."
"Anura","Dendrobatidae","Dendrobates truncatus","18","36","","","","","","","Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
"Anura","Dendrobatidae","Hyloxalus subpunctatus","24","38","","","","","","Colostethus subpunctatus","Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
"Anura","Dendrobatidae","Hyloxalus vertebralis","24","48","","","","","","Colostethus vertebralis","Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
"Anura","Dendrobatidae","Leucostethus fraterdanieli","24","40","","","","","","Colostethus fraterdanieli","Bogart, J.P., 1991. The influence of life history on karyotypic evolution in frogs. Amphibian cytogenetics and evolution, pp.233-258."
"Anura","Dendrobatidae","Oophaga granulifera","20","40","","","","","","Dendrobates granuliferus","Resotto, M. B., P. Cardellini and M. Sala. 1987. Karyotypes of five species of Dendrobatidae (Anura, Amphibia). Herpetologica 43: 177-182."
"Anura","Dendrobatidae","Oophaga histrionica","20","40","","","","","","Dendrobates histrionicus","Resotto, M. B., P. Cardellini and M. Sala. 1987. Karyotypes of five species of Dendrobatidae (Anura, Amphibia). Herpetologica 43: 177-182."
"Anura","Dendrobatidae","Oophaga pumilio","20","40","","","","","","Dendrobates pumilio","Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43."
"Anura","Dendrobatidae","Oophaga pumilio","20","","","","","","","Dendrobates typographus","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dendrobatidae","Phyllobates lugubris","24","44","","","","","","","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dicroglossidae","Euphlyctis cyanophlyctis","26","52","ZW","","","","","Rana cyanophlyctis","King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
"Anura","Dicroglossidae","Euphlyctis hexadactylus","26","","","","","","","Rana hexadactyla","Natarajan, R. 1957. Contributions to the cytology of Indian Anura (Amphibia): On the number and morphology of the chromsomes of three species of Rana (Ranidae). J. Zool. Soc. India 9: 114-120."
