taxon_id	input	rank
6277	Acanthocheilonema viteae	species
165870	Anguina agrostis	species
1859146	Anguina paludicola	species
269767	Aphelenchoides besseyi	species
1510644	Aphelenchoides composticola	species
70226	Aphelenchus avenae	species
544313	Ascaridia compar	species
46685	Ascaridia galli	species
6252	Ascaris lumbricoides	species
6253	Ascaris suum	species
451377	Aspiculuris tetraptera	species
473160	Auanema rhodensis	species
6260	Baylisascaris transfuga	species
57562	Belonolaimus longicaudatus	species
6279	Brugia malayi	species
6280	Brugia pahangi	species
6326	Bursaphelenchus xylophilus	species
101276	Cactodera weissi	species
6238	Caenorhabditis briggsae	species
6239	Caenorhabditis elegans	species
281687	Caenorhabditis japonica	species
31234	Caenorhabditis remanei	species
378086	Camallanus lacustris	species
292499	Contracaecum spiculigerum	species
2689298	Cruzia tentaculata	species
214005	Cystidicola farionis	species
214006	Cystidicola stigmatura	species
44603	Dictyocaulus filaria	species
29172	Dictyocaulus viviparus	species
288516	Diploscapter coronatus	species
367193	Diploscapter lycostoma	species
2018661	Diploscapter pachys	species
6287	Dirofilaria immitis	species
2710681	Dispharynx nasuta	species
166010	Ditylenchus destructor	species
166011	Ditylenchus dipsaci	species
989177	Ditylenchus gigas	species
182293	Globodera mexicana	species
36090	Globodera pallida	species
31243	Globodera rostochiensis	species
637853	Gongylonema pulchrum	species
6289	Haemonchus contortus	species
509722	Hammerschmidtiella diesingi	species
375939	Heligmosomoides bakeri	species
6339	Heligmosomoides polygyrus	species
596441	Heterakis dispar	species
65465	Heterakis gallinarum	species
596456	Heterakis papillosa	species
2731334	Heterakis sp.	species
596462	Heterakis spumosa	species
34510	Heterodera avenae	species
157847	Heterodera carotae	species
157849	Heterodera cruciferae	species
51029	Heterodera glycines	species
57557	Heterodera goettingiana	species
2759895	Heterodera oryzae	species
97005	Heterodera schachtii	species
37862	Heterorhabditis bacteriophora	species
52065	Heterorhabditis megidis	species
1437454	Hexamermis albicans	species
118886	Hysterothylacium aduncum	species
221929	Litomosoides galizai	species
42156	Litomosoides sigmodontis	species
7209	Loa loa	species
70231	Longidorus elongatus	species
188093	Longidorus macrosoma	species
241698	Longidorus vineacola	species
1499391	Mastophorus muris	species
1965296	Meloidogyne africana	species
288492	Meloidogyne ardenensis	species
6304	Meloidogyne arenaria	species
59747	Meloidogyne chitwoodi	species
1154578	Meloidogyne cruciani	species
390850	Meloidogyne enterolobii	species
325748	Meloidogyne ethiopica	species
186942	Meloidogyne exigua	species
71801	Meloidogyne fallax	species
298350	Meloidogyne floridensis	species
189291	Meloidogyne graminicola	species
299423	Meloidogyne graminis	species
6305	Meloidogyne hapla	species
520120	Meloidogyne hispanica	species
6306	Meloidogyne incognita	species
1453326	Meloidogyne inornata	species
1154580	Meloidogyne izalcoensis	species
6303	Meloidogyne javanica	species
2664144	Meloidogyne kikuyensis	species
189292	Meloidogyne konaensis	species
537484	Meloidogyne mali	species
191635	Meloidogyne microtyla	species
235213	Meloidogyne minor	species
244176	Meloidogyne naasi	species
107756	Meloidogyne nataliei	species
325757	Meloidogyne oryzae	species
189293	Meloidogyne paranaensis	species
285957	Meloidogyne partityla	species
436084	Meloidogyne spartinae	species
79066	Meloidogyne trifoliophila	species
2138241	Mesorhabditis belari	species
2715832	Mesorhabditis monhystera	species
1705085	Metastrongylus apri	species
992335	Monanema martini	species
36091	Onchocerca armillata	species
173668	Onchocerca dukei	species
6284	Onchocerca gibsoni	species
6283	Onchocerca gutturosa	species
263205	Onchocerca lienalis	species
42157	Onchocerca ochengi	species
6282	Onchocerca volvulus	species
2511119	Ophidascaris filaria	species
473156	Oscheius dolichura	species
1559960	Oscheius onirici	species
2879420	Oscheius sp. DF5120	species
2879419	Oscheius sp. JU1382	species
141969	Oscheius tipulae	species
6233	Panagrellus redivivus	species
591433	Panagrolaimus rigidus	species
591445	Panagrolaimus sp. ES5	species
55785	Panagrolaimus sp. PS1159	species
310962	Panagrolaimus sp. PS1579	species
310955	Panagrolaimus superbus	species
6256	Parascaris equorum	species
451380	Passalurus ambiguus	species
51036	Pellioditis pellio	species
75559	Physaloptera turgida	species
96659	Poikilolaimus oxycercus	species
45937	Pratylenchus coffeae	species
45929	Pratylenchus penetrans	species
45936	Pratylenchus scribneri	species
45931	Pratylenchus vulnus	species
137663	Pratylenchus zeae	species
1195656	Pristionchus exspectatus	species
54126	Pristionchus pacificus	species
281684	Prodontorhabditis wirthi	species
591449	Panagrolaimus sp. JU765	species
473172	Protorhabditis sp. JB122	species
1766045	Protospirura muricola	species
46012	Radopholus similis	species
174716	Rhabdias bufonis	species
2986572	Rhabdias fuelleborni	species
357927	Rhabdias ranae	species
13658	Romanomermis culicivorax	species
65603	Setaria cervi	species
48799	Setaria digitata	species
108094	Setaria labiatopapillosa	species
320062	Spirinia parasitifera	species
162469	Steinernema affine	species
52070	Steinernema anomali	species
34508	Steinernema carpocapsae	species
52066	Steinernema feltiae	species
37863	Steinernema glaseri	species
321369	Stephanurus dentatus	species
174720	Strongyloides papillosus	species
553534	Strongyloides ransomi	species
34506	Strongyloides ratti	species
6248	Strongyloides stercoralis	species
40346	Strongylus edentatus	species
40347	Strongylus equinus	species
40348	Strongylus vulgaris	species
412127	Syphacia obvelata	species
2982512	Thelandros alatus	species
103827	Thelazia callipaeda	species
59264	Toxascaris leonina	species
6265	Toxocara canis	species
6266	Toxocara cati	species
62080	Toxocara vitulorum	species
6335	Trichinella nativa	species
6336	Trichinella nelsoni	species
6337	Trichinella pseudospiralis	species
6334	Trichinella spiralis	species
2358201	Trichosomoides crassicauda	species
40351	Trichostrongylus tenuis	species
70415	Trichuris muris	species
36087	Trichuris trichiura	species
219738	Trichuris vulpis	species
6293	Wuchereria bancrofti	species
191820	Xiphinema diversicaudatum	species
243736	Xiphinema elongatum	species
46003	Xiphinema index	species
3029840	Gyrinicola batrachiensis	species
596466	Heterakis vesicularis	species
3051302	Physaloptera clausa	species
#naSeiStei	Seinura steineri	species
475190	Cyathostomum tetracanthum	species
208518	Xiphinema americanum	species
