taxon_id	input	rank	suggested
168568	Acer fengii	species	Acer paxii
57651	Acer guanense	species	Acer oblongum
171213	Acer maximowiczianum	species	Acer nikoense
168574	Acer mirabile	species	Acer wardii
152665	Aciphylla cuthbertiana	species	Aciphylla lyallii
152662	Aciphylla poppelwellii	species	Aciphylla hectori
152677	Aciphylla procumbens	species	Anisotome procumbens
152662	Aciphylla verticillata	species	Aciphylla hectori
1286518	Actinidia asymmetrica	species	Actinidia fortunatii
1286520	Actinidia carnosifolia	species	Actinidia henryi
165713	Actinidia changii	species	Actinidia melanandra
165709	Actinidia glabra	species	Actinidia indochinensis
1286518	Actinidia gracilis	species	Actinidia fortunatii
165713	Actinidia hypoglauca	species	Actinidia melanandra
1286526	Actinidia kungshanensis	species	Actinidia pilosula
1735016	Actinidia leptophylla	species	Actinidia vitifolia
165710	Actinidia maloides	species	Actinidia kolomikta
165710	Actinidia sugawarana	species	Actinidia kolomikta
2485317	Actinidia truncatifolia	species	Actinidia sorbifolia
165713	Actinidia viridiflava	species	Actinidia melanandra
387494	Adenia adenifera	species	Adenia cissampeloides
387494	Adenia guineensis	species	Adenia cissampeloides
387494	Adenia reticulata	species	Adenia cissampeloides
124765	Amaranthus caracasanus	species	Amaranthus spinosus
29722	Amaranthus cuspidatus	species	Amaranthus tricolor
2305826	Amaranthus haughtii	species	Amaranthus urceolatus
2116401	Amaranthus leptostachyus	species	Amaranthus undulatus
29722	Amaranthus mangostanus	species	Amaranthus tricolor
2116401	Amaranthus pallidiflorus	species	Amaranthus undulatus
1454542	Amaranthus paolii	species	Amaranthus graecizans
56196	Amaranthus polystachyus	species	Amaranthus viridis
277990	Amaranthus tamariscinus	species	Amaranthus tuberculatus
1454542	Amaranthus thellungianus	species	Amaranthus graecizans
910629	Antennaria aureola	species	Antennaria parvifolia
49054	Antennaria foenina	species	Antennaria dioica
669622	Antennaria formosa	species	Antennaria rosea
669590	Antennaria grandis	species	Antennaria howellii
49054	Antennaria insulensis	species	Antennaria dioica
669590	Antennaria neodioica	species	Antennaria howellii
49054	Antennaria nigritella	species	Antennaria dioica
49054	Antennaria parviflora	species	Antennaria dioica
49045	Antennaria plantaginea	species	Anaphalis margaritacea
49063	Antennaria rousseaui	species	Antennaria neglecta
669622	Antennaria scariosa	species	Antennaria rosea
49054	Antennaria zosonia	species	Antennaria dioica
82095	Aralia scaberula	species	Aralia elata
137938	Aralia elegans	species	Aralia debilis
904020	Aralia mexicana	species	Oreopanax xalapensis
229540	Aralia tomentella	species	Aralia franchetii
1302542	Asparagus fysonii	species	Asparagus subulatus
1302541	Asparagus schroederi	species	Asparagus striatus
272859	Asparagus stachyphyllus	species	Asparagus oligoclonos
1533066	Asperula galioides	species	Galium glaucum
29781	Asperula involucrata	species	Asperula laevigata
2163387	Asperula karataviensis	species	Galium karataviense
1899337	Asperula perpusilla	species	Galium perpusillum
2495780	Asperula scutellaris	species	Asperula rupestris
2495830	Asperula serotina	species	Galium tunetanum
880640	Atriplex aucherii	species	Atriplex aucheri
880710	Atriplex californica	species	Extriplex californica
2511893	Atriplex chenopodioides	species	Atriplex oreophila
2220025	Atriplex crispa	species	Atriplex pentandra
880677	Atriplex greggii	species	Atriplex obovata
2511893	Atriplex humilis	species	Atriplex oreophila
880711	Atriplex joaquinana	species	Extriplex joaquinana
240027	Atriplex leptostachys	species	Atriplex coriacea
880641	Atriplex repens	species	Atriplex belangeri
228512	Bauhinia aurea	species	Phanera aurea
1240548	Bauhinia aureifolia	species	Phanera aureifolia
2739300	Bauhinia bassacensis	species	Phanera bassacensis
653093	Bauhinia bidentata	species	Phanera bidentata
228513	Bauhinia carcinophylla	species	Phanera carcinophylla
162675	Bauhinia carronii	species	Lysiphyllum carronii
228515	Bauhinia clemensiorum	species	Cheniella clemensiorum
1229246	Bauhinia coccinea	species	Phanera coccinea
1707768	Bauhinia cupreonitens	species	Schnella cupreonitens
1779204	Bauhinia curtisii	species	Phanera curtisii
228517	Bauhinia didyma	species	Cheniella didyma
1229247	Bauhinia erythrantha	species	Schnella erythrantha
1779208	Bauhinia flexuosa	species	Schnella flexuosa
162676	Bauhinia gilva	species	Lysiphyllum gilvum
1779209	Bauhinia glabra	species	Schnella glabra
228520	Bauhinia glauca	species	Cheniella glauca
508984	Bauhinia guianensis	species	Schnella guianensis
1707769	Bauhinia harmsiana	species	Phanera harmsiana
1779210	Bauhinia herrerae	species	Schnella herrerae
162677	Bauhinia hookeri	species	Lysiphyllum hookeri
228524	Bauhinia integrifolia	species	Phanera integrifolia
1779205	Bauhinia japonica	species	Phanera japonica
228526	Bauhinia khasiana	species	Phanera khasiana
228527	Bauhinia kockiana	species	Phanera kockiana
653064	Bauhinia krugii	species	Bauhinia monandra
1707771	Bauhinia kunthiana	species	Schnella kunthiana
1707772	Bauhinia lakhonensis	species	Cheniella lakhonensis
1288007	Bauhinia malabarica	species	Piliostigma malabaricum
1229248	Bauhinia maximilianii	species	Schnella maximiliani
228529	Bauhinia nervosa	species	Phanera nervosa
653096	Bauhinia ornata	species	Phanera ornata
228530	Bauhinia paucinervata	species	Phanera paucinervata
653070	Bauhinia phoenicea	species	Phanera phoenicea
1227984	Bauhinia pterocalyx	species	Schnella pterocalyx
161748	Bauhinia pyrrhoclada	species	Phanera pyrrhoclada
228531	Bauhinia reticulata	species	Piliostigma reticulatum
653064	Bauhinia richardiana	species	Bauhinia monandra
653080	Bauhinia saigonensis	species	Phanera saigonensis
228533	Bauhinia scandens	species	Phanera scandens
228535	Bauhinia semibifida	species	Phanera semibifida
597277	Bauhinia siqueiraei	species	Schnella siqueirae
2739301	Bauhinia strychnoidea	species	Phanera strychnoidea
162678	Bauhinia syringifolia	species	Barklya syringifolia
653098	Bauhinia thonningii	species	Piliostigma thonningii
228538	Bauhinia touranensis	species	Cheniella touranensis
653097	Bauhinia vahlii	species	Phanera vahlii
228539	Bauhinia winitii	species	Lysiphyllum winitii
200042	Begonia anaimalaiensis	species	Begonia reniformis
1684027	Begonia argentea	species	Begonia maculata
1974362	Begonia asympeltata	species	Begonia serotina
200042	Begonia balmisiana	species	Begonia reniformis
1979734	Begonia barborkae	species	Begonia tominana
99386	Begonia biserrata	species	Begonia palmata
146769	Begonia buimontana	species	Begonia bui-montana
1979656	Begonia castaneifolia	species	Begonia fruticosa
1979707	Begonia collina	species	Begonia rhoephila
1684024	Begonia compacticaulis	species	Begonia ludwigii
198557	Begonia cordifolia	species	Begonia incarnata
71278	Begonia cristata	species	Begonia aptera
200042	Begonia fabulosa	species	Begonia reniformis
1052170	Begonia gigaphylla	species	Begonia liuyanii
1977223	Begonia gracillima	species	Begonia pleiopetala
71278	Begonia hayatae	species	Begonia aptera
212815	Begonia jamaicensis	species	Begonia acutifolia
1051766	Begonia josephi	species	Begonia josephii
1979679	Begonia latistipula	species	Begonia macrocarpa
200022	Begonia longipedunculata	species	Begonia longipetiolata
1979745	Begonia lushaiensis	species	Begonia yunnanensis
1979745	Begonia modestiflora	species	Begonia yunnanensis
1684048	Begonia mystacina	species	Begonia richardsoniana
890406	Begonia nelumbiifolia	species	Begonia nelumbifolia
1051776	Begonia obversa	species	Begonia picta
212714	Begonia pachyrhachis	species	Begonia crassicaulis
200010	Begonia parva	species	Begonia horticola
1977209	Begonia parvifolia	species	Begonia fischeri
1069564	Begonia pensilis	species	Begonia pendula
294967	Begonia pentaphylla	species	Begonia muricata
212713	Begonia pumilio	species	Begonia conchifolia
1979687	Begonia retusa	species	Begonia nitida
294969	Begonia robinsonii	species	Begonia pavonina
1684003	Begonia roezlii	species	Begonia cyathophora
172102	Begonia silhetensis	species	Begonia silletensis
234379	Begonia sinuata	species	Begonia homonyma
198557	Begonia subpeltata	species	Begonia incarnata
80371	Begonia taipeiensis	species	Begonia x taipeiensis
1977223	Begonia tenuicaulis	species	Begonia pleiopetala
71278	Begonia timorensis	species	Begonia aptera
200021	Begonia tricornis	species	Begonia longifolia
172104	Begonia tsaii	species	Begonia setifolia
1979628	Begonia urophylla	species	Begonia boquetensis
1979734	Begonia veitchii	species	Begonia tominana
