taxon_id	input	rank	suggested
2583311	Microgale dobsoni	species	Nesogale dobsoni
9923	Capra hircus aegagrus	species	Capra aegagrus
80419	Capra pyrenaica hispanica	species	Capra pyrenaica
907742	Cephalophus monticola	species	Philantomba monticola
129226	Cephalophus niger	species	Cephalophorus niger
129230	Cephalophus rufilatus	species	Cephalophorus rufilatus
59527	Damaliscus hunteri	species	Beatragus hunteri
27591	Gazella granti	species	Nanger granti
69308	Gazella thomsonii	species	Eudorcas thomsonii
344753	Oryx gazella beisa	species	Oryx beisa
469796	Ovis aries orientalis	species	Ovis orientalis
30538	Lama pacos	species	Vicugna pacos
662561	Cervus unicolor	species	Rusa unicolor
52407	Mazama gouazoubira	species	Subulo gouazoubira
397661	Mazama nemorivaga	species	Passalites nemorivagus
9887	Muntiacus muntjak vaginalis	species	Muntiacus vaginalis
103584	Delphinus bairdii	species	Delphinus capensis
9735	Stenella dubia	species	Stenella attenuata
439328	Giraffa camelopardalis tippelskirchi	species	Giraffa tippelskirchi
56798	Choeropsis liberiensis	species	Hexaprotodon liberiensis
189058	Neophocaena phocaenoides asiaeorientalis	species	Neophocaena asiaeorientalis
9755	Physeter macrocephalus	species	Physeter catodon
1303000	Babyrousa babyrussa celebensis	species	Babyrousa celebensis
30535	Tayassu albirostris	species	Tayassu pecari
9829	Tayassu tajacu	species	Pecari tajacu
494514	Alopex lagopus	species	Vulpes lagopus
9612	Canis familiaris	species	Canis lupus
68732	Fennecus zerda	species	Vulpes zerda
37029	Felis bengalensis	species	Prionailurus bengalensis
9696	Felis concolor	species	Puma concolor
46844	Felis geoffroyi	species	Leopardus geoffroyi
13125	Felis lynx	species	Lynx lynx
61408	Felis manul	species	Otocolobus manul
61410	Felis marmorata	species	Pardofelis marmorata
32538	Felis pardalis	species	Leopardus pardalis
61405	Felis serval	species	Leptailurus serval
61388	Felis viverrina	species	Prionailurus viverrinus
1608482	Felis yagouaroundi	species	Puma yagouaroundi
1608482	Herpailurus yagouaroundi	species	Puma yagouaroundi
3055696	Lynchailurus colocolo	species	Leopardus colocola
427616	Neofelis nebulosa diardi	species	Neofelis diardi
61455	Profelis temmincki	species	Catopuma temminckii
29064	Uncia uncia	species	Panthera uncia
48418	Herpestes auropunctatus	species	Urva auropunctata
140016	Herpestes javanicus	species	Urva javanica
172271	Hyaena brunnea	species	Parahyaena brunnea
9680	Proteles cristatus	species	Proteles cristata
77149	Mustela eversmanni	species	Mustela eversmannii
452646	Mustela vison	species	Neogale vison
2340998	Spilogale putorius interrupta	species	Spilogale interrupta
9713	Leptonychotes weddelli	species	Leptonychotes weddellii
29088	Monachus schauinslandi	species	Neomonachus schauinslandi
9642	Selenarctos thibetanus	species	Ursus thibetanus
9634	Ursus malayanus	species	Helarctos malayanus
9636	Ursus ursinus	species	Melursus ursinus
526813	Taphozous saccolaimus	species	Saccolaimus saccolaimus
