Order	Family	Genus	Species	species author	infraspecific	common name	Hybrid	Sexual system	selfing	Growth Form	Woodiness count	Life_Form	gametophytic	gametophytic_min	sporophytic	sporophytic_min	karyotype	mol_basis	genotypic
Asparagales	Asparagaceae	Asparagus	sekukuniensis	(Oberm.) Fellingham & N.L.Mey.				hermaphrodite		herb		perennial							
Asparagales	Asparagaceae	Asparagus	setaceus	(Kunth) Jessop				hermaphrodite		liana/woody vine		perennial							
Asparagales	Asparagaceae	Asparagus	spinescens	Steud. ex Schult. & Schult.f.				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	stachyphyllus	H.Lév. & Vaniot								perennial							
Asparagales	Asparagaceae	Asparagus	stellatus	Baker				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	stipulaceus	Lam.				hermaphrodite		herb		perennial							
Asparagales	Asparagaceae	Asparagus	stipularis	Forssk.				dioecy				perennial			20;20;20	20			
Asparagales	Asparagaceae	Asparagus	striatus	(L.f.) Thunb.				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	suaveolens	Burch.				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	subscandens	F.T.Wang & S.C.Chen				dioecy		herb		perennial							
Asparagales	Asparagaceae	Asparagus	subulatus	Thunb.				hermaphrodite		herb|shrub		perennial							
Asparagales	Asparagaceae	Asparagus	sylvicola	S.M.Burrows								perennial							
Asparagales	Asparagaceae	Asparagus	taliensis	F.T.Wang & Tang ex S.C.Chen				dioecy		herb		perennial							
Asparagales	Asparagaceae	Asparagus	tenuifolius	Lam.				dioecy		herb		perennial							
Asparagales	Asparagaceae	Asparagus	tibeticus	F.T.Wang & S.C.Chen				dioecy		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	transvaalensis	(Oberm.) Fellingham & N.L.Mey.				hermaphrodite		shrub		perennial							
Asparagales	Asparagaceae	Asparagus	trichoclados	(F.T.Wang & Tang) F.T.Wang & S.C.Chen				dioecy		herbaceous vine		perennial							
Asparagales	Asparagaceae	Asparagus	trichophyllus	Bunge				dioecy		herb		perennial			20	20			
Asparagales	Asparagaceae	Asparagus	umbellatus	Link				hermaphrodite		shrub		perennial			20	20			
Asparagales	Asparagaceae	Asparagus	verticillatus	L.				dioecy		shrub	1;0;0	perennial			20	20			
Asparagales	Asparagaceae	Asparagus	virgatus	Baker				hermaphrodite		shrub		perennial	20;20	20	40;40+2B	40			
Asparagales	Asparagaceae	Asparagus	volubilis	(L.f.) Thunb.				hermaphrodite		herb		perennial							
Gentianales	Rubiaceae	Asperula	abbreviata	(Halácsy) Rech.f.															
Gentianales	Rubiaceae	Asperula	accrescens	Klokov															
Gentianales	Rubiaceae	Asperula	affinis	Boiss. & A.Huet															
Gentianales	Rubiaceae	Asperula	albovii	Manden.															
Gentianales	Rubiaceae	Asperula	arcadiensis	Sims															
Gentianales	Rubiaceae	Asperula	aristata	L.f.							1;0;0		10	10	ca 44	44			
Gentianales	Rubiaceae	Asperula	arvensis	L.				hermaphrodite			1;0;0				22;22;22	22			
Gentianales	Rubiaceae	Asperula	beckiana	Degen															
Gentianales	Rubiaceae	Asperula	boissieri	Heldr. ex Boiss.															
Gentianales	Rubiaceae	Asperula	borbasiana	(Korica) Korica															
Gentianales	Rubiaceae	Asperula	bornmuelleri	Velen. ex Bornm.															
Gentianales	Rubiaceae	Asperula	breviflora	Boiss.															
Gentianales	Rubiaceae	Asperula	calabra	(Fiori) Ehrend. & Krendl															
Gentianales	Rubiaceae	Asperula	capitata	Kit. ex Schult.															
Gentianales	Rubiaceae	Asperula	chlorantha	Boiss. & Heldr.															
Gentianales	Rubiaceae	Asperula	conferta	Hook.f.				dioecy		herb	1;0;0	perennial							
Gentianales	Rubiaceae	Asperula	crassifolia	L.															
Gentianales	Rubiaceae	Asperula	cynanchica	L.							2;0;0				20;40	20			
Gentianales	Rubiaceae	Asperula	cypria	Ehrend.															
Gentianales	Rubiaceae	Asperula	deficiens	Viv.											20	20			
Gentianales	Rubiaceae	Asperula	diminuta	Klokov															
Gentianales	Rubiaceae	Asperula	euryphylla	Airy Shaw & Turrill				dioecy		herb		perennial							
Gentianales	Rubiaceae	Asperula	galioides	M.Bieb.															
Gentianales	Rubiaceae	Asperula	garganica	Huter Porta & Rigo ex Ehrend. & Krendl															
Gentianales	Rubiaceae	Asperula	glomerata	(Pobed.) Ehrend. & Schönb.-Tem.	subsp. turcomanica														
Gentianales	Rubiaceae	Asperula	glomerata	(M.Bieb.) Griseb.						herb	2;0;0	perennial							
Gentianales	Rubiaceae	Asperula	graveolens	M.Bieb. ex Schult. & Schult.f.															
Gentianales	Rubiaceae	Asperula	gunnii	Hook.f.				dioecy		herb		perennial							
Gentianales	Rubiaceae	Asperula	gussonei	Boiss.															
Gentianales	Rubiaceae	Asperula	hexaphylla	All.											22	22			
Gentianales	Rubiaceae	Asperula	hirsuta	Desf.							1;0;0		11	11	22;22; 44	22			
Gentianales	Rubiaceae	Asperula	hirta	Ramond															
Gentianales	Rubiaceae	Asperula	icarica	Ehrend. & Schönb.-Tem.															
Gentianales	Rubiaceae	Asperula	idaea	Halácsy									22	22					
Gentianales	Rubiaceae	Asperula	involucrata	Wahlenb.							1;0;0								
Gentianales	Rubiaceae	Asperula	karataviensis	Pavlov						herb		perennial							
Gentianales	Rubiaceae	Asperula	laevigata	L.							1;0;0				22	22			
Gentianales	Rubiaceae	Asperula	lasiantha	Nakai															
Gentianales	Rubiaceae	Asperula	libanotica	Boiss.															
Gentianales	Rubiaceae	Asperula	lilaciflora	Boiss.															
Gentianales	Rubiaceae	Asperula	littoralis	Sm.															
Gentianales	Rubiaceae	Asperula	lutea	Sm.															
Gentianales	Rubiaceae	Asperula	molluginoides	(M.Bieb.) Rchb.							1;0;0								
Gentianales	Rubiaceae	Asperula	mungieri	Boiss. & Heldr.															
Gentianales	Rubiaceae	Asperula	naufraga	Ehrend. & Gutermann											20	20			
Gentianales	Rubiaceae	Asperula	neglecta	Guss.															
Gentianales	Rubiaceae	Asperula	neilreichii	Beck											20;20	20			
Gentianales	Rubiaceae	Asperula	nitida	Sm.															
Gentianales	Rubiaceae	Asperula	oetaea	(Boiss.) Heldr. ex Halácsy															
Gentianales	Rubiaceae	Asperula	ophiolithica	Ehrend.															
Gentianales	Rubiaceae	Asperula	oppositifolia	Regel & Schmalh.						shrub|herb		perennial|annual							
Gentianales	Rubiaceae	Asperula	orientalis	Boiss. & Hohen.				hermaphrodite		herb		annual							
Gentianales	Rubiaceae	Asperula	paui	Font Quer											22	22			
Gentianales	Rubiaceae	Asperula	peloritana	C.Brullo Brullo Giusso & Scuderi															
Gentianales	Rubiaceae	Asperula	perpusilla	Hook.f.															
Gentianales	Rubiaceae	Asperula	pestalozzae	Boiss.															
Gentianales	Rubiaceae	Asperula	pinifolia	(Boiss.) Ehrend. & Schönb.-Tem.															
Gentianales	Rubiaceae	Asperula	prostrata	(Adams) K.Koch															
Gentianales	Rubiaceae	Asperula	pulvinaris	Heldr. ex Boiss.											44	44			
Gentianales	Rubiaceae	Asperula	pumila	Moris															
Gentianales	Rubiaceae	Asperula	purpurea	(L.) Ehrend.							1;0;0				22;22;22	22			
Gentianales	Rubiaceae	Asperula	rigidula	(Halácsy) Halácsy											44	44			
Gentianales	Rubiaceae	Asperula	rumelica	Boiss.															
Gentianales	Rubiaceae	Asperula	rupestris	Tineo											44	44			
Gentianales	Rubiaceae	Asperula	rupicola	Jord.															
Gentianales	Rubiaceae	Asperula	scutellaris	Vis.											22	22			
Gentianales	Rubiaceae	Asperula	serotina	(Boiss. & Heldr.) Ehrend.															
Gentianales	Rubiaceae	Asperula	setosa	Jaub. & Spach				hermaphrodite		herb		annual							
Gentianales	Rubiaceae	Asperula	staliana	Vis.											40	40			
Gentianales	Rubiaceae	Asperula	stricta	Boiss.															
Gentianales	Rubiaceae	Asperula	suberosa	Sibth. & Sm.															
Gentianales	Rubiaceae	Asperula	suffruticosa	Boiss. & Heldr.															
Gentianales	Rubiaceae	Asperula	supina	M.Bieb.											20	20			
Gentianales	Rubiaceae	Asperula	taurina	L.				hermaphrodite							22;22;22	22			
Gentianales	Rubiaceae	Asperula	tenuifolia	Boiss.															
Gentianales	Rubiaceae	Asperula	tephrocarpa	Czern. ex Popov & Chrshan.															
Gentianales	Rubiaceae	Asperula	tinctoria	L.											22;44	22			
Gentianales	Rubiaceae	Asperula	visianii	Korica															
Gentianales	Rubiaceae	Asperula	wettsteinii	Adamovic															
Gentianales	Rubiaceae	Asperula	woloszczakii	Korica															
Gentianales	Rubiaceae	Asperula	woronowii	V.I.Krecz.															
Saxifragales	Saxifragaceae	Astilbe	biternata	(Vent.) Britton		(false goat's-beard)		polygamodioecy		herb	1;0;0				28	28			
Saxifragales	Saxifragaceae	Astilbe	chinensis	(Maxim.) Franch. & Sav.				monoecy		herb	1;0;0				14	14			
Saxifragales	Saxifragaceae	Astilbe	chinensis	Franch.	var. davidii			monoecy											
Saxifragales	Saxifragaceae	Astilbe	formosa	(Nakai) Nakai				monoecy											
Saxifragales	Saxifragaceae	Astilbe	glaberrima	Nakai				monoecy											
Saxifragales	Saxifragaceae	Astilbe	grandis	Stapf ex E.H.Wilson		(Korean )		monoecy		herb	1;0;0								
Saxifragales	Saxifragaceae	Astilbe	hachijoensis	Nakai															
Saxifragales	Saxifragaceae	Astilbe	hybrid cultivar																
Saxifragales	Saxifragaceae	Astilbe	japonica	(Nakai) Kitam.	subsp. glaberrima			monoecy											
Saxifragales	Saxifragaceae	Astilbe	japonica	(C.Morren & Decne.) A.Gray				monoecy			2;0;0								
Saxifragales	Saxifragaceae	Astilbe	koreana	(Kom.) Nakai				monoecy											
Saxifragales	Saxifragaceae	Astilbe	longicarpa	(Hayata) Hayata				monoecy		herb									
Saxifragales	Saxifragaceae	Astilbe	macrocarpa	Knoll				monoecy		herb									
Saxifragales	Saxifragaceae	Astilbe	macroflora	Hayata				monoecy		herb									
Saxifragales	Saxifragaceae	Astilbe	microphylla	Knoll				monoecy											
Saxifragales	Saxifragaceae	Astilbe	okuyamae	H.Hara															
Saxifragales	Saxifragaceae	Astilbe	philippinensis	L.Henry				monoecy											
Saxifragales	Saxifragaceae	Astilbe	platyphylla	H.Boissieu															
Saxifragales	Saxifragaceae	Astilbe	rivularis	(Diels) J.T.Pan	var. myriantha			monoecy											
Saxifragales	Saxifragaceae	Astilbe	rivularis	Buch.-Ham. ex D.Don				monoecy		herb	1;0;0								
Saxifragales	Saxifragaceae	Astilbe	rubra	Hook.f. & Thomson				monoecy		herb									
Saxifragales	Saxifragaceae	Astilbe	simplicifolia	Makino				monoecy											
Saxifragales	Saxifragaceae	Astilbe	taquetii	(H.Lév.) Koidz.				monoecy			1;0;0								
Saxifragales	Saxifragaceae	Astilbe	thunbergii	(Nakai) Ohwi	var. fujisanensis			monoecy											
Saxifragales	Saxifragaceae	Astilbe	thunbergii	(Siebold & Zucc.) Miq.				monoecy			1;0;0								
Caryophyllales	Amaranthaceae	Atriplex	acanthocarpa	(Torr.) S.Watson				dioecy							18	18			
Caryophyllales	Amaranthaceae	Atriplex	acutibractea	R.H.Anderson				monoecy			0;0;2								
Caryophyllales	Amaranthaceae	Atriplex	acutiloba	R.H.Anderson							0;0;3								
Caryophyllales	Amaranthaceae	Atriplex	altaica	Suchor.											18	18			
Caryophyllales	Amaranthaceae	Atriplex	amboensis	Schinz															
Caryophyllales	Amaranthaceae	Atriplex	ameghinoi	Speg.															
Caryophyllales	Amaranthaceae	Atriplex	amnicola	Paul G.Wilson				dioecy											
Caryophyllales	Amaranthaceae	Atriplex	angulata	Benth.				monoecy			2;0;0								
Caryophyllales	Amaranthaceae	Atriplex	argentea	Nutt.									18;18	18	36	36			
Caryophyllales	Amaranthaceae	Atriplex	argentina	Speg.							3;0;1				18	18			
Caryophyllales	Amaranthaceae	Atriplex	asplundii	Standl.															
Caryophyllales	Amaranthaceae	Atriplex	atacamensis	Phil.															
Caryophyllales	Amaranthaceae	Atriplex	aucheri	Moq.															
Caryophyllales	Amaranthaceae	Atriplex	aucherii					monoecy											
Caryophyllales	Amaranthaceae	Atriplex	australasica	Moq.				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	belangeri	(Moq.) Boiss.															
Caryophyllales	Amaranthaceae	Atriplex	billardierei										9II;9	9	18	18			
Caryophyllales	Amaranthaceae	Atriplex	boecheri	Aellen											18	18			
Caryophyllales	Amaranthaceae	Atriplex	braunii	A.Soriano															
Caryophyllales	Amaranthaceae	Atriplex	buchananii	(Kirk) Kirk ex Cheeseman											18	18			
Caryophyllales	Amaranthaceae	Atriplex	bunburyana	F.Muell.															
Caryophyllales	Amaranthaceae	Atriplex	californica	Moq.									9	9	18	18			
Caryophyllales	Amaranthaceae	Atriplex	calotheca	FRIES															
Caryophyllales	Amaranthaceae	Atriplex	cana	Ledeb.							0;0;2				18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	canescens	(Pursh) Nutt.		(four-winged saltbush)		dioecy			1;0;13		18; 27;54;9;36; 54; 63;90; c.90II;9; 18;9;18;18	9	18;36;18;36;45;18; 27;36;45;54;18; 36; 54;18; 36; 54;18	18			
Caryophyllales	Amaranthaceae	Atriplex	centralasiatica	Iljin											18	18			
Caryophyllales	Amaranthaceae	Atriplex	chapinii	I.M.Johnst.															
Caryophyllales	Amaranthaceae	Atriplex	chenopodioides	Batt.											18	18			
Caryophyllales	Amaranthaceae	Atriplex	chilensis	Colla															
Caryophyllales	Amaranthaceae	Atriplex	chizae	Rosas															
Caryophyllales	Amaranthaceae	Atriplex	cinerea	Poir.				dioecy					27II	27					
Caryophyllales	Amaranthaceae	Atriplex	clivicola	I.M.Johnst.															
Caryophyllales	Amaranthaceae	Atriplex	codonocarpa	Paul G.Wilson				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	colerei	Maire															
Caryophyllales	Amaranthaceae	Atriplex	confertifolia	(Torr. & Frém.) S.Watson				dioecy			0;0;5		18;20;40;60;80;100	18					
Caryophyllales	Amaranthaceae	Atriplex	coquimbana	Phil.															
Caryophyllales	Amaranthaceae	Atriplex	cordifolia	J.M.Black															
Caryophyllales	Amaranthaceae	Atriplex	cordubensis																
Caryophyllales	Amaranthaceae	Atriplex	cordulata	Jeps.									18;18	18	36;36	36			
Caryophyllales	Amaranthaceae	Atriplex	coriacea	Forssk.							1;0;0								
Caryophyllales	Amaranthaceae	Atriplex	cornigera	Domin															
Caryophyllales	Amaranthaceae	Atriplex	corrugata	S.Watson															
Caryophyllales	Amaranthaceae	Atriplex	costellata	Phil.															
Caryophyllales	Amaranthaceae	Atriplex	coulteri	(Moq.) D.Dietr.															
Caryophyllales	Amaranthaceae	Atriplex	crassifolia	Ledeb.											18	18			
Caryophyllales	Amaranthaceae	Atriplex	crassipes	J.M.Black															
Caryophyllales	Amaranthaceae	Atriplex	crenatifolia	Chodat & Wilczek											36	36			
Caryophyllales	Amaranthaceae	Atriplex	crispa	D.Dietr.															
Caryophyllales	Amaranthaceae	Atriplex	cryptocarpa	Aellen															
Caryophyllales	Amaranthaceae	Atriplex	cuneata	A.Nelson											18;18;36;36;18;18;36	18			
Caryophyllales	Amaranthaceae	Atriplex	davisii	Aellen											18	18			
Caryophyllales	Amaranthaceae	Atriplex	deserticola	Phil.				dioecy											
Caryophyllales	Amaranthaceae	Atriplex	dimorphostegia	Kar. & Kir.									36	36	36;36	36			
Caryophyllales	Amaranthaceae	Atriplex	eardleyae	Aellen				monoecy			2;0;0								
Caryophyllales	Amaranthaceae	Atriplex	eichleri	Aellen															
Caryophyllales	Amaranthaceae	Atriplex	elachophylla	F.Muell.				monoecy			0;0;1								
Caryophyllales	Amaranthaceae	Atriplex	erosa	A.E.Brueckner & Verd.															
Caryophyllales	Amaranthaceae	Atriplex	exilifolia	F.Muell.															
Caryophyllales	Amaranthaceae	Atriplex	farinosa	Forssk.															
Caryophyllales	Amaranthaceae	Atriplex	fera	(L.) Bunge											18;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	fissivalvis	F.Muell.				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	flabelliformis	Paul G.Wilson															
Caryophyllales	Amaranthaceae	Atriplex	flabellum	Bunge ex Boiss.															
Caryophyllales	Amaranthaceae	Atriplex	fominii	Iljin									18	18	18	18			
Caryophyllales	Amaranthaceae	Atriplex	frigida	Speg.															
Caryophyllales	Amaranthaceae	Atriplex	gardneri	(Moq.) Standl.				monoecy|dioecy			0;0;1								
Caryophyllales	Amaranthaceae	Atriplex	garrettii	Rydb.				dioecy							18	18			
Caryophyllales	Amaranthaceae	Atriplex	glabriuscula	Edmondston				monoecy			0;0;1		9	9	18;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	glauca	L.									9	9					
Caryophyllales	Amaranthaceae	Atriplex	gmelinii	C.A.Mey. ex Bong.				monoecy					18	18	36;36	36			
Caryophyllales	Amaranthaceae	Atriplex	greggii	S.Watson															
Caryophyllales	Amaranthaceae	Atriplex	griffithii	Moq.															
Caryophyllales	Amaranthaceae	Atriplex	halimus	L.		(Mediterranean saltbush)		monoecy|polygamomonoecy			1;0;9				18; 36;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	herzogii	Standl.															
Caryophyllales	Amaranthaceae	Atriplex	hollowayi	de Lange & D.A.Norton															
Caryophyllales	Amaranthaceae	Atriplex	holocarpa	F.Muell.				monoecy			3;0;2				18	18			
Caryophyllales	Amaranthaceae	Atriplex	hortensis	L.				monoecy			1;0;0		9	9	18;18;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	humifusa	Paul G.Wilson							1;0;0								
Caryophyllales	Amaranthaceae	Atriplex	humilis	F.Muell.															
Caryophyllales	Amaranthaceae	Atriplex	hymenelytra	(Torr.) S.Watson				dioecy			0;0;3								
Caryophyllales	Amaranthaceae	Atriplex	hymenotheca	Moq.				dioecy			0;0;1								
Caryophyllales	Amaranthaceae	Atriplex	hystrix	Phil.															
Caryophyllales	Amaranthaceae	Atriplex	imbricata	(Moq.) D.Dietr.															
Caryophyllales	Amaranthaceae	Atriplex	inamoena	Aellen															
Caryophyllales	Amaranthaceae	Atriplex	incrassata	F.Muell.															
Caryophyllales	Amaranthaceae	Atriplex	infrequens	Paul G.Wilson															
Caryophyllales	Amaranthaceae	Atriplex	intermedia	R.H.Anderson				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	intracontinentalis	Sukhor.															
Caryophyllales	Amaranthaceae	Atriplex	isatidea	Moq.				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	joaquinana	A.Nelson											18	18			
Caryophyllales	Amaranthaceae	Atriplex	kochiana	Maiden															
Caryophyllales	Amaranthaceae	Atriplex	laciniata	L.							1;0;0		9	9	18	18			
Caryophyllales	Amaranthaceae	Atriplex	laevis	Ledeb.											36;18;36	18			
Caryophyllales	Amaranthaceae	Atriplex	lampa	(Moq.) Gillies ex D.Dietr.							0;0;1				18	18			
Caryophyllales	Amaranthaceae	Atriplex	lasiantha	Boiss.									9	9					
Caryophyllales	Amaranthaceae	Atriplex	latifolia	Wahlenb.											18;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	lehmanniana	Bunge															
Caryophyllales	Amaranthaceae	Atriplex	lentiformis		subsp. lentiformis			dioecy							18	18			
Caryophyllales	Amaranthaceae	Atriplex	lentiformis	(Torr.) S.Watson		(quailbush)		dioecy			0;0;3		9;9	9	18;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	leptocarpa	F.Muell.				monoecy			0;0;6								
Caryophyllales	Amaranthaceae	Atriplex	leptostachys	L.Chevall.															
Caryophyllales	Amaranthaceae	Atriplex	leuca	Phil.															
Caryophyllales	Amaranthaceae	Atriplex	leucoclada	Boiss.							0;0;1		9	9					
Caryophyllales	Amaranthaceae	Atriplex	leucophylla	(Moq.) D.Dietr.				monoecy			0;0;2		18;18	18					
Caryophyllales	Amaranthaceae	Atriplex	limbata	Benth.															
Caryophyllales	Amaranthaceae	Atriplex	lindleyi	Moq.				monoecy			2;0;0								
Caryophyllales	Amaranthaceae	Atriplex	lithophila	A.Soriano ex Múlgura											18	18			
Caryophyllales	Amaranthaceae	Atriplex	littoralis	L.				monoecy			3;0;0				18;18;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	lobativalvis	F.Muell.															
Caryophyllales	Amaranthaceae	Atriplex	longipes	Drejer											18;18;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	macropterocarpa	(Aellen) H.Eichler															
Caryophyllales	Amaranthaceae	Atriplex	madariagae	Phil.															
Caryophyllales	Amaranthaceae	Atriplex	maximowicziana	Makino															
Caryophyllales	Amaranthaceae	Atriplex	micrantha	Ledeb.											36;36	36			
Caryophyllales	Amaranthaceae	Atriplex	mollis	Desf.															
Caryophyllales	Amaranthaceae	Atriplex	moneta	Bunge ex Boiss.															
Caryophyllales	Amaranthaceae	Atriplex	montevidensis	Spreng.															
Caryophyllales	Amaranthaceae	Atriplex	morrisii	R.H.Anderson															
Caryophyllales	Amaranthaceae	Atriplex	muelleri	Benth.				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	myriophylla	Phil.				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	nana	Parr-Sm.															
Caryophyllales	Amaranthaceae	Atriplex	nessorhina	S.W.L.Jacobs				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	nitens	Schkuhr							1;0;0				18;18;18;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	nitrophiloides	A.Soriano ex Múlgura															
Caryophyllales	Amaranthaceae	Atriplex	nudicaulis	Boguslaw				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	nummularia	Lindl.				dioecy			0;0;7		18	18	54; 72	54			
Caryophyllales	Amaranthaceae	Atriplex	obconica	Paul G.Wilson															
Caryophyllales	Amaranthaceae	Atriplex	oblongifolia	Waldst. & Kit.											36;36;36;36	36			
Caryophyllales	Amaranthaceae	Atriplex	obovata	Moq.				dioecy											
Caryophyllales	Amaranthaceae	Atriplex	oestophora	S.F.Blake															
Caryophyllales	Amaranthaceae	Atriplex	oreophila	Phil.															
Caryophyllales	Amaranthaceae	Atriplex	ornata	Iljin															
Caryophyllales	Amaranthaceae	Atriplex	paludosa	R.Br.															
Caryophyllales	Amaranthaceae	Atriplex	pamirica	Iljin															
Caryophyllales	Amaranthaceae	Atriplex	pamparum	Griseb.							0;0;1								
Caryophyllales	Amaranthaceae	Atriplex	papillata	J.H.Willis															
Caryophyllales	Amaranthaceae	Atriplex	parishii	S.Watson				monoecy							18	18			
Caryophyllales	Amaranthaceae	Atriplex	parryi	S.Watson				dioecy			0;0;1		9	9					
Caryophyllales	Amaranthaceae	Atriplex	parvifolia																
Caryophyllales	Amaranthaceae	Atriplex	patagonica	(Moq.) D.Dietr.															
Caryophyllales	Amaranthaceae	Atriplex	patens	(Litv.) Iljin							4;0;0				36;36;36;18;18;36;36	18			
Caryophyllales	Amaranthaceae	Atriplex	patula	L.		(spear oracle)		monoecy			3;0;0		9;18	9	36;36(72);18; 36;36;36;18; 36;36;36;36;36;36;36	18			
Caryophyllales	Amaranthaceae	Atriplex	pedunculata	L.											18	18			
Caryophyllales	Amaranthaceae	Atriplex	perrieri	Leandri															
Caryophyllales	Amaranthaceae	Atriplex	peruviana	Moq.				dioecy											
Caryophyllales	Amaranthaceae	Atriplex	philippii	R.E.Fr.															
Caryophyllales	Amaranthaceae	Atriplex	phyllostegia	(Torr. ex S.Watson) S.Watson				monoecy					9	9					
Caryophyllales	Amaranthaceae	Atriplex	polycarpa	(Torr.) S.Watson				dioecy			0;0;1		18; 36	18	18;36	18			
Caryophyllales	Amaranthaceae	Atriplex	portulacoides	L.															
Caryophyllales	Amaranthaceae	Atriplex	powellii	S.Watson				dioecy							18	18			
Caryophyllales	Amaranthaceae	Atriplex	pratovii	Sukhor.															
Caryophyllales	Amaranthaceae	Atriplex	prosopidum	I.M.Johnst.															
Caryophyllales	Amaranthaceae	Atriplex	prostrata	Boucher ex DC.		(halberd-leaf orache)		monoecy			3;0;0				18;18;18; 36;18;18;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	pseudocampanulata	Aellen				monoecy			0;0;7								
Caryophyllales	Amaranthaceae	Atriplex	pumilio	R.Br.															
Caryophyllales	Amaranthaceae	Atriplex	pungens	Trautv.											18	18			
Caryophyllales	Amaranthaceae	Atriplex	pusilla	(Torr. ex S.Watson) S.Watson															
Caryophyllales	Amaranthaceae	Atriplex	quadrivalvata	Diels															
Caryophyllales	Amaranthaceae	Atriplex	quinii	F.Muell.				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	quixadensis	Del Vitto Múlgura & Peten.															
Caryophyllales	Amaranthaceae	Atriplex	recurva	d'Urv.											18	18			
Caryophyllales	Amaranthaceae	Atriplex	repanda	Phil.															
Caryophyllales	Amaranthaceae	Atriplex	repens	Roth															
Caryophyllales	Amaranthaceae	Atriplex	rhagodioides	F.Muell.		(silver saltbush)													
Caryophyllales	Amaranthaceae	Atriplex	rosea	L.							2;0;0		9;9	9	18;18;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	rotundifolia	Dombey ex Moq.															
Caryophyllales	Amaranthaceae	Atriplex	rusbyi	Britton															
Caryophyllales	Amaranthaceae	Atriplex	sagittata	Borkh.				monoecy							18;18;18;18;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	sagittifolia	Speg.							0;0;1								
Caryophyllales	Amaranthaceae	Atriplex	schugnanica	Iljin															
Caryophyllales	Amaranthaceae	Atriplex	semibaccata	R.Br.		(Australian saltbush)		monoecy			2;0;4								
Caryophyllales	Amaranthaceae	Atriplex	semilunaris	Aellen				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	serenana		var. serenana			monoecy											
Caryophyllales	Amaranthaceae	Atriplex	serenana	A.Nelson ex Abrams				monoecy					9;9	9	18	18			
Caryophyllales	Amaranthaceae	Atriplex	sibirica	L.							8;0;0				18;18;18;18	18			
Caryophyllales	Amaranthaceae	Atriplex	sorianoi	Múlgura											18	18			
Caryophyllales	Amaranthaceae	Atriplex	spegazzinii	A.Soriano ex Múlgura											36	36			
Caryophyllales	Amaranthaceae	Atriplex	sphaeromorpha	Iljin															
Caryophyllales	Amaranthaceae	Atriplex	spinibractea	R.H.Anderson				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	spinulosa	Paul G.Wilson															
Caryophyllales	Amaranthaceae	Atriplex	spongiosa	F.Muell.				monoecy			2;0;0								
Caryophyllales	Amaranthaceae	Atriplex	stipitata	Benth.				monoecy|dioecy			0;0;24								
Caryophyllales	Amaranthaceae	Atriplex	stocksii	Boiss.															
Caryophyllales	Amaranthaceae	Atriplex	sturtii	S.W.L.Jacobs				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	suberecta	Verd.				monoecy					9	9					
Caryophyllales	Amaranthaceae	Atriplex	taltalensis	I.M.Johnst.															
Caryophyllales	Amaranthaceae	Atriplex	tampicensis	Standl.									9	9					
Caryophyllales	Amaranthaceae	Atriplex	tatarica	L.				monoecy			1;0;0				18;18;18;18;18; 36	18			
Caryophyllales	Amaranthaceae	Atriplex	torreyi	(S.Watson) S.Watson				dioecy							18	18			
Caryophyllales	Amaranthaceae	Atriplex	torreyi	(Standl.) G.D.Br.	var. griffithsii			dioecy											
Caryophyllales	Amaranthaceae	Atriplex	truncata	(Torr.) A.Gray				monoecy					9	9	18	18			
Caryophyllales	Amaranthaceae	Atriplex	tularensis	J.M.Coult.															
Caryophyllales	Amaranthaceae	Atriplex	turbinata	(R.H.Anderson) Aellen				monoecy											
Caryophyllales	Amaranthaceae	Atriplex	undulata	(Moq.) D.Dietr.							1;0;0				36;16	16			
Caryophyllales	Amaranthaceae	Atriplex	vallenarensis	M.Rosas															
