taxon_id	input	rank	suggested
189915	Pisaster giganteus capitatus	species	Pisaster giganteus
111185	Artemiopsis stephanssoni	species	Artemiopsis stefanssoni
240648	Diaptomus leptopus	species	Aglaodiaptomus leptopus
251527	Diaptomus sicilis	species	Leptodiaptomus sicilis
491138	Crangon vulgaris	species	Crangon crangon
285640	Sesarma cinereum	species	Armases cinereum
95461	Jasus novaehollandiae	species	Jasus edwardsii
412132	Thalamita edwardsi	species	Thalamita admete
108119	Neopanope texana	species	Dyspanopeus texanus
7640	Arbacia aequituberculata	species	Arbacia lixula
2032702	Stichopus californicus	species	Apostichopus californicus
105367	Tripneustes esculentus	species	Tripneustes ventricosus
1483170	Archodontes melanopus	species	Mallodon dasystomus
1425560	Cryptocephalus alboscutellatus	species	Cryptocephalus saucius
703263	Ceratomegilla undecimnotata	species	Hippodamia undecimnotata
703271	Lindorus lophanthae	species	Rhyzobius lophanthae
65964	Drosophila nigrens	species	Drosophila pseudoananassae
1082164	Eoessigia longicauda	species	Aspidophorodon longicauda
69819	Habrobracon juglandis	species	Habrobracon hebetor
69819	Habrobracon serinopae	species	Habrobracon hebetor
2079703	Neotheronia bicincta	species	Lymeon bicinctus
935122	Neoscapteriscus borellii	species	Scapteriscus borellii
382926	Sigmoria trimaculata	species	Rudiloria trimaculata
569429	Ascidia atra	species	Phallusia nigra
876633	Sideria picta	species	Gymnothorax pictus
75869	Cairina scutulata	species	Asarcornis scutulata
318373	Hyla vasta	species	Osteopilus vastus
410599	Mantella cowanii	species	Mantidactylus cowanii
159452	Arrhamphus sclerolepis sclerolepis	species	Arrhamphus sclerolepis
304017	Hyphessobrycon callistus	species	Hyphessobrycon eques
357590	Prochilodus affinis	species	Prochilodus costatus
42582	Raphiodon vulpinus	species	Rhaphiodon vulpinus
642546	Carnegiella strigata strigata	species	Carnegiella strigata
27642	Anoura caudifera	species	Anoura caudifer
278173	Homaloptera hoffmanni	species	Balitora kwangsiensis
322131	Botia macrocanthus	species	Chromobotia macracanthus
98395	Cobitis taenia taenia	species	Cobitis taenia
2768233	Pangio borneensis	species	Pangio agma
857691	Chela caeruleostigmata	species	Laubuka caeruleostigmata
52620	Chondrostoma polylepis polylepis	species	Pseudochondrostoma polylepis
87724	Cyprinella whipplii	species	Cyprinella whipplei
1221224	Cyprinus carpio rubrofuscus	species	Cyprinus rubrofuscus
327683	Gobio kessleri	species	Romanogobio kesslerii
205135	Puntius ticto ticto	species	Pethia ticto
77799	Rutilus lusitanicus	species	Iberochondrostoma lusitanicum
128173	Aphyosemion coeruleum	species	Fundulopanchax sjostedti
54267	Fundulus diaphanus diaphanus	species	Fundulus diaphanus
630661	Caelorinchus innotabilis	species	Coelorinchus innotabilis
8994	Guttera edouardi	species	Guttera pucherani
1171711	Anthropoides paradisea	species	Grus paradisea
1311476	Ophidion welshi	species	Ophidion josephi
39617	Aphelocoma coerulescens coerulescens	species	Aphelocoma coerulescens
317151	Hirundo rupestris	species	Ptyonoprogne rupestris
2724891	Tiaris obscurus	species	Asemospiza obscura
317480	Coris dorsomaculata	species	Coris dorsomacula
40500	Lutjanus hastingsi	species	Lutjanus vivanus
112728	Polyprion moeone	species	Polyprion americanus
160736	Trisotropis venenosus	species	Mycteroperca venenosa
8262	Pleuronectes platessus	species	Pleuronectes platessa
1213677	Dasyatis chrysonota marmorata	species	Dasyatis marmorata
2599772	Dasyatis gerrardi	species	Maculabatis gerrardi
399317	Bolomys obscurus	species	Necromys obscurus
8020	Oncorhynchus masou macrostomus	species	Oncorhynchus masou
1604541	Pelteobagrus nudiceps	species	Tachysurus nudiceps
149983	Corydoras myersi	species	Corydoras rabauti
157061	Pimelodus clarias clarias	species	Synodontis clarias
166091	Coluber nummifer	species	Hemorrhois nummifer
183607	Tropidonotus cyclopium	species	Nerodia cyclopion
343441	Hemidactylus brookii angulatus	species	Hemidactylus angulatus
153723	Hemidactylus leightoni	species	Hemidactylus brookii
401539	Platypholis walbergii	species	Homopholis walbergii
39310	Lacerta galloti	species	Gallotia galloti
202459	Clemmys caspica	species	Mauremys caspica
303685	Balistes carolinensis	species	Balistes capriscus
181478	Sufflamen fraenatus	species	Sufflamen fraenatum
223141	Cyclichthys schoepfi	species	Chilomycterus schoepfii
303713	Cantherines pullus	species	Cantherhines pullus
8321	Taricha granulosa granulosa	species	Taricha granulosa
2291435	Lymnaea fontinalis	species	Ampullaceana fontinalis
570260	Stenostomum unicolor	species	Stenostomum sphagnetorum
3019975	Lumbrineris tenuis	species	Scoletoma tenuis
27389	Eisenia rosea	species	Aporrectodea rosea
1411920	Lima scabra	species	Ctenoides scaber
61348	Barnea costata	species	Cyrtopleura costata
151218	Mytilus grayanus	species	Crenomytilus grayanus
40256	Volsella modiolus	species	Modiolus modiolus
53508	Goniobasis alabamensis	species	Elimia alabamensis
1041099	Goniobasis simplex	species	Elimia simplex
2291601	Aricidea cerruti	species	Aricidea cerrutii
100776	Chlamys opercularis	species	Aequipecten opercularis
50415	Hinnites multirugosus	species	Crassadoma gigantea
947156	Amphibolus weglarskae	species	Bertolanius weglarskae
290178	Macrobiotus pseudohufelandi	species	Xerobiotus pseudohufelandi
225159	Collisella digitalis	species	Lottia digitalis
142882	Collisella paradigitalis	species	Lottia paradigitalis
225169	Collisella scabra	species	Lottia scabra
1622186	Ophiodromus obscurus	species	Oxydromus obscurus
1616901	Helix vulgaris	species	Helix albescens
67583	Procerodes litoralis	species	Procerodes littoralis
2602930	Callithaca adamsi	species	Protocallithaca adamsi
1676567	Cerastoderma pinnulatum	species	Parvicardium pinnulatum
