taxon_id	input	rank
66546	Acarus siro	species
2527844	Sancassania berlesei	species
2527845	Sancassania michaeli	species
370843	Rhizoglyphus echinopus	species
223528	Rhizoglyphus robini	species
223595	Schwiebea elongata	species
2922345	Tyrolichus casei	species
223635	Tyrophagus neiswanderi	species
59818	Tyrophagus putrescentiae	species
229769	Achipteria coleoptrata	species
885409	Parachipteria punctata	species
2250316	Anystis baccarum	species
#qqAnySali	Anystis salicinus	species
1783280	Arrenurus bicuspidator	species
1783305	Arrenurus pustulator	species
2421364	Cultroribula bicultrata	species
503587	Atopochthonius artiodactylus	species
#qqBraBerl	Brachychthonius berlesei	species
2547483	Eobrachychthonius latior	species
2051687	Liochthonius brevis	species
2992482	Liochthonius sellnicki	species
#qqLioStre	Liochthonius strenzkei	species
#qqPoeSpic	Poecilochthonius spiciger	species
2589018	Sellnickochthonius immaculatus	species
2202865	Sellnickochthonius zelawaiensis	species
#qqSynCren	Synchthonius crenulatus	species
240610	Camisia horrida	species
503571	Camisia invenusta	species
198257	Camisia segnis	species
198258	Camisia spinifer	species
1250585	Heminothrus longisetosus	species
229874	Heminothrus ornatissimus	species
334611	Heminothrus paolianus	species
2664691	Heminothrus targionii	species
128015	Platynothrus peltifer	species
1250597	Platynothrus punctatus	species
708361	Heminothrus capillatus	species
240609	Platynothrus sibiricus	species
2998213	Platynothrus thori	species
229793	Carabodes femoralis	species
229792	Carabodes granulatus	species
503588	Ceratoppia bipilis	species
1686619	Ceratozetes cuspidatus	species
1686620	Ceratozetes gracilis	species
1979922	Ceratozetes parvulus	species
198261	Chamobates borealis	species
198262	Chamobates voigtsi	species
#qqAcaDoct	Acaropsellina docta	species
682372	Cheyletus malaccensis	species
#qqCheOrnt	Cheletogenes ornatus	species
1348909	Cheyletus eruditus	species
503179	Gozmanyina majesta	species
334604	Crotonia brachyrostrum	species
2202868	Damaeobelba minutissima	species
2984412	Spatiodamaeus verticillipes	species
229763	Eniochthonius minutissimus	species
2664689	Epilohmannia cylindrica	species
1712430	Epilohmannia pallida	species
2421426	Eremobelba gracilior	species
644148	Abacarus hystrix	species
2813510	Aceria ficus	species
331510	Aceria guerreronis	species
1602342	Aceria sheldoni	species
1227671	Aculops lycopersici	species
1535316	Aculops pelekassi	species
2813516	Aculus schlechtendali	species
1452691	Phyllocoptruta oleivora	species
2921014	Epitrimerus pyri	species
2813519	Eriophyes laevis	species
1670728	Eriophyes tiliae	species
2798760	Rhyncaphytoptus ficifoliae	species
3040611	Balaustium sp.	species
92112	Erythraeus sp.	species
229757	Eulohmannia ribagai	species
229747	Microtritia minima	species
#qqClaDeli	Claveupodes delicatus	species
2780964	Linopodes sp.	species
334609	Eutegaeus curviseta	species
334610	Euzetes globulus	species
2992490	Pergalumna emarginata	species
#qqGehRhad	Gehypochthonius rhadamanthus	species
66574	Gehypochthonius urticinus	species
105145	Glycyphagus domesticus	species
#qqProCapu	Protoribates capucinus	species
2665124	Protoribates lophotrichus	species
2547469	Rostrozetes foveolatus	species
#qqXylCapu	Xylobates capucinus	species
229873	Hermannia gibba	species
334618	Histiostoma feroniarum	species
#qqHisJulo	Histiostoma julorum	species
503622	Humerobates rostrolamellatus	species
1046791	Hydrachna globosa	species
#qqHydLeeg	Hydrachna leegei	species
2734855	Hydrodroma despiciens	species
#qqHydBaye	Hydryphantes bayeri	species
2796852	Hydryphantes ruber	species
2796870	Parathyas dirempta	species
1633846	Hygrobates calliger	species
474206	Hypochthonius luteus	species
66581	Hypochthonius rufulus	species
1131797	Malacoangelia remigera	species
708362	Labidostomma luteum	species
2025105	Lebertia porosa	species
198285	Liacarus coracinus	species
198289	Liacarus subterraneus	species
#qqLimMacu	Limnesia maculata	species
673106	Limnesia undulata	species
2907871	Limnochares aquatica	species
66592	Lohmannia banksi	species
229877	Malaconothrus gracilis	species
#qqTriGlab	Trimalaconothrus glaber	species
2051686	Malaconothrus novus	species
1685387	Podoribates pratensis	species
1720615	Punctoribates punctum	species
1979898	Nanhermannia comitalis	species
198290	Nanhermannia coronata	species
2905849	Nanhermannia elegantula	species
198291	Nanhermannia nana	species
