taxon_id	input	rank
290841	Acer acuminatum	species
355904	Acer albopurpurascens	species
1424745	Acer amamiense	species
1779280	Acer amplum	species
134795	Acer argutum	species
171204	Acer barbinerve	species
57649	Acer buergerianum	species
171881	Acer caesium	species
873086	Acer calcaratum	species
290842	Acer campbellii	species
66205	Acer campestre	species
171205	Acer capillipes	species
169053	Acer cappadocicum	species
66206	Acer carpinifolium	species
171206	Acer caudatifolium	species
290844	Acer caudatum	species
1779277	Acer ceriferum	species
934061	Acer chienii	species
355903	Acer cinnamomifolium	species
66207	Acer circinatum	species
134796	Acer cissifolium	species
3050840	Acer confertifolium	species
873087	Acer cordatum	species
1779278	Acer coriaceifolium	species
168558	Acer crassum	species
66208	Acer crataegifolium	species
168559	Acer davidii	species
168560	Acer decandrum	species
66209	Acer diabolicum	species
2810073	Acer discolor	species
66210	Acer distylum	species
2972750	Acer duplicatoserratum	species
1008897	Acer elegantulum	species
290843	Acer erianthum	species
171208	Acer erythranthum	species
99155	Acer fabri	species
168568	Acer paxii	species
1895586	Acer fenzelianum	species
934062	Acer forrestii	species
392737	Acer garrettii	species
75744	Acer glabrum	species
2291094	Acer gracilifolium	species
291206	Acer grandidentatum	species
168561	Acer griseum	species
57651	Acer oblongum	species
290837	Acer heldreichii	species
168562	Acer henryi	species
873088	Acer heptaphlebium	species
290838	Acer hyrcanum	species
171211	Acer ibericum	species
47966	Acer japonicum	species
934063	Acer komarovii	species
168563	Acer kungshanense	species
419297	Acer kweilinense	species
355900	Acer laevigatum	species
134797	Acer laurinum	species
934065	Acer laxiflorum	species
3054233	Acer legonsanicum	species
2828658	Acer leipoense	species
873089	Acer linganense	species
171212	Acer lobelii	species
1779279	Acer longipes	species
392738	Acer lucidum	species
66211	Acer macrophyllum	species
168564	Acer mandshuricum	species
171213	Acer nikoense	species
934066	Acer maximowiczii	species
168565	Acer miaoshanicum	species
948960	Acer miaotaiense	species
66212	Acer micranthum	species
168574	Acer wardii	species
171214	Acer miyabei	species
#drAceMono	Acer mono	species
168566	Acer monspessulanum	species
934067	Acer morifolium	species
934068	Acer morrisonense	species
4023	Acer negundo	species
171215	Acer ningpoense	species
66213	Acer nipponicum	species
379323	Acer obtusifolium	species
1008898	Acer olivaceum	species
171216	Acer oliverianum	species
168567	Acer opalus	species
66201	Acer palmatum	species
873090	Acer pauciflorum	species
392739	Acer pectinatum	species
66214	Acer pensylvanicum	species
134798	Acer pentaphyllum	species
392740	Acer pentapomicum	species
290845	Acer pictum	species
355897	Acer pilosum	species
4025	Acer platanoides	species
168569	Acer poliophyllum	species
4026	Acer pseudoplatanus	species
47968	Acer pseudosieboldianum	species
168570	Acer pubinerve	species
2099524	Acer pubipalmatum	species
349748	Acer pycnanthum	species
873091	Acer robustum	species
1779284	Acer rubescens	species
45314	Acer rubrum	species
66215	Acer rufinerve	species
75745	Acer saccharinum	species
4024	Acer saccharum	species
290839	Acer sempervirens	species
2291095	Acer shenkanense	species
66216	Acer shirasawanum	species
66217	Acer sieboldianum	species
934069	Acer sikkimense	species
1779285	Acer sino-oblongum	species
392741	Acer sinopurpurascens	species
