taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2302799	Olivella floralia (Duclos, 1844)	2302799	Olivella floralia (Duclos, 1844)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Olividae	2687	Olivella	2302757	Olivella floralia	2302799	NE
2305339	Crassispira rhythmica Melvill, 1927	2305339	Crassispira rhythmica Melvill, 1927	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Pseudomelatomidae	6770	Crassispira	2305299	Crassispira rhythmica	2305339	NE
4310928	Munida sculpta Benedict, 1902	11818532	Iridonida sculpta (Benedict, 1902)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Munididae	4648341	Iridonida	11724346	Iridonida sculpta	11818532	NE
4944904	Astrocoenia jukesbrownei Wells, 1945	4944904	Astrocoenia jukesbrownei Wells, 1945	7	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Astrocoeniidae	3939	Astrocoenia	4880158	Astrocoenia jukesbrownei	4944904	NE
8318019	Succinea approximans Shuttleworth, 1854	8318019	Succinea approximans Shuttleworth, 1854	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Succineidae	6531	Succinea	2297197	Succinea approximans	8318019	NE
8968027	Stictodiscus grunowii	8968027	Stictodiscus grunowii	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Stictodiscales	586	Stictodiscaceae	4248	Stictodiscus	9616274	Stictodiscus grunowii	8968027	NE
2285145	Gadila iota (J.B.Henderson, 1920)	2285145	Gadila iota (J.B.Henderson, 1920)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Scaphopoda	276	Gadilida	536	Gadilidae	7262	Gadila	2285092	Gadila iota	2285145	NE
9194941	Bulimus oblongus (O.F.Müller, 1774)	9189798	Megalobulimus oblongus (O.F.Müller, 1774)	3	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Strophocheilidae	3243999	Megalobulimus	4598736	Megalobulimus oblongus	9189798	NE
11225799	Borus oblongus (O.F.Müller, 1774)	9189798	Megalobulimus oblongus (O.F.Müller, 1774)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Strophocheilidae	3243999	Megalobulimus	4598736	Megalobulimus oblongus	9189798	NE
7960743	Strophocheilus oblongus (O.F.Müller, 1774)	9189798	Megalobulimus oblongus (O.F.Müller, 1774)	32	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Strophocheilidae	3243999	Megalobulimus	4598736	Megalobulimus oblongus	9189798	NE
9189798	Megalobulimus oblongus (O.F.Müller, 1774)	9189798	Megalobulimus oblongus (O.F.Müller, 1774)	37	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Strophocheilidae	3243999	Megalobulimus	4598736	Megalobulimus oblongus	9189798	NE
11372281	Megalobulimus oblongus oblongus	11372281	Megalobulimus oblongus oblongus	5	SUBSPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Strophocheilidae	3243999	Megalobulimus	4598736	Megalobulimus oblongus	9189798	
9465702	Globigerina triloba Reuss, 1850	9374483	Trilobatus trilobus (Reuss, 1850)	1	SPECIES	SYNONYM	Chromista	4	Foraminifera	8376456	Globothalamea	7434778	Rotaliida	7692889	Globigerinidae	8273781	Trilobatus	9423043	Trilobatus trilobus	9374483	NE
7521948	Globigerinoides triloba (Reuss, 1850)	9374483	Trilobatus trilobus (Reuss, 1850)	1	SPECIES	SYNONYM	Chromista	4	Foraminifera	8376456	Globothalamea	7434778	Rotaliida	7692889	Globigerinidae	8273781	Trilobatus	9423043	Trilobatus trilobus	9374483	NE
4919637	Globigerinoides trilobus (Reuss, 1850)	9374483	Trilobatus trilobus (Reuss, 1850)	2	SPECIES	SYNONYM	Chromista	4	Foraminifera	8376456	Globothalamea	7434778	Rotaliida	7692889	Globigerinidae	8273781	Trilobatus	9423043	Trilobatus trilobus	9374483	NE
2293835	Cuvierina columnella (Rang, 1827)	2293835	Cuvierina columnella (Rang, 1827)	18	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Pteropoda	9697017	Cavoliniidae	6525	Cuvierina	2293834	Cuvierina columnella	2293835	NE
2304539	Cerodrillia thea (Dall, 1884)	2304539	Cerodrillia thea (Dall, 1884)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Drilliidae	6777	Cerodrillia	2304527	Cerodrillia thea	2304539	NE
5163234	Coccus moestus De Lotto, 1959	5163234	Coccus moestus De Lotto, 1959	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Coccidae	6963	Coccus	2049629	Coccus moestus	5163234	NE
5423274	Feldmannia indica (Sond.) Womersley & A.Bailey	5423274	Feldmannia indica (Sond.) Womersley & A.Bailey	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Ectocarpales	1181	Acinetosporaceae	3752	Feldmannia	7073599	Feldmannia indica	5423274	NE
5423275	Hincksia indica (Sonder) J.Tanaka, 1990	5423274	Feldmannia indica (Sond.) Womersley & A.Bailey	1	SPECIES	SYNONYM	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Ectocarpales	1181	Acinetosporaceae	3752	Feldmannia	7073599	Feldmannia indica	5423274	NE
6472514	Cyathoceras portoricensis Vaughan, 1902	2258959	Oxysmilia rotundifolia (Milne Edwards & Haime, 1848)	3	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Oxysmilia	2258956	Oxysmilia rotundifolia	2258959	NE
6472517	Lophosmilia rotundifolia Milne Edwards & Haime, 1848	2258959	Oxysmilia rotundifolia (Milne Edwards & Haime, 1848)	1	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Oxysmilia	2258956	Oxysmilia rotundifolia	2258959	NE
2258959	Oxysmilia rotundifolia (Milne Edwards & Haime, 1848)	2258959	Oxysmilia rotundifolia (Milne Edwards & Haime, 1848)	15	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Oxysmilia	2258956	Oxysmilia rotundifolia	2258959	NE
6499578	Murexsul sunderlandi (Petuch, 1987)	6499578	Murexsul sunderlandi (Petuch, 1987)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Muricidae	2304120	Murexsul	2304438	Murexsul sunderlandi	6499578	NE
6505422	Latirus virginensis Abbott, 1958	6505421	Pustulatirus virginensis (Abbott, 1958)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Fasciolariidae	6776	Pustulatirus	6505408	Pustulatirus virginensis	6505421	NE
2226709	Collodes trispinosus Stimpson, 1871	2226709	Collodes trispinosus Stimpson, 1871	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Inachoididae	3872	Collodes	2226707	Collodes trispinosus	2226709	NE
2285016	Episiphon sowerbyi (Guilding, 1834)	2285016	Episiphon sowerbyi (Guilding, 1834)	27	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Scaphopoda	276	Dentaliida	1152	Gadilinidae	3321	Episiphon	2285010	Episiphon sowerbyi	2285016	NE
2418677	Scyliorhinus boa Goode & Bean, 1896	2418677	Scyliorhinus boa Goode & Bean, 1896	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Carcharhiniformes	887	Scyliorhinidae	2208	Scyliorhinus	9171444	Scyliorhinus boa	2418677	LC
2659157	Dasya rigidula (Kütz.) Ardiss.	2659157	Dasya rigidula (Kütz.) Ardiss.	2	SPECIES	ACCEPTED	Plantae	6	Rhodophyta	106	Florideophyceae	342	Ceramiales	665	Dasyaceae	4893	Dasya	2659089	Dasya rigidula	2659157	NE
5177274	Gonodactylus torus Manning, 1969	2214269	Neogonodactylus torus (Manning, 1969)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Malacostraca	229	Stomatopoda	1373	Gonodactylidae	5408	Neogonodactylus	2214261	Neogonodactylus torus	2214269	NE
7681441	Biddulphia decorata Greville, 1865	7681441	Biddulphia decorata Greville, 1865	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Biddulphiales	487	Biddulphiaceae	7143	Biddulphia	3193656	Biddulphia decorata	7681441	NE
7731255	Singhiella citrifolii (Morgan, 1893)	7731255	Singhiella citrifolii (Morgan, 1893)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Aleyrodidae	4304	Singhiella	3265615	Singhiella citrifolii	7731255	NE
8378239	Asterolampra kittoniana Greville, 1862	8378239	Asterolampra kittoniana Greville, 1862	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Asterolamprales	486	Asterolampraceae	7141	Asterolampra	3193845	Asterolampra kittoniana	8378239	NE
8615031	Neodrillia barbadensis Bartsch, 1943	2305290	Neodrillia cydia Bartsch, 1943	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Drilliidae	6777	Neodrillia	2305289	Neodrillia cydia	2305290	NE
2305290	Neodrillia cydia Bartsch, 1943	2305290	Neodrillia cydia Bartsch, 1943	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Drilliidae	6777	Neodrillia	2305289	Neodrillia cydia	2305290	NE
2304588	Drillia cydia (Bartsch, 1943)	2305290	Neodrillia cydia Bartsch, 1943	3	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Drilliidae	6777	Neodrillia	2305289	Neodrillia cydia	2305290	NE
9401155	Rissoina laevigata (Adams, 1850)	2299484	Zebina sloaniana (d'Orbigny, 1842)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Zebinidae	8948150	Zebina	2299482	Zebina sloaniana	2299484	NE
2248381	Pachastrella abyssi Schmidt, 1870	2248381	Pachastrella abyssi Schmidt, 1870	5	SPECIES	ACCEPTED	Animalia	1	Porifera	105	Demospongiae	199	Tetractinellida	7544483	Pachastrellidae	8117	Pachastrella	2248373	Pachastrella abyssi	2248381	NE
2305758	Columbella rusticoides Heilprin, 1886	2305758	Columbella rusticoides Heilprin, 1886	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Columbellidae	2693	Columbella	8999734	Columbella rusticoides	2305758	NE
2754879	Dioscorea pumilio Griseb.	2754879	Dioscorea pumilio Griseb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Dioscoreales	1171	Dioscoreaceae	7694	Dioscorea	2754367	Dioscorea pumilio	2754879	NE
9250814	Porodiscus spiniferus Rattray, 1889	9250814	Porodiscus spiniferus Rattray, 1889	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184					Porodiscus	7238261	Porodiscus spiniferus	9250814	NE
9390679	Orthalicus princeps princeps	9390679	Orthalicus princeps princeps	2	SUBSPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Orthalicidae	3244147	Orthalicus	4304751	Orthalicus princeps	9062236	
9062236	Orthalicus princeps (Broderip, 1833)	9062236	Orthalicus princeps (Broderip, 1833)	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Orthalicidae	3244147	Orthalicus	4304751	Orthalicus princeps	9062236	NE
2276141	Ophiactis muelleri Lütken, 1856	2276141	Ophiactis muelleri Lütken, 1856	1	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Ophiuroidea	350	Amphilepidida	9661062	Ophiactidae	3221	Ophiactis	2274837	Ophiactis muelleri	2276141	NE
2286944	Tellina listeri Röding, 1798	4949840	Tellinella listeri (Röding, 1798)	4	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Cardiida	9529005	Tellinidae	3448	Tellinella	2287039	Tellinella listeri	4949840	NE
2286945	Tellina interrupta Wood, 1815	4949840	Tellinella listeri (Röding, 1798)	3	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Cardiida	9529005	Tellinidae	3448	Tellinella	2287039	Tellinella listeri	4949840	NE
4949840	Tellinella listeri (Röding, 1798)	4949840	Tellinella listeri (Röding, 1798)	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Cardiida	9529005	Tellinidae	3448	Tellinella	2287039	Tellinella listeri	4949840	NE
4919740	Textulariella barretti (Jones & Parker, 1863)	7947633	Textulariella barrettii (Jones & Parker, 1876)	4	SPECIES	SYNONYM	Chromista	4	Foraminifera	8376456	Globothalamea	7434778	Loftusiida	8258225	Textulariellidae	8105240	Textulariella	7668701	Textulariella barrettii	7947633	NE
7947633	Textulariella barrettii (Jones & Parker, 1876)	7947633	Textulariella barrettii (Jones & Parker, 1876)	3	SPECIES	ACCEPTED	Chromista	4	Foraminifera	8376456	Globothalamea	7434778	Loftusiida	8258225	Textulariellidae	8105240	Textulariella	7668701	Textulariella barrettii	7947633	NE
6498933	Persicula sagittata (Hinds, 1844)	6498933	Persicula sagittata (Hinds, 1844)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Cystiscidae	2691	Persicula	2303925	Persicula sagittata	6498933	NE
6504889	Fusus ceramidus Dall, 1889	7753460	Lamellilatirus ceramidus (Dall, 1889)	2	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Fasciolariidae	6776	Lamellilatirus	4604138	Lamellilatirus ceramidus	7753460	NE
7753460	Lamellilatirus ceramidus (Dall, 1889)	7753460	Lamellilatirus ceramidus (Dall, 1889)	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Fasciolariidae	6776	Lamellilatirus	4604138	Lamellilatirus ceramidus	7753460	NE
6504888	Latirus ceramidus (Dall, 1889)	7753460	Lamellilatirus ceramidus (Dall, 1889)	3	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Fasciolariidae	6776	Lamellilatirus	4604138	Lamellilatirus ceramidus	7753460	NE
6504887	Fusinus ceramidus (Dall, 1889)	7753460	Lamellilatirus ceramidus (Dall, 1889)	5	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Fasciolariidae	6776	Lamellilatirus	4604138	Lamellilatirus ceramidus	7753460	NE
6507051	Splendrillia coccinata (Reeve, 1845)	6507051	Splendrillia coccinata (Reeve, 1845)	2	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Drilliidae	6777	Splendrillia	2304546	Splendrillia coccinata	6507051	NE
11083481	Drillia coccinata (Reeve, 1845)	6507051	Splendrillia coccinata (Reeve, 1845)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Drilliidae	6777	Splendrillia	2304546	Splendrillia coccinata	6507051	NE
7659532	Lyngbya majuscula Harv. ex Gomont	7659532	Lyngbya majuscula Harv. ex Gomont	5	SPECIES	ACCEPTED	Bacteria	3	Cyanobacteria	68	Cyanobacteriia	10774316	Cyanobacteriales	10793096	Microcoleaceae	7941427	Lyngbya	3218593	Lyngbya majuscula	7659532	NE
5427065	Lyngbya majuscula Harv.	5427065	Lyngbya majuscula Harv.	15	SPECIES	DOUBTFUL	Bacteria	3	Cyanobacteria	68	Cyanobacteriia	10774316	Cyanobacteriales	10793096	Microcoleaceae	7941427	Lyngbya	3218593	Lyngbya majuscula	5427065	NE
7878728	Asterolampra dubia Greville, 1862	7878728	Asterolampra dubia Greville, 1862	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Asterolamprales	486	Asterolampraceae	7141	Asterolampra	3193845	Asterolampra dubia	7878728	NE
2224424	Dardanus insignis (de Saussure, 1857)	2224424	Dardanus insignis (de Saussure, 1857)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Calcinidae	11165233	Dardanus	10424094	Dardanus insignis	2224424	NE
2252835	Argyrotheca barrettiana (Davidson, 1866)	2252835	Argyrotheca barrettiana (Davidson, 1866)	3	SPECIES	ACCEPTED	Animalia	1	Brachiopoda	110	Rhynchonellata	210	Terebratulida	509	Megathyrididae	3057	Argyrotheca	2252816	Argyrotheca barrettiana	2252835	NE
3191835	Triceratium duplicatum Schmidt, 1882	3191835	Triceratium duplicatum Schmidt, 1882	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Triceratiales	1151	Triceratiaceae	3306	Triceratium	3191777	Triceratium duplicatum	3191835	NE
3211328	Nodosaria vertebralis (Batsch, 1791)	7617708	Dentalina vertebralis (Batsch, 1791)	1	SPECIES	SYNONYM	Chromista	4	Foraminifera	8376456			Nodosariida	11179383	Nodosariidae	7387590	Dentalina	8166457	Dentalina vertebralis	7617708	NE
8028808	Spiroloculina tenuis (Cžjžek, 1848)	8303217	Spirosigmoilina tenuis (Cžjžek, 1848)	1	SPECIES	SYNONYM	Chromista	4	Foraminifera	8376456	Tubothalamea	8297263	Miliolida	8238441	Hauerinidae	7885098	Spirosigmoilina	7667976	Spirosigmoilina tenuis	8303217	NE
8275629	Asterolampra rylandsiana Greville, 1862	8275629	Asterolampra rylandsiana Greville, 1862	2	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Asterolamprales	486	Asterolampraceae	7141	Asterolampra	3193845	Asterolampra rylandsiana	8275629	NE
9068627	Aulacodiscus mammosus	9068627	Aulacodiscus mammosus	2	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Coscinodiscales	1098	Aulacodiscaceae	7147	Aulacodiscus	3191646	Aulacodiscus mammosus	9068627	NE
2248051	Stelletta anancora (Sollas, 1886)	2248051	Stelletta anancora (Sollas, 1886)	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105	Demospongiae	199	Tetractinellida	7544483	Ancorinidae	8116	Stelletta	2247776	Stelletta anancora	2248051	NE
2300993	Elachisina floridana (Rehder, 1943)	2300993	Elachisina floridana (Rehder, 1943)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Elachisinidae	2674	Elachisina	2300990	Elachisina floridana	2300993	NE
2303474	Glyphoturris eritima (Bush, 1885)	2303474	Glyphoturris eritima (Bush, 1885)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Mangeliidae	5857036	Glyphoturris	2303473	Glyphoturris eritima	2303474	NE
2395638	Salarias textilis Valenciennes, 1836	2395636	Entomacrodus textilis (Valenciennes, 1836)	1	SPECIES	SYNONYM	Animalia	1	Chordata	44			Perciformes	587	Blenniidae	4251	Entomacrodus	2395626	Entomacrodus textilis	2395636	LC
2395636	Entomacrodus textilis (Valenciennes, 1836)	2395636	Entomacrodus textilis (Valenciennes, 1836)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Blenniidae	4251	Entomacrodus	2395626	Entomacrodus textilis	2395636	LC
4122005	Panicum teretifolium Hack.	4143772	Renvoizea teretifolia (Hack.) Zuloaga & Morrone	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Renvoizea	6432504	Renvoizea teretifolia	4143772	NE
4312451	Pylocheles agassizi A.Milne-Edwards, 1880	4312451	Pylocheles agassizi A.Milne-Edwards, 1880	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Pylochelidae	4558	Pylocheles	2224404	Pylocheles agassizi	4312451	NE
4556370	Rotylenchulus reniformis Linford & Oliveira, 1940	4556370	Rotylenchulus reniformis Linford & Oliveira, 1940	3	SPECIES	ACCEPTED	Animalia	1	Nematoda	5967481	Chromadorea	11133537	Rhabditida	440	Rotylenchulidae	4556367	Rotylenchulus	4281844	Rotylenchulus reniformis	4556370	NE
5180630	Leucandra curva (Schuffner, 1877)	5180630	Leucandra curva (Schuffner, 1877)	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105	Calcarea	308	Leucosolenida	1184	Grantiidae	7750	Leucandra	2237020	Leucandra curva	5180630	NE
6515236	Calliostoma apicinum Dall, 1881	6515236	Calliostoma apicinum Dall, 1881	3	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Trochida	9715180	Calliostomatidae	6811	Calliostoma	2293294	Calliostoma apicinum	6515236	NE
9122924	Globigerinatheka curryi Proto Decima & Bolli, 1970	9122924	Globigerinatheka curryi Proto Decima & Bolli, 1970	1	SPECIES	ACCEPTED	Chromista	4	Foraminifera	8376456	Globothalamea	7434778	Rotaliida	7692889	Globigerinidae	8273781	Globigerinatheka	8074613	Globigerinatheka curryi	9122924	NE
9724227	Plekocheilus aurissileni (Born, 1780)	9724227	Plekocheilus aurissileni (Born, 1780)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Amphibulimidae	4304745	Plekocheilus	4597436	Plekocheilus aurissileni	9724227	NE
2226433	Tozeuma cornutum A.Milne-Edwards, 1881	2226433	Tozeuma cornutum A.Milne-Edwards, 1881	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Hippolytidae	3869	Tozeuma	2226432	Tozeuma cornutum	2226433	NE
3191820	Triceratium cellulosum	3191820	Triceratium cellulosum	2	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Triceratiales	1151	Triceratiaceae	3306	Triceratium	3191777	Triceratium cellulosum	3191820	NE
6472306	Antipathes tristis (Duchassaing, 1870)	6472306	Antipathes tristis (Duchassaing, 1870)	5	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Antipatharia	831	Antipathidae	8160	Antipathes	2258096	Antipathes tristis	6472306	NE
6473753	Caryometra alope AH Clark, 1940	6473753	Caryometra alope AH Clark, 1940	1	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Crinoidea	215	Comatulida	812	Antedonidae	5590	Caryometra	4577879	Caryometra alope	6473753	NE
7683264	Syringidium wittii Grunow, 1883	7683264	Syringidium wittii Grunow, 1883	3	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Bacillariophyceae	7947184	Bacillariales	7489174			Syringidium	7945307	Syringidium wittii	7683264	NE
7836810	Actinocyclus coscinodiscoides A.Mann, 1937	7836810	Actinocyclus coscinodiscoides A.Mann, 1937	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Nudibranchia	980	Actinocyclidae	2655	Actinocyclus	3244378	Actinocyclus coscinodiscoides	7836810	NE
2274705	Ophioplus tuberculosus (Lyman, 1883)	2274705	Ophioplus tuberculosus (Lyman, 1883)	1	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Ophiuroidea	350	Amphilepidida	9661062	Hemieuryalidae	5681	Ophioplus	2274704	Ophioplus tuberculosus	2274705	NE
2664255	Acrochaetium barbadense (Vickers) Børgesen, 1915	8103982	Acrochaetium barbadense Vick.	2	SPECIES	SYNONYM	Plantae	6	Rhodophyta	106	Florideophyceae	342	Nemaliales	673	Acrochaetiaceae	4887	Acrochaetium	2663839	Acrochaetium barbadense	8103982	NE
2755770	Dioscorea deflexa Griseb.	2755770	Dioscorea deflexa Griseb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Dioscoreales	1171	Dioscoreaceae	7694	Dioscorea	2754367	Dioscorea deflexa	2755770	NE
4283752	Aphanipathes filix (Pourtalès, 1867)	2258107	Distichopathes filix (Pourtalès, 1867)	4	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Antipatharia	831	Aphanipathidae	3936	Distichopathes	2258106	Distichopathes filix	2258107	NE
2258107	Distichopathes filix (Pourtalès, 1867)	2258107	Distichopathes filix (Pourtalès, 1867)	25	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Antipatharia	831	Aphanipathidae	3936	Distichopathes	2258106	Distichopathes filix	2258107	NE
5188160	Agassizia excentrica A.Agassiz, 1869	5188160	Agassizia excentrica A.Agassiz, 1869	10	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Echinoidea	221	Spatangoida	1471	Prenasteridae	5964271	Agassizia	8401375	Agassizia excentrica	5188160	NE
5192718	Truncatella barbadensis L.Pfeiffer, 1857	5192718	Truncatella barbadensis L.Pfeiffer, 1857	23	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Truncatellidae	2659	Truncatella	2301347	Truncatella barbadensis	5192718	NE
6155245	Oceanapia carotta (Schmidt, 1870)	6155245	Oceanapia carotta (Schmidt, 1870)	1	SPECIES	ACCEPTED	Animalia	1	Porifera	105	Demospongiae	199	Haplosclerida	1239	Phloeodictyidae	3914	Oceanapia	2243319	Oceanapia carotta	6155245	NE
6492936	Natica cayennensis Récluz, 1850	6492935	Stigmaulax cayennensis (Récluz, 1850)	1	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Naticidae	7072	Stigmaulax	2300344	Stigmaulax cayennensis	6492935	NE
8972917	Actinocyclus tenuissimus Cleve, 1878	8972917	Actinocyclus tenuissimus Cleve, 1878	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Nudibranchia	980	Actinocyclidae	2655	Actinocyclus	3244378	Actinocyclus tenuissimus	8972917	NE
11677102	Oliva bifasciata Weinkauff, 1878	11677102	Oliva bifasciata Weinkauff, 1878	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Neogastropoda	982	Olividae	2687	Oliva	2302746	Oliva bifasciata	11677102	NE
2300540	Cirsotrema pilsbryi (McGinty, 1940)	2300540	Cirsotrema pilsbryi (McGinty, 1940)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225			Epitoniidae	2673	Cirsotrema	2300538	Cirsotrema pilsbryi	2300540	NE
4323677	Diogenella impar Humes & Ho, 1970	4323677	Diogenella impar Humes & Ho, 1970	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Copepoda	11545536	Cyclopoida	687	Lichomolgidae	9140	Diogenella	4323676	Diogenella impar	4323677	NE
4953048	Pseudotindaria erebus (A.H.Clarke, 1959)	6533757	Neilonella erebus (A.H.Clarke, 1959)	2	SPECIES	SYNONYM	Animalia	1	Mollusca	52	Bivalvia	137	Nuculanida	9405932	Neilonellidae	2745	Neilonella	11294251	Neilonella erebus	6533757	NE
