taxon_id	input	rank
1522981	Psathyrella scatophila	species
327741	Absidia californica	species
213030	Absidia cylindrospora	species
4829	Absidia glauca	species
1126813	Absidia heterospora	species
90262	Absidia repens	species
126712	Absidia spinosa	species
314180	Acanthostigma perpusillum	species
1609006	Acarospora anomala	species
168909	Acarospora complanata	species
1172177	Acaulopage tetraceros	species
78545	Acaulospora laevis	species
4768	Achlya ambisexualis	species
112026	Achlya americana	species
4766	Achlya bisexualis	species
112078	Achlya caroliniana	species
112079	Achlya colorata	species
1618016	Achlya debaryana	species
112081	Achlya dubia	species
112082	Achlya flagellata	species
112083	Achlya glomerata	species
1729143	Achlya orion	species
112087	Achlya racemosa	species
112088	Achlya radiosa	species
944587	Achlya sparrowii	species
5044	Acremonium chrysogenum	species
749674	Acremonium fusidioides	species
5051	Acremonium persicinum	species
1036764	Acremonium roseolum	species
45279	Acremonium rutilum	species
261921	Acremonium sclerotigenum	species
1036765	Acremonium sordidulum	species
391091	Acrophialophora fusispora	species
1564932	Acrophialophora levis	species
2588953	Acrospeira mirabilis	species
64647	Actinomucor elegans	species
1606719	Agaricus depauperatus	species
349436	Agaricus endoxanthus	species
1370202	Agaricus luteomaculatus	species
264964	Agaricus macrocarpus	species
314553	Agaricus moelleri	species
1500861	Agaricus osecanus	species
2074756	Agaricus pampeanus	species
364712	Agonimia repleta	species
307797	Agrocybe putaminum	species
2082179	Akenomyces costatus	species
1398220	Alatospora flagellata	species
1398212	Alatospora pulchella	species
602026	Albotricha acutipila	species
1631665	Albugo lepigoni	species
55338	Aleurodiscus wakefieldiae	species
29001	Alternaria brassicicola	species
119914	Alternaria cheiranthi	species
216837	Alternaria cinerariae	species
283358	Alternaria cucumerina	species
48095	Alternaria dauci	species
160388	Alternaria dianthicola	species
623146	Alternaria limaciformis	species
75319	Alternaria linicola	species
708605	Alternaria maritima	species
119924	Alternaria petroselini	species
48098	Alternaria porri	species
119925	Alternaria radicina	species
119926	Alternaria smyrnii	species
283360	Alternaria sonchi	species
1187947	Alternaria tomato	species
160392	Alternaria zinniae	species
1536653	Amandinea coniops	species
1518507	Amandinea punctata	species
2610871	Amanita argentea	species
933333	Amanita inopinata	species
2014976	Amanita mairei	species
226595	Amanita nauseosa	species
545494	Amanita sinicoflava	species
37237	Amauroascus albicans	species
264138	Amaurodon viridis	species
2080979	Amblyosporium botrytis	species
2080980	Amblyosporium spongiosum	species
50730	Ampelomyces quisqualis	species
2074763	Anguillospora curvula	species
213318	Anguillospora filiformis	species
394996	Anisomeridium polypori	species
264122	Anomoporia bombycina	species
1536490	Anopodium ampullaceum	species
2074764	Anthostomella spartii	species
352971	Anthracobia subatra	species
265860	Anthracoidea heterospora	species
157704	Antrodia heteromorpha	species
507494	Antrodia macra	species
2421259	Antrodia pseudosinuosa	species
83247	Antrodiella onychoides	species
92704	Antrodiella romellii	species
693291	Aphanobasidium pseudotsugae	species
112090	Aphanomyces astaci	species
112091	Aphanomyces cochlioides	species
100861	Aphanomyces euteiches	species
112092	Aphanomyces laevis	species
1617996	Aphanomyces scaber	species
120398	Aphanomyces stellatus	species
252223	Apiospora setosa	species
92972	Aplanopsis terrestris	species
92981	Apodachlya brachynema	species
134686	Apodachlya minima	species
190084	Arcticomyces warmingii	species
47425	Armillaria borealis	species
47426	Armillaria cepistipes	species
2074775	Armillaria obscura	species
1542775	Arthonia apotheciorum	species
1542785	Arthonia molendoi	species
1542789	Arthonia phaeophysciae	species
1543935	Arthonia subfuscicola	species
2421355	Arthrinium caricicola	species
335844	Arthrinium euphorbiae	species
2785065	Arthrinium morthieri	species
335850	Arthrinium puccinioides	species
2785066	Arthrinium sphaerospermum	species
2421363	Arthrinium sporophleum	species
335847	Arthrinium urticae	species
74498	Arthrobotrys conoides	species
47236	Arthrobotrys musiformis	species
230295	Arthrobotrys pyriformis	species
78590	Arthroderma ciferrii	species
74034	Arthroderma insingulare	species
2904647	Arthrorhaphis aeruginosa	species
2904650	Arthrorhaphis muddii	species
556894	Articulospora atra	species
2074780	Arxiella lunata	species
2074781	Arxiella terrestris	species
2789180	Ascochyta boltshauseri	species
565414	Ascochyta hordei	species
2074789	Ascochyta orobi	species
749586	Ascochyta pisi	species
1430313	Ascochyta sorghi	species
1770257	Ascochyta syringae	species
1677696	Ascochyta viciae	species
5053	Aspergillus aculeatus	species
176163	Aspergillus asperescens	species
36643	Aspergillus avenaceus	species
105351	Aspergillus awamori	species
41067	Aspergillus candidus	species
182096	Aspergillus chevalieri	species
5057	Aspergillus clavatus	species
573508	Aspergillus cristatus	species
5059	Aspergillus flavus	species
1250369	Aspergillus fruticulosus	species
41413	Aspergillus glaucus	species
41958	Aspergillus gracilis	species
34381	Aspergillus japonicus	species
2018027	Aspergillus malignus	species
5061	Aspergillus niger	species
41281	Aspergillus niveus	species
40380	Aspergillus ochraceus	species
5067	Aspergillus parasiticus	species
41750	Aspergillus parvulus	species
41959	Aspergillus penicillioides	species
41414	Aspergillus proliferans	species
84679	Aspergillus pulverulentus	species
5064	Aspergillus restrictus	species
396024	Aspergillus ruber	species
41736	Aspergillus rugulosus	species
176180	Aspergillus spelunceus	species
41060	Aspergillus subolivaceus	species
138284	Aspergillus sulphureus	species
75750	Aspergillus sydowii	species
41984	Aspergillus tamarii	species
33178	Aspergillus terreus	species
36639	Aspergillus thomii	species
1697446	Aspergillus tonophilus	species
40382	Aspergillus ustus	species
46472	Aspergillus versicolor	species
5066	Aspergillus wentii	species
752204	Asterosporium asterospermum	species
2074798	Asterosporium hoffmannii	species
205776	Asterostroma cervicolor	species
251737	Astreptonema gammari	species
139098	Athelia fibulata	species
39291	Athelia rolfsii	species
5229	Atractiella solani	species
113397	Auxarthron reticulatum	species
203537	Auxarthron umbrinum	species
64654	Backusella lamprospora	species
2833566	Bactridium flavum	species
2074801	Bactrodesmium obovatum	species
2016431	Bactrodesmium pallidum	species
2674984	Bactrodesmium spilomeum	species
2606986	Baeomyces carneus	species
162409	Bartalinia robillardoides	species
4860	Basidiobolus magnus	species
34480	Basidiobolus ranarum	species
160890	Basidiodendron rimosum	species
176275	Beauveria bassiana	species
118266	Beauveria brongniartii	species
409245	Beltrania querna	species
4989	Bensingtonia ciliata	species
409207	Beverwykella pulmonaria	species
99242	Biatora chrysantha	species
99243	Biatora efflorescens	species
99252	Biatora subduplex	species
1041279	Biatoropsis usnearum	species
284073	Bilimbia sabuletorum	species
131371	Bipolaris iridis	species
1552740	Bipolaris multiformis	species
91364	Bipolaris zeae	species
326631	Biscogniauxia anceps	species
97377	Biscogniauxia mediterranea	species
1187132	Bispora antennata	species
1985352	Bispora betulina	species
2016432	Bloxamia truncata	species
373115	Blumeriella jaapii	species
229363	Bolbitius lacteus	species
57192	Boletus pinophilus	species
103380	Boreostereum radiatum	species
104305	Botryobasidium aureum	species
139382	Botryobasidium vagum	species
2074810	Botryosporium diffusum	species
2072837	Botryosporium pulchrum	species
139639	Botrytis aclada	species
139641	Botrytis byssoidea	species
278938	Botrytis elliptica	species
182092	Botrytis fabae	species
278940	Botrytis galanthina	species
278948	Botrytis paeoniae	species
87230	Botrytis tulipae	species
1250546	Boubovia nicholsonii	species
241078	Brachysporium nigrum	species
1211316	Brevicellicium exile	species
1089818	Bryoria tenuis	species
676142	Buchwaldoboletus lignicola	species
1889283	Buellia badia	species
652660	Byssocorticium efibulatum	species
91935	Cadophora fastigiata	species
189367	Cainia graminis	species
911321	Calcarisporiella thermophila	species
240499	Calcarisporium arbuscula	species
1032537	Calocybe chrysenteron	species
182845	Calonectria ilicicola	species
2614415	Caloplaca caesiorufella	species
346914	Caloplaca flavocitrina	species
520585	Caloplaca polycarpa	species
441329	Camarophyllopsis schulzeri	species
1811004	Campanella caesia	species
409235	Camposporium antennatum	species
2074818	Camposporium pellucidum	species
1133674	Campylospora chaetocladia	species
1133673	Campylospora parvula	species
2074819	Canariomyces notabilis	species
202715	Candelabrochaete septocystidia	species
5476	Candida albicans	species
5480	Candida parapsilosis	species
75103	Cantharellus pallens	species
43225	Capronia moravica	species
45095	Capronia pilosella	species
43222	Capronia pulcherrima	species
2831911	Cejpia hystrix	species
5570	Cenococcum geophilum	species
77528	Cephaliophora irregularis	species
88273	Cephaliophora tropica	species
186352	Cephalotrichum microsporum	species
644570	Cephalotrichum nanum	species
186353	Cephalotrichum purpureofuscum	species
186354	Cephalotrichum stemonitis	species
160863	Ceratobasidium pseudocornigerum	species
2074825	Ceratocladium microspermum	species
160893	Ceratosebacina calospora	species
1323507	Ceratosporella novae-zelandiae	species
42304	Cercophora septentrionalis	species
1238170	Cercospora armoraciae	species
122368	Cercospora beticola	species
1347418	Cercospora brassicicola	species
1238176	Cercospora chenopodii	species
29003	Cercospora nicotianae	species
2485029	Cercospora plantaginis	species
179340	Cercospora violae	species
237192	Cercospora zebrina	species
215458	Cercospora zonata	species
557968	Cercosporella virgaureae	species
1938114	Ceriporia mellita	species
112271	Cetraria aculeata	species
121110	Cetraria muricata	species
115238	Cetrariella delisei	species
84122	Cetrelia cetrarioides	species
101089	Chaetocladium brefeldii	species
134503	Chaetomella acutiseta	species
241714	Chaetomella raphigera	species
669025	Chaetomidium trichorobustum	species
74397	Chaetopsina fulva	species
2077128	Chaetopsis grisea	species
1509418	Chaetospermum chaetosporum	species
92900	Chaetosphaeria vermicularioides	species
565418	Chaetosphaeronema hispidulum	species
2831901	Chaetotyphula actiniceps	species
112114	Chalara affinis	species
112110	Chalara aurea	species
112116	Chalara crassipes	species
112117	Chalara cylindrosperma	species
112120	Chalara fungorum	species
132167	Chalara fusidioides	species
610136	Chalara hughesii	species
2787785	Chalara insignis	species
112125	Chalara microspora	species
112127	Chalara parvispora	species
112129	Chalara sessilis	species
145387	Chalciporus piperatus	species
1654452	Cheirospora botryospora	species
163795	Chlorencoelia torta	species
139962	Chloridium lignicola	species
66490	Chloroscypha chloromela	species
627150	Chromelosporium carneum	species
2074848	Chromelosporium macrospermum	species
50976	Chrysomphalina grossula	species
647250	Chrysomyxa ledicola	species
714576	Chrysothrix flavovirens	species
1436310	Ciboria rufofusca	species
647257	Ciborinia camelliae	species
1195481	Circinella minor	species
1553899	Circinella mucoroides	species
1654578	Circinotrichum maculiforme	species
319395	Cirrenalia macrocephala	species
491253	Cladobotryum mycophilum	species
109936	Cladochytrium replicatum	species
1604274	Cladochytrium tenue	species
184061	Cladonia borealis	species
50926	Cladonia diversa	species
195786	Cladonia subfurcata	species
2682450	Cladonia trassii	species
174052	Cladonia verticillata	species
92464	Cladosporium allii-cepae	species
29917	Cladosporium cladosporioides	species
166633	Cladosporium cucumerinum	species
166638	Cladosporium lignicola	species
166639	Cladosporium magnusianum	species
29919	Cladosporium oxysporum	species
1116209	Cladosporium phlei	species
92950	Cladosporium sphaerospermum	species
70808	Cladosporium tenuissimum	species
237183	Cladosporium uredinicola	species
522351	Clavariadelphus sachalinensis	species
219754	Clavulicium delectabile	species
1329069	Clavulina coralloides	species
395076	Cliostomum tenerum	species
2493764	Clitocybe albofragrans	species
1032542	Clitocybe amarescens	species
2494174	Clitocybe anisata	species
1611771	Clitocybe foetens	species
1032550	Clitocybe leucodiatreta	species
122660	Clonostachys compactiuscula	species
417176	Coemansia aciculifera	species
147472	Coemansia erecta	species
1052879	Coemansia pectinata	species
2663907	Coemansia thaxteri	species
1150935	Coleroa robertiani	species
27357	Colletotrichum acutatum	species
145973	Colletotrichum circinans	species
27358	Colletotrichum coccodes	species
218121	Colletotrichum crassipes	species
34405	Colletotrichum dematium	species
5461	Colletotrichum fuscum	species
290576	Colletotrichum lindemuthianum	species
500171	Colletotrichum lini	species
5464	Colletotrichum musae	species
5465	Colletotrichum orbiculare	species
