Abacarus	acutatus	Eriophyidae	DTOL		
Abacarus	hystrix	Eriophyidae	DTOL		
Abax	parallelepipedus	Carabidae	DTOL		
Abdera	affinis	Melandryidae	DTOL		
Abdera	biflexuosa	Melandryidae	DTOL		
Abdera	flexuosa	Melandryidae	DTOL		
Abdera	quadrifasciata	Melandryidae	DTOL		
Abdera	triguttata	Melandryidae	DTOL		
Abia	aenea	Cimbicidae	DTOL		
Abia	candens	Cimbicidae	DTOL		
Abia	fasciata	Cimbicidae	DTOL		
Abia	lonicerae	Cimbicidae	DTOL		
Abia	sericea	Cimbicidae	DTOL		
Ablabesmyia	longistyla	Chironomidae	DTOL		
Ablabesmyia	monilis	Chironomidae	DTOL		
Ablabesmyia	phatta	Chironomidae	DTOL		
Ablaxia	anaxenor	Pteromalidae	DTOL		
Ablaxia	megachlora	Pteromalidae	DTOL		
Ablaxia	parviclava	Pteromalidae	DTOL		
Ablaxia	squamifera	Pteromalidae	DTOL		
Ablaxia	temporalis	Pteromalidae	DTOL		
Ablerus	celsus	Azotidae	DTOL		
Abludomelita	gladiosa	Melitidae	DTOL		
Abludomelita	obtusata	Melitidae	DTOL		
Abraeus	granulum	Histeridae	DTOL		
Abraeus	perpusillus	Histeridae	DTOL		
Abraxas	pantaria	Geometridae	DTOL		
Abraxas	sylvata	Geometridae	DTOL		
Abrolophus	halberti	Erythraeidae	DTOL		
Abrolophus	miniatus	Erythraeidae	DTOL		
Abrolophus	norvegicus	Erythraeidae	DTOL		
Abrolophus	quisquiliarus	Erythraeidae	DTOL		
Abrolophus	rubipes	Erythraeidae	DTOL		
Abrolophus	sabulosus	Erythraeidae	DTOL		
Abrolophus	schweizeri	Erythraeidae	DTOL		
Abrolophus	scopularius	Erythraeidae	DTOL		
Abrolophus	tardus	Erythraeidae	DTOL		
Abrolophus	vittatus	Erythraeidae	DTOL		
Abrostola	tripartita	Noctuidae	DTOL		
Abrostola	triplasia	Noctuidae	DTOL		
Absyrtus	vernalis	Ichneumonidae	DTOL		
Absyrtus	vicinator	Ichneumonidae	DTOL		
Abyssorchomene	abyssorum	Uristidae	DTOL		
Acaenitus	dubitator	Ichneumonidae	DTOL		
Acaenomolgus	protulae	Sabelliphilidae	DTOL		
Acaeroplastes	melanurus	Porcellionidae	DTOL		
Acalitus	brevitarsus	Eriophyidae	DTOL		
Acalitus	calycophthirus	Eriophyidae	DTOL		
Acalitus	essigi	Eriophyidae	DTOL		
Acalitus	longisetosus	Eriophyidae	DTOL		
Acalitus	phloeocoptes	Eriophyidae	DTOL		
Acalitus	plicans	Eriophyidae	DTOL		
Acalitus	rudis	Eriophyidae	DTOL		
Acalitus	stenaspis	Eriophyidae	DTOL		
Acalles	misellus	Curculionidae	DTOL		
Acalles	ptinoides	Curculionidae	DTOL		
Acalypta	brunnea	Tingidae	DTOL		
Acalypta	carinata	Tingidae	DTOL		
Acalypta	nigrina	Tingidae	DTOL		
Acalypta	parvula	Tingidae	DTOL		
Acalypta	platycheila	Tingidae	DTOL		
Acalyptus	carpini	Curculionidae	DTOL		
Acampsis	alternipes	Braconidae	DTOL		
Acamptocladius	reissi	Chironomidae	DTOL		
Acamptocladius	submontanus	Chironomidae	DTOL		
Acanopsilus	clavatus	Diapriidae	DTOL		
Acanopsilus	heterocerus	Diapriidae	DTOL		
Acanosema	alpestre	Diapriidae	DTOL		
Acanosema	flavipes	Diapriidae	DTOL		
Acanosema	nervosa	Diapriidae	DTOL		
Acanosema	producta	Diapriidae	DTOL		
Acanosema	reitteri	Diapriidae	DTOL		
Acanthephyra	pelagica	Acanthephyridae	DTOL		
Acanthephyra	purpurea	Acanthephyridae	DTOL		
Acanthiophilus	helianthi	Tephritidae	DTOL		
Acanthochondria	clavata	Chondracanthidae	DTOL		
Acanthochondria	cornuta	Chondracanthidae	DTOL		
Acanthochondria	limandae	Chondracanthidae	DTOL		
Acanthochondria	soleae	Chondracanthidae	DTOL		
Acanthochondrites	annulatus	Chondracanthidae	DTOL		
Acanthocinus	aedilis	Cerambycidae	DTOL		
Acanthocnema	glaucescens	Scathophagidae	DTOL		
Acanthocnema	nigrimana	Scathophagidae	DTOL		
Acanthococcus	azaleae	Eriococcidae	DTOL		
Acanthococcus	devoniensis	Eriococcidae	DTOL		
Acanthococcus	insignis	Eriococcidae	DTOL		
Acanthocyclops	americanus	Cyclopidae	DTOL		
Acanthocyclops	robustus	Cyclopidae	DTOL		
Acanthocyclops	sensitivus	Cyclopidae	DTOL		
Acanthocyclops	venustus	Cyclopidae	DTOL		
Acanthocyclops	vernalis	Cyclopidae	DTOL		
Acantholeberis	curvirostris	Macrothricidae	DTOL		
Acantholyda	erythrocephala	Pamphiliidae	DTOL		
Acantholyda	posticalis	Pamphiliidae	DTOL		
Acanthomysis	longicornis	Mysidae	DTOL		
Acanthonotozoma	serratum	Acanthonotozomatidae	DTOL		
Acanthophthirius	etheldredae	Myobiidae	DTOL		
Acanthophthirius	mystacinalis	Myobiidae	DTOL		
Acanthophthirius	noctulius	Myobiidae	DTOL		
Acanthophthirius	pantopus	Myobiidae	DTOL		
Acanthopsyche	atra	Psychidae	DTOL		
Acanthoscina	acanthodes	Scinidae	DTOL		
Acanthosoma	haemorrhoidale	Acanthosomatidae	DTOL		
Acanthothrips	nodicornis	Phlaeothripidae	DTOL		
Acanthoxyla	prasina	Phasmatidae	DTOL		
Acarapis	dorsalis	Tarsonemidae	DTOL		
Acarapis	externus	Tarsonemidae	DTOL		
Acarapis	woodi	Tarsonemidae	DTOL		
Acaricalus	cristatus	Eriophyidae	DTOL		
Acaricalus	hydrophylli	Eriophyidae	DTOL		
Acaricalus	rubrifoliae	Eriophyidae	DTOL		
Acaricalus	trinotus	Eriophyidae	DTOL		
Acaris	farris	Acaridae	DTOL		
Acarophenax	tribolii	Acarophenacidae	DTOL		
Acaropsellina	docta	Cheyletidae	DTOL		
Acaropsellina	sollers	Cheyletidae	DTOL		
Acartauchenius	scurrilis	Linyphiidae	DTOL		
Acartia	bifilosa	Acartiidae	DTOL		
Acartia	danae	Acartiidae	DTOL		
Acartia	discaudata	Acartiidae	DTOL		
Acartia	lefevreae	Acartiidae	DTOL		
Acartia	longiremis	Acartiidae	DTOL		
Acartia	negligens	Acartiidae	DTOL		
Acartophthalmus	bicolor	Acartophthalmidae	DTOL		
Acartophthalmus	nigrinus	Acartophthalmidae	DTOL		
Acarus	calcarabellus	Acaridae	DTOL		
Acarus	gracilis	Acaridae	DTOL		
Acarus	immobilis	Acaridae	DTOL		
Acarus	nidicolus	Acaridae	DTOL		
Acarus	siro	Acaridae	DTOL		
Acasis	viretata	Geometridae	DTOL		
Acasta	spongites	Archaeobalanidae	DTOL		
Acaudinum	centaureae	Aphididae	DTOL		
Acentria	ephemerella	Crambidae	DTOL		
Acentrotypus	brunnipes	Apionidae	DTOL		
Aceratoneuromyia	claridgei	Eulophidae	DTOL		
Aceratoneuromyia	granularis	Eulophidae	DTOL		
Aceratoneuromyia	indica	Eulophidae	DTOL		
Acerella	tiarnea	Acerentomidae	DTOL		
Acerentomon	affine	Acerentomidae	DTOL		
Acerentomon	bagnalli	Acerentomidae	DTOL		
Acerentomon	doderoi	Acerentomidae	DTOL		
Acerentomon	nemorale	Acerentomidae	DTOL		
Acerentulus	confinis	Acerentomidae	DTOL		
Aceria	aceriscampestris	Eriophyidae	DTOL		
Aceria	ajugae	Eriophyidae	DTOL		
Aceria	anceps	Eriophyidae	DTOL		
Aceria	anthocoptes	Eriophyidae	DTOL		
Aceria	artemisiae	Eriophyidae	DTOL		
Aceria	bistriata	Eriophyidae	DTOL		
Aceria	brevipes	Eriophyidae	DTOL		
Aceria	brevirostris	Eriophyidae	DTOL		
Aceria	calathina	Eriophyidae	DTOL		
Aceria	campanulae	Eriophyidae	DTOL		
Aceria	campestricola	Eriophyidae	DTOL		
Aceria	centaureae	Eriophyidae	DTOL		
Aceria	cephalonea	Eriophyidae	DTOL		
Aceria	cerastii	Eriophyidae	DTOL		
Aceria	cerrea	Eriophyidae	DTOL		
Aceria	convolvuli	Eriophyidae	DTOL		
Aceria	crataegi	Eriophyidae	DTOL		
Aceria	cuscutae	Eriophyidae	DTOL		
Aceria	dispar	Eriophyidae	DTOL		
Aceria	dolichosoma	Eriophyidae	DTOL		
Aceria	drabae	Eriophyidae	DTOL		
Aceria	echii	Eriophyidae	DTOL		
Aceria	empetri	Eriophyidae	DTOL		
Aceria	enantha	Eriophyidae	DTOL		
Aceria	erinea	Eriophyidae	DTOL		
Aceria	euaspis	Eriophyidae	DTOL		
Aceria	euphrasiae	Eriophyidae	DTOL		
Aceria	exigua	Eriophyidae	DTOL		
Aceria	eximia	Eriophyidae	DTOL		
Aceria	ficus	Eriophyidae	DTOL		
Aceria	filiformis	Eriophyidae	DTOL		
Aceria	fraxini	Eriophyidae	DTOL		
Aceria	fraxinivora	Eriophyidae	DTOL		
Aceria	galiobia	Eriophyidae	DTOL		
Aceria	genistae	Eriophyidae	DTOL		
Aceria	geranii	Eriophyidae	DTOL		
Aceria	gymnoprocta	Eriophyidae	DTOL		
Aceria	heteronyx	Eriophyidae	DTOL		
Aceria	hippophaena	Eriophyidae	DTOL		
Aceria	ilicis	Eriophyidae	DTOL		
Aceria	iteina	Eriophyidae	DTOL		
Aceria	jaapi	Eriophyidae	DTOL		
Aceria	kerneri	Eriophyidae	DTOL		
Aceria	kiefferi	Eriophyidae	DTOL		
Aceria	kuko	Eriophyidae	DTOL		
Aceria	labiatiflorae	Eriophyidae	DTOL		
Aceria	laticincta	Eriophyidae	DTOL		
Aceria	leioprocta	Eriophyidae	DTOL		
Aceria	linosyrina	Eriophyidae	DTOL		
Aceria	lissonata	Eriophyidae	DTOL		
Aceria	loewi	Eriophyidae	DTOL		
Aceria	longiseta	Eriophyidae	DTOL		
Aceria	lycopersici	Eriophyidae	DTOL		
Aceria	macrochela	Eriophyidae	DTOL		
Aceria	macrocheluserinea	Eriophyidae	DTOL		
Aceria	macrorhyncha	Eriophyidae	DTOL		
Aceria	macrotrichus	Eriophyidae	DTOL		
Aceria	macrotuberculata	Eriophyidae	DTOL		
Aceria	maculifer	Eriophyidae	DTOL		
Aceria	megacera	Eriophyidae	DTOL		
Aceria	mentharia	Eriophyidae	DTOL		
Aceria	myriadeum	Eriophyidae	DTOL		
Aceria	nalepai	Eriophyidae	DTOL		
Aceria	nervisequa	Eriophyidae	DTOL		
Aceria	ononidis	Eriophyidae	DTOL		
Aceria	origani	Eriophyidae	DTOL		
Aceria	petanovicae	Eriophyidae	DTOL		
Aceria	peucedani	Eriophyidae	DTOL		
Aceria	pilosellae	Eriophyidae	DTOL		
Aceria	plicator	Eriophyidae	DTOL		
Aceria	populi	Eriophyidae	DTOL		
Aceria	pseudoplatani	Eriophyidae	DTOL		
Aceria	pterocarya	Eriophyidae	DTOL		
Aceria	puculosa	Eriophyidae	DTOL		
Aceria	rechingeri	Eriophyidae	DTOL		
Aceria	rhodiolae	Eriophyidae	DTOL		
Aceria	rosalia	Eriophyidae	DTOL		
Aceria	rubiae	Eriophyidae	DTOL		
Aceria	salicis	Eriophyidae	DTOL		
Aceria	salicisalbae	Eriophyidae	DTOL		
Aceria	salviae	Eriophyidae	DTOL		
Aceria	sanguisorbae	Eriophyidae	DTOL		
Aceria	scaber	Eriophyidae	DTOL		
Aceria	silvicola	Eriophyidae	DTOL		
Aceria	solida	Eriophyidae	DTOL		
Aceria	squalida	Eriophyidae	DTOL		
Aceria	tenella	Eriophyidae	DTOL		
Aceria	tenuis	Eriophyidae	DTOL		
Aceria	tetanothorax	Eriophyidae	DTOL		
Aceria	thomasi	Eriophyidae	DTOL		
Aceria	tosichella	Eriophyidae	DTOL		
Aceria	trifolii	Eriophyidae	DTOL		
Aceria	tristriata	Eriophyidae	DTOL		
Aceria	tuberculata	Eriophyidae	DTOL		
Aceria	tulipae	Eriophyidae	DTOL		
Aceria	ulmi	Eriophyidae	DTOL		
Aceria	unguiculata	Eriophyidae	DTOL		
Aceria	varia	Eriophyidae	DTOL		
Aceria	vermicularis	Eriophyidae	DTOL		
Aceria	vitalbae	Eriophyidae	DTOL		
Aceria	yunnanensis	Eriophyidae	DTOL		
Acericecis	campestre	Cecidomyiidae	DTOL		
Acericerus	vittifrons	Cicadellidae	DTOL		
Acerotella	boter	Platygastridae	DTOL		
Acerotella	humilis	Platygastridae	DTOL		
Acetropis	gimmerthalii	Miridae	DTOL		
Achaeus	cranchii	Inachidae	DTOL		
Achaius	margineguttatus	Ichneumonidae	DTOL		
Achaius	oratorius	Ichneumonidae	DTOL		
Achalcus	bimaculatus	Dolichopodidae	DTOL		
Achalcus	britannicus	Dolichopodidae	DTOL		
Achalcus	cinereus	Dolichopodidae	DTOL		
Achalcus	flavicollis	Dolichopodidae	DTOL		
Achalcus	nigropunctatus	Dolichopodidae	DTOL		
Achalcus	thalhammeri	Dolichopodidae	DTOL		
Achalcus	vaillanti	Dolichopodidae	DTOL		
Achanthiptera	rohrelliformis	Muscidae	DTOL		
Achelia	echinata	Ammotheidae	DTOL		
Achelia	hispida	Ammotheidae	DTOL		
Achelia	laevis	Ammotheidae	DTOL		
Achelia	simplex	Ammotheidae	DTOL		
Achelia	vulgaris	Ammotheidae	DTOL		
Achenium	depressum	Staphylinidae	DTOL		
Achenium	humile	Staphylinidae	DTOL		
Acherontia	atropos	Sphingidae	DTOL		
Acheta	domesticus	Gryllidae	DTOL		
Achipteria	coleoptrata	Achipteriidae	DTOL		
Achipteria	hasticeps	Achipteriidae	DTOL		
Achipteria	nitens	Achipteriidae	DTOL		
Achipteria	redux	Achipteriidae	DTOL		
Achlya	flavicornis	Drepanidae	DTOL		
Achopera	alternata	Curculionidae	DTOL		
Achroia	grisella	Pyralidae	DTOL		
Achrysocharoides	acerianus	Eulophidae	DTOL		
Achrysocharoides	atys	Eulophidae	DTOL		
Achrysocharoides	buekkensis	Eulophidae	DTOL		
Achrysocharoides	butus	Eulophidae	DTOL		
Achrysocharoides	carpini	Eulophidae	DTOL		
Achrysocharoides	cilla	Eulophidae	DTOL		
Achrysocharoides	insignitellae	Eulophidae	DTOL		
Achrysocharoides	latreillii	Eulophidae	DTOL		
Achrysocharoides	niveipes	Eulophidae	DTOL		
Achrysocharoides	platanoidae	Eulophidae	DTOL		
Achrysocharoides	splendens	Eulophidae	DTOL		
Achrysocharoides	suprafolius	Eulophidae	DTOL		
Achrysocharoides	zwoelferi	Eulophidae	DTOL		
Achyrolimonia	decemmaculata	Limoniidae	DTOL		
Achyrolimonia	neonebulosa	Limoniidae	DTOL		
Acidia	cognata	Tephritidae	DTOL		
Acidostoma	laticornis	Acidostomatidae	DTOL		
Acidostoma	neglectum	Acidostomatidae	DTOL		
Acidostoma	obesum	Acidostomatidae	DTOL		
Acidota	crenata	Staphylinidae	DTOL		
Acidota	cruentata	Staphylinidae	DTOL		
Acilius	canaliculatus	Dytiscidae	DTOL		
Acilius	sulcatus	Dytiscidae	DTOL		
Acinia	corniculata	Tephritidae	DTOL		
Acizzia	uncatoides	Psyllidae	DTOL		
Aclastus	borealis	Ichneumonidae	DTOL		
Aclastus	eugracilis	Ichneumonidae	DTOL		
Aclastus	flavipes	Ichneumonidae	DTOL		
Aclastus	gracilis	Ichneumonidae	DTOL		
Aclastus	micator	Ichneumonidae	DTOL		
Aclastus	minutus	Ichneumonidae	DTOL		
Aclastus	pilosus	Ichneumonidae	DTOL		
Aclastus	solutus	Ichneumonidae	DTOL		
Aclastus	transversalis	Ichneumonidae	DTOL		
Acleris	abietana	Tortricidae	DTOL		
Acleris	aspersana	Tortricidae	DTOL		
Acleris	bergmanniana	Tortricidae	DTOL		
Acleris	caledoniana	Tortricidae	DTOL		
Acleris	comariana	Tortricidae	DTOL		
Acleris	cristana	Tortricidae	DTOL		
Acleris	effractana	Tortricidae	DTOL		
Acleris	emargana	Tortricidae	DTOL		
Acleris	ferrugana	Tortricidae	DTOL		
Acleris	forsskaleana	Tortricidae	DTOL		
Acleris	hastiana	Tortricidae	DTOL		
Acleris	holmiana	Tortricidae	DTOL		
Acleris	hyemana	Tortricidae	DTOL		
Acleris	kochiella	Tortricidae	DTOL		
Acleris	laterana	Tortricidae	DTOL		
Acleris	lipsiana	Tortricidae	DTOL		
Acleris	literana	Tortricidae	DTOL		
Acleris	logiana	Tortricidae	DTOL		
Acleris	lorquiniana	Tortricidae	DTOL		
Acleris	maccana	Tortricidae	DTOL		
Acleris	notana	Tortricidae	DTOL		
Acleris	permutana	Tortricidae	DTOL		
Acleris	rhombana	Tortricidae	DTOL		
Acleris	rufana	Tortricidae	DTOL		
Acleris	schalleriana	Tortricidae	DTOL		
Acleris	shepherdana	Tortricidae	DTOL		
Acleris	sparsana	Tortricidae	DTOL		
Acleris	umbrana	Tortricidae	DTOL		
Acleris	variegana	Tortricidae	DTOL		
Acletoxenus	formosus	Drosophilidae	DTOL		
Aclista	acuta	Diapriidae	DTOL		
Aclista	alticollis	Diapriidae	DTOL		
Aclista	analis	Diapriidae	DTOL		
Aclista	angustata	Diapriidae	DTOL		
Aclista	bispinosa	Diapriidae	DTOL		
Aclista	bitensis	Diapriidae	DTOL		
Aclista	cantiana	Diapriidae	DTOL		
Aclista	clito	Diapriidae	DTOL		
Aclista	dubia	Diapriidae	DTOL		
Aclista	elevata	Diapriidae	DTOL		
Aclista	filicornis	Diapriidae	DTOL		
Aclista	flavicornis	Diapriidae	DTOL		
Aclista	folia	Diapriidae	DTOL		
Aclista	fusciventris	Diapriidae	DTOL		
Aclista	haemorrhoidalis	Diapriidae	DTOL		
Aclista	insolita	Diapriidae	DTOL		
Aclista	janssoni	Diapriidae	DTOL		
Aclista	lineare	Diapriidae	DTOL		
Aclista	marshalli	Diapriidae	DTOL		
Aclista	neglecta	Diapriidae	DTOL		
Aclista	nigriceps	Diapriidae	DTOL		
Aclista	pallida	Diapriidae	DTOL		
Aclista	parvula	Diapriidae	DTOL		
Aclista	praeclara	Diapriidae	DTOL		
Aclista	prolongata	Diapriidae	DTOL		
Aclista	rufipers	Diapriidae	DTOL		
Aclista	rufopetiolata	Diapriidae	DTOL		
Aclista	scutellaris	Diapriidae	DTOL		
Aclista	soror	Diapriidae	DTOL		
Aclista	striolata	Diapriidae	DTOL		
Aclista	subfuscicornis	Diapriidae	DTOL		
Aclista	tristis	Diapriidae	DTOL		
Aclypea	opaca	Silphidae	DTOL		
Aclypea	undata	Silphidae	DTOL		
Acnemia	amoena	Mycetophilidae	DTOL		
Acnemia	longipes	Mycetophilidae	DTOL		
Acnemia	nitidicollis	Mycetophilidae	DTOL		
Acodiplosis	inulae	Cecidomyiidae	DTOL		
Acolobus	albimanus	Ichneumonidae	DTOL		
Acolobus	sericeus	Ichneumonidae	DTOL		
Acompocoris	alpinus	Anthocoridae	DTOL		
Acompocoris	pygmaeus	Anthocoridae	DTOL		
Acompsia	cinerella	Gelechiidae	DTOL		
Acompsia	schmidtiellus	Gelechiidae	DTOL		
Acompus	pallipes	Lygaeidae	DTOL		
Acompus	rufipes	Lygaeidae	DTOL		
Aconias	tarsatus	Ichneumonidae	DTOL		
Acontia	aprica	Noctuidae	DTOL		
Acontia	lucida	Noctuidae	DTOL		
Acontia	nitidula	Noctuidae	DTOL		
Acontiophorus	armatus	Asterocheridae	DTOL		
Acontiophorus	scutatus	Asterocheridae	DTOL		
Acosmetia	caliginosa	Noctuidae	DTOL		
Acrenhydrosoma	perplexum	Cletodidae	DTOL		
Acricotopus	lucens	Chironomidae	DTOL		
Acrisis	exiguus	Braconidae	DTOL		
Acritus	homoeopathicus	Histeridae	DTOL		
Acritus	nigricornis	Histeridae	DTOL		
Acrobasis	advenella	Pyralidae	DTOL		
Acrobasis	consociella	Pyralidae	DTOL		
Acrobasis	marmorea	Pyralidae	DTOL		
Acrobasis	repandana	Pyralidae	DTOL		
Acrobasis	suavella	Pyralidae	DTOL		
Acrobasis	tumidana	Pyralidae	DTOL		
Acrocera	orbiculus	Acroceridae	DTOL		
Acrocera	sanguinea	Acroceridae	DTOL		
Acrocercops	brongniardella	Gracillariidae	DTOL		
Acrocercops	hofmanniella	Gracillariidae	DTOL		
Acroclita	subsequana	Tortricidae	DTOL		
Acrocormus	semifasciatus	Pteromalidae	DTOL		
Acrodactyla	carinator	Ichneumonidae	DTOL		
Acrodactyla	degener	Ichneumonidae	DTOL		
Acrodactyla	quadrisculpta	Ichneumonidae	DTOL		
Acrodactyla	similis	Ichneumonidae	DTOL		
Acrogalumna	longipluma	Galumnidae	DTOL		
Acrolepia	autumnitella	Glyphipterigidae	DTOL		
Acrolepiopsis	assectella	Glyphipterigidae	DTOL		
Acrolepiopsis	betulella	Glyphipterigidae	DTOL		
Acrolepiopsis	marcidella	Glyphipterigidae	DTOL		
Acrolocha	minuta	Staphylinidae	DTOL		
Acrolocha	sulcula	Staphylinidae	DTOL		
Acrolyta	flagellator	Ichneumonidae	DTOL		
Acrolyta	marginata	Ichneumonidae	DTOL		
Acrolyta	nens	Ichneumonidae	DTOL		
Acrolyta	okadai	Ichneumonidae	DTOL		
Acrolyta	pseudonens	Ichneumonidae	DTOL		
Acrolyta	rufocincta	Ichneumonidae	DTOL		
Acrolyta	semistrigosa	Ichneumonidae	DTOL		
Acrometopia	wahlbergi	Chamaemyiidae	DTOL		
Acronicta	aceris	Noctuidae	DTOL		
Acronicta	alni	Noctuidae	DTOL		
Acronicta	auricoma	Noctuidae	DTOL		
Acronicta	cinerea	Noctuidae	DTOL		
Acronicta	cuspis	Noctuidae	DTOL		
Acronicta	leporina	Noctuidae	DTOL		
Acronicta	menyanthidis	Noctuidae	DTOL		
Acronicta	psi	Noctuidae	DTOL		
Acronicta	rumicis	Noctuidae	DTOL		
Acronicta	strigosa	Noctuidae	DTOL		
Acronicta	tridens	Noctuidae	DTOL		
Acroperus	angustatus	Eurycercidae	DTOL		
Acroperus	harpae	Eurycercidae	DTOL		
Acropiesta	flavipes	Diapriidae	DTOL		
Acropiesta	flaviventris	Diapriidae	DTOL		
Acropiesta	pseudosciarivora	Diapriidae	DTOL		
Acropiesta	rufiventris	Diapriidae	DTOL		
Acropimpla	didyma	Ichneumonidae	DTOL		
Acropsilus	niger	Dolichopodidae	DTOL		
Acroricnus	stylator	Ichneumonidae	DTOL		
Acrosathe	annulata	Therevidae	DTOL		
Acrotomus	lucidulus	Ichneumonidae	DTOL		
Acrotomus	succinctus	Ichneumonidae	DTOL		
Acrotona	aterrima	Staphylinidae	DTOL		
Acrotona	benicki	Staphylinidae	DTOL		
Acrotona	exigua	Staphylinidae	DTOL		
Acrotona	muscorum	Staphylinidae	DTOL		
Acrotona	obfuscata	Staphylinidae	DTOL		
Acrotona	parens	Staphylinidae	DTOL		
Acrotona	parvula	Staphylinidae	DTOL		
Acrotona	pseudotenera	Staphylinidae	DTOL		
Acrotona	pygmaea	Staphylinidae	DTOL		
Acrotona	sylvicola	Staphylinidae	DTOL		
Acrotona	troglodytes	Staphylinidae	DTOL		
Acrotrichis	arnoldi	Ptiliidae	DTOL		
Acrotrichis	atomaria	Ptiliidae	DTOL		
Acrotrichis	brevipennis	Ptiliidae	DTOL		
Acrotrichis	cephalotes	Ptiliidae	DTOL		
Acrotrichis	cognata	Ptiliidae	DTOL		
Acrotrichis	danica	Ptiliidae	DTOL		
Acrotrichis	dispar	Ptiliidae	DTOL		
Acrotrichis	fascicularis	Ptiliidae	DTOL		
Acrotrichis	grandicollis	Ptiliidae	DTOL		
Acrotrichis	henrici	Ptiliidae	DTOL		
Acrotrichis	insularis	Ptiliidae	DTOL		
Acrotrichis	intermedia	Ptiliidae	DTOL		
Acrotrichis	josephi	Ptiliidae	DTOL		
Acrotrichis	lucidula	Ptiliidae	DTOL		
Acrotrichis	montandonii	Ptiliidae	DTOL		
Acrotrichis	norvegica	Ptiliidae	DTOL		
Acrotrichis	parva	Ptiliidae	DTOL		
Acrotrichis	pumila	Ptiliidae	DTOL		
Acrotrichis	rosskotheni	Ptiliidae	DTOL		
Acrotrichis	rugulosa	Ptiliidae	DTOL		
Acrotrichis	sanctaehelenae	Ptiliidae	DTOL		
Acrotrichis	sericans	Ptiliidae	DTOL		
Acrotrichis	silvatica	Ptiliidae	DTOL		
Acrotrichis	sitkaensis	Ptiliidae	DTOL		
Acrotrichis	strandi	Ptiliidae	DTOL		
Acrotrichis	thoracica	Ptiliidae	DTOL		
Acrulia	inflata	Staphylinidae	DTOL		
Actebia	fennica	Noctuidae	DTOL		
Actebia	praecox	Noctuidae	DTOL		
Actenoptera	hilarella	Piophilidae	DTOL		
Actia	crassicornis	Tachinidae	DTOL		
Actia	infantula	Tachinidae	DTOL		
Actia	lamia	Tachinidae	DTOL		
Actia	maksymovi	Tachinidae	DTOL		
Actia	pilipennis	Tachinidae	DTOL		
Actia	resinellae	Tachinidae	DTOL		
Actidium	aterrimum	Ptiliidae	DTOL		
Actidium	coarctatum	Ptiliidae	DTOL		
Actinocythereis	dunelmensis	Trachyleberididae	DTOL		
Actinopteryx	fucicola	Ptiliidae	DTOL		
Actinotia	polyodon	Noctuidae	DTOL		
Actocharis	readingii	Staphylinidae	DTOL		
Aculepeira	ceropegia	Araneidae	DTOL		
Aculodes	dubius	Eriophyidae	DTOL		
Aculops	acericola	Eriophyidae	DTOL		
Aculops	fuchsiae	Eriophyidae	DTOL		
Aculops	lathyri	Eriophyidae	DTOL		
Aculops	macrotrichus	Eriophyidae	DTOL		
Aculops	pedicularis	Eriophyidae	DTOL		
Aculus	anthobius	Eriophyidae	DTOL		
Aculus	comatus	Eriophyidae	DTOL		
Aculus	convolvuli	Eriophyidae	DTOL		
Aculus	craspedobius	Eriophyidae	DTOL		
Aculus	cytisi	Eriophyidae	DTOL		
Aculus	epiphyllus	Eriophyidae	DTOL		
Aculus	fockeui	Eriophyidae	DTOL		
Aculus	fraxini	Eriophyidae	DTOL		
Aculus	gemmarum	Eriophyidae	DTOL		
Aculus	hippocastani	Eriophyidae	DTOL		
Aculus	kerneri	Eriophyidae	DTOL		
Aculus	kochi	Eriophyidae	DTOL		
Aculus	laevis	Eriophyidae	DTOL		
Aculus	lathyri	Eriophyidae	DTOL		
Aculus	magnirostri	Eriophyidae	DTOL		
Aculus	magnirostris	Eriophyidae	DTOL		
Aculus	masseei	Eriophyidae	DTOL		
Aculus	minutus	Eriophyidae	DTOL		
Aculus	retiolatus	Eriophyidae	DTOL		
Aculus	rigidus	Eriophyidae	DTOL		
Aculus	schlechtendali	Eriophyidae	DTOL		
Aculus	schmardae	Eriophyidae	DTOL		
Aculus	scutellariae	Eriophyidae	DTOL		
Aculus	tetanothrix	Eriophyidae	DTOL		
Aculus	teucrii	Eriophyidae	DTOL		
Aculus	truncata	Eriophyidae	DTOL		
Aculus	xylostei	Eriophyidae	DTOL		
Acumyia	acericola	Cecidomyiidae	DTOL		
Acupalpus	brunnipes	Carabidae	DTOL		
Acupalpus	dubius	Carabidae	DTOL		
Acupalpus	elegans	Carabidae	DTOL		
Acupalpus	exiguus	Carabidae	DTOL		
Acupalpus	flavicollis	Carabidae	DTOL		
Acupalpus	luteatus	Carabidae	DTOL		
Acupalpus	maculatus	Carabidae	DTOL		
Acupalpus	meridianus	Carabidae	DTOL		
Acupalpus	parvulus	Carabidae	DTOL		
Acylophorus	glaberrimus	Staphylinidae	DTOL		
Acyrthosiphon	auctum	Aphididae	DTOL		
Acyrthosiphon	boreale	Aphididae	DTOL		
Acyrthosiphon	cyparissiae	Aphididae	DTOL		
Acyrthosiphon	lactucae	Aphididae	DTOL		
Acyrthosiphon	loti	Aphididae	DTOL		
Acyrthosiphon	malvae	Aphididae	DTOL		
Acyrthosiphon	ononis	Aphididae	DTOL		
Acyrthosiphon	pelargonii	Aphididae	DTOL		
Acyrthosiphon	pisum	Aphididae	DTOL		
