taxon_id	input	rank
2768365	Acalolepta aesthetica	species
133117	Acalymma vittatum	species
6997	Acheta domesticus	species
688607	Achroia grisella	species
1397682	Aedes bromeliae	species
1769045	Aedes lilii	species
116153	Aethina tumida	species
224129	Agrilus planipennis	species
6943	Amblyomma americanum	species
34609	Amblyomma maculatum	species
34610	Amblyomma variegatum	species
680683	Amyelois transitella	species
316456	Anabrus simplex	species
1101080	Anarsia lineatella	species
236421	Anasa tristis	species
95504	Anastrepha fraterculus	species
28586	Anastrepha ludens	species
95512	Anastrepha obliqua	species
28587	Anastrepha suspensa	species
217632	Anoplophora chinensis	species
7044	Anthonomus grandis	species
30082	Aonidiella aurantii	species
191316	Aphis fabae	species
80765	Aphis gossypii	species
224527	Aphis spiraecola	species
371891	Aphthona nigriscutis	species
32398	Aphytis melinus	species
1579206	Bactericera maculipennis	species
164677	Bactrocera albistrigata	species
47773	Bactrocera correcta	species
27457	Bactrocera dorsalis	species
137042	Bactrocera zonata	species
1690043	Bagrada hilaris	species
191317	Cacopsylla pyricola	species
12985	Cadra cautella	species
1371672	Cadra figulilella	species
64391	Callosobruchus maculatus	species
913120	Carpophilus hemipterus	species
7213	Ceratitis capitata	species
1690317	Chaetopsis massyla	species
131620	Chrysomela scripta	species
13025	Curculio caryae	species
82600	Cydia pomonella	species
197179	Cylas formicarius	species
1553252	Cynaeus angustus	species
60249	Dermacentor albipictus	species
34620	Dermacentor andersoni	species
34621	Dermacentor variabilis	species
473951	Dermestes maculatus	species
50386	Diabrotica barberi	species
133122	Diabrotica cristata	species
50387	Diabrotica undecimpunctata	species
50390	Diabrotica virgifera virgifera	subspecies
13040	Diaprepes abbreviatus	species
61289	Diatraea grandiosella	species
111238	Dicladispa armigera	species
1163344	Diorhabda carinata	species
1163345	Diorhabda carinulata	species
217247	Diorhabda elongata	species
1163346	Diorhabda sublineata	species
362088	Diprion similis	species
133082	Eriosoma lanigerum	species
415140	Eudocima phalonia	species
555972	Eurygaster integriceps	species
756488	Euschistus servus	species
223229	Ferrisia gilli	species
133901	Frankliniella occidentalis	species
881461	Geocoris pallens	species
1553328	Gnatocerus cornutus	species
36148	Graphocephala atropunctata	species
13551	Gryllodes sigillatus	species
44386	Haemaphysalis longicornis	species
7368	Haematobia irritans	species
286706	Halyomorpha halys	species
7113	Helicoverpa zea	species
36757	Hypera postica	species
57062	Hypothenemus hampei	species
295660	Lasioderma serricorne	species
466960	Latheticus oryzae	species
2029850	Leptoglossus clypealis	species
1228019	Leptoglossus zonatus	species
2218122	Leuronota fagarae	species
130591	Lycorma delicatula	species
30085	Lygus hesperus	species
50650	Lygus lineolaris	species
13131	Macrosiphum euphorbiae	species
1483170	Mallodon dasystomus	species
7130	Manduca sexta	species
1972498	Mayetiola avenae	species
39758	Mayetiola destructor	species
259533	Mayetiola hordei	species
299257	Megacopta cribraria	species
742174	Melanaphis sacchari	species
375433	Microplitis mediator	species
460024	Murgantia histrionica	species
221902	Musca autumnalis	species
2872261	Neodiprion fabricii	species
441921	Neodiprion lecontei	species
441929	Neodiprion pinetum	species
1032906	Nephotettix virescens	species
85310	Nezara viridula	species
307478	Nigronia serricornis	species
1661417	Nipponaclerda biwakoensis	species
7536	Oncopeltus fasciatus	species
34597	Ornithodoros turicata	species
1453431	Ornithodoros asperus	species
72550	Oryctes rhinoceros	species
1580121	Oryzaephilus mercator	species
41112	Oryzaephilus surinamensis	species
29057	Ostrinia nubilalis	species
1149918	Oxycarenus hyalinipennis	species
7077	Palorus ratzeburgii	species
13191	Pectinophora gossypiella	species
222432	Peregrinus maidis	species
108790	Phymastichus coffea	species
437484	Piezodorus guildinii	species
249562	Planococcus ficus	species
1588147	Plecia nearctica	species
58824	Plodia interpunctella	species
139605	Prosapia bicincta	species
101470	Prostephanus truncatus	species
13234	Pseudococcus maritimus	species
2494512	Resseliella maxima	species
34679	Rhagoletis completa	species
34631	Rhipicephalus appendiculatus	species
92692	Rhyzopertha dominica	species
7010	Schistocerca gregaria	species
13262	Schizaphis graminum	species
143950	Sipha flava	species
7046	Sitophilus granarius	species
7048	Sitophilus oryzae	species
7047	Sitophilus zeamais	species
347735	Sitotroga cerealella	species
13686	Solenopsis invicta	species
30203	Solenopsis richteri	species
7108	Spodoptera frugiperda	species
295656	Stegobium paniceum	species
35570	Stomoxys calcitrans	species
2006637	Strauzia longitudinalis	species
28614	Strauzia vittigera	species
437490	Striacosta albicosta	species
7067	Tenebrio molitor	species
454641	Tetanops myopaeformis	species
256650	Tetropium fuscum	species
44422	Tribolium brevicornis	species
7070	Tribolium castaneum	species
7071	Tribolium confusum	species
351093	Trichoferus campestris	species
591392	Trogoderma granarium	species
1544428	Trogoderma inclusum	species
888089	Trogoderma variabile	species
879065	Typhaea stercorea	species
32260	Venturia canescens	species
7445	Vespa crabro	species
7446	Vespa mandarinia	species
30213	Vespula pensylvanica	species
64793	Wasmannia auropunctata	species
200915	Xanthogaleruca luteola	species
2872262	Euxesta eluta	species
2872263	Euxesta stigmatias	species
