taxon_id	input	rank
309941	Bombus affinis	species
132113	Bombus impatiens	species
125945	Drosophila biarmipes	species
42026	Drosophila bipectinata	species
30023	Drosophila elegans	species
29029	Drosophila eugracilis	species
30025	Drosophila ficusphila	species
30033	Drosophila kikkawai	species
1041015	Drosophila rhopaloa	species
29030	Drosophila takahashii	species
7130	Manduca sexta	species
39758	Mayetiola destructor	species
7009	Schistocerca americana	species
274614	Schistocerca cancellata	species
7011	Schistocerca nitens	species
274613	Schistocerca piceifrons	species
62625	Varroa jacobsoni	species
116153	Aethina tumida	species
680683	Amyelois transitella	species
27457	Bactrocera dorsalis	species
104688	Bactrocera oleae	species
7038	Bemisia tabaci	species
38358	Bradysia coprophila	species
211228	Cephus cinctus	species
460826	Chelonus insularis	species
325643	Clitarchus hookeri	species
265458	Contarinia nasturtii	species
454923	Diachasma alloeum	species
121845	Diaphorina citri	species
178035	Dufourea novaeangliae	species
516756	Eufriesea mexicana	species
1507135	Euglossa dilemma	species
64838	Fopius arisanus	species
7137	Galleria mellonella	species
597456	Habropoda laboriosa	species
7102	Heliothis virescens	species
1983282	Holacanthella duospinosa	species
195883	Laodelphax striatellus	species
13632	Lucilia sericata	species
174822	Mamestra configurata	species
614211	Medauroidea extradentata	species
143995	Megachile rotundata	species
166423	Melipona quadrifasciata	species
69319	Microplitis demolitor	species
441921	Neodiprion lecontei	species
110193	Nicrophorus vespilloides	species
613905	Nylanderia fulva	species
486640	Odontomachus brunneus	species
473952	Osmia lignaria	species
7054	Photinus pyralis	species
6941	Rhipicephalus microplus	species
6832	Tigriopus californicus	species
41895	Tribolium madens	species
32260	Venturia canescens	species
28588	Zeugodacus cucurbitae	species
