Epilobium	palustre	Onagraceae	DTOL			NA	NA
Epilobium	parviflorum	Onagraceae	DTOL			NA	NA
Epilobium	roseum	Onagraceae	DTOL			NA	NA
Epilobium	tetragonum	Onagraceae	DTOL			NA	NA
Fuchsia	magellanica	Onagraceae	DTOL			NA	NA
Ludwigia	grandiflora	Onagraceae	DTOL			NA	NA
Ludwigia	palustris	Onagraceae	DTOL			NA	NA
Acer	campestre	Sapindaceae	DTOL	DTOL	DTOL	NA	NA
Acer	pseudoplatanus	Sapindaceae	DTOL			NA	NA
Aesculus	hippocastanum	Sapindaceae	DTOL	DTOL		NA	NA
Althaea	officinalis	Malvaceae	DTOL			NA	NA
Malva	arborea	Malvaceae	DTOL			NA	NA
Malva	moschata	Malvaceae	DTOL	DTOL	DTOL	NA	NA
Malva	neglecta	Malvaceae	DTOL			NA	NA
Malva	sylvestris	Malvaceae	DTOL			NA	NA
Tilia	cordata	Malvaceae	DTOL	DTOL		NA	NA
Tilia	platyphyllos	Malvaceae	DTOL	DTOL		NA	NA
Daphne	laureola	Thymelaeaceae	DTOL	DTOL	DTOL	NA	NA
Daphne	mezereum	Thymelaeaceae	DTOL	DTOL	DTOL	NA	NA
Helianthemum	apenninum	Cistaceae	DTOL	DTOL		NA	NA
Helianthemum	nummularium	Cistaceae	DTOL	DTOL	DTOL	NA	NA
Helianthemum	oelandicum	Cistaceae	DTOL			NA	NA
Tuberaria	guttata	Cistaceae	DTOL	DTOL		NA	NA
Reseda	lutea	Resedaceae	DTOL	DTOL		NA	NA
Reseda	luteola	Resedaceae	DTOL	DTOL	DTOL	NA	NA
Alliaria	petiolata	Brassicaceae	DTOL			NA	NA
Arabidopsis	petraea	Brassicaceae	DTOL			NA	NA
Arabidopsis	thaliana	Brassicaceae	DTOL	DTOL		NA	NA
Arabis	alpina	Brassicaceae	DTOL			NA	NA
Arabis	hirsuta	Brassicaceae	DTOL			NA	NA
Arabis	scabra	Brassicaceae	DTOL			NA	NA
Armoracia	rusticana	Brassicaceae	DTOL			NA	NA
Barbarea	vulgaris	Brassicaceae	DTOL			NA	NA
Brassica	nigra	Brassicaceae	DTOL			NA	NA
Brassica	oleracea	Brassicaceae	DTOL	DTOL	DTOL	NA	NA
Brassica	rapa	Brassicaceae	DTOL			NA	NA
Cakile	maritima	Brassicaceae	DTOL	DTOL	DTOL	NA	NA
Camelina	sativa	Brassicaceae	DTOL			NA	NA
Capsella	bursa-pastoris	Brassicaceae	DTOL			NA	NA
Cardamine	amara	Brassicaceae	DTOL			NA	NA
Cardamine	bulbifera	Brassicaceae	DTOL			NA	NA
Cardamine	flexuosa	Brassicaceae	DTOL			NA	NA
Cardamine	hirsuta	Brassicaceae	DTOL			NA	NA
Cardamine	impatiens	Brassicaceae	DTOL			NA	NA
Cardamine	pratensis	Brassicaceae	DTOL			NA	NA
Cardamine	raphanifolia	Brassicaceae	DTOL			NA	NA
Cochlearia	anglica	Brassicaceae	DTOL			NA	NA
Cochlearia	danica	Brassicaceae	DTOL			NA	NA
Cochlearia	micacea	Brassicaceae	DTOL			NA	NA
Cochlearia	officinalis	Brassicaceae	DTOL			NA	NA
Cochlearia	pyrenaica	Brassicaceae	DTOL			NA	NA
Coincya	wrightii	Brassicaceae	DTOL	DTOL		NA	NA
Crambe	maritima	Brassicaceae	DTOL			NA	NA
Descurainia	sophia	Brassicaceae	DTOL			NA	NA
Diplotaxis	tenuifolia	Brassicaceae	DTOL			NA	NA
Draba	aizoides	Brassicaceae	DTOL			NA	NA
Draba	incana	Brassicaceae	DTOL			NA	NA
Draba	norvegica	Brassicaceae	DTOL			NA	NA
Drabella	muralis	Brassicaceae	DTOL			NA	NA
Erysimum	cheiranthoides	Brassicaceae	DTOL			NA	NA
Erysimum	cheiri	Brassicaceae	DTOL			NA	NA
Hornungia	petraea	Brassicaceae	DTOL			NA	NA
Iberis	amara	Brassicaceae	DTOL			NA	NA
Isatis	tinctoria	Brassicaceae	DTOL			NA	NA
Lepidium	campestre	Brassicaceae	DTOL			NA	NA
Lepidium	coronopus	Brassicaceae	DTOL			NA	NA
Lepidium	heterophyllum	Brassicaceae	DTOL			NA	NA
Lepidium	latifolium	Brassicaceae	DTOL			NA	NA
Lepidium	ruderale	Brassicaceae	DTOL			NA	NA
Matthiola	sinuata	Brassicaceae	DTOL			NA	NA
Microthlaspi	perfoliatum	Brassicaceae	DTOL			NA	NA
Nasturtium	microphyllum	Brassicaceae	DTOL			NA	NA
Nasturtium	officinale	Brassicaceae	DTOL			NA	NA
Noccaea	caerulescens	Brassicaceae	DTOL			NA	NA
Rorippa	amphibia	Brassicaceae	DTOL			NA	NA
Rorippa	islandica	Brassicaceae	DTOL			NA	NA
Rorippa	palustris	Brassicaceae	DTOL			NA	NA
Rorippa	sylvestris	Brassicaceae	DTOL			NA	NA
Sinapis	alba	Brassicaceae	DTOL			NA	NA
Sinapis	arvensis	Brassicaceae	DTOL			NA	NA
Sisymbrium	officinale	Brassicaceae	DTOL			NA	NA
Subularia	aquatica	Brassicaceae	DTOL			NA	NA
Teesdalia	nudicaulis	Brassicaceae	DTOL			NA	NA
Thlaspi	arvense	Brassicaceae	DTOL			NA	NA
Turritis	glabra	Brassicaceae	DTOL			NA	NA
Thesium	humifusum	Santalaceae	DTOL	DTOL	DTOL	NA	NA
Viscum	album	Santalaceae	DTOL	DTOL		NA	NA
Frankenia	laevis	Frankeniaceae	DTOL	DTOL	DTOL	NA	NA
Armeria	maritima	Plumbaginaceae	DTOL	DTOL	DTOL	NA	NA
Limonium	auriculae-ursifolium	Plumbaginaceae	DTOL			NA	NA
Limonium	bellidifolium	Plumbaginaceae	DTOL			NA	NA
Limonium	binervosum	Plumbaginaceae	DTOL			NA	NA
Limonium	dodartiforme	Plumbaginaceae	DTOL			NA	NA
Limonium	humile	Plumbaginaceae	DTOL			NA	NA
Limonium	loganicum	Plumbaginaceae	DTOL			NA	NA
Limonium	normannicum	Plumbaginaceae	DTOL			NA	NA
Limonium	paradoxum	Plumbaginaceae	DTOL			NA	NA
Limonium	parvum	Plumbaginaceae	DTOL			NA	NA
Limonium	transwallianum	Plumbaginaceae	DTOL			NA	NA
Limonium	vulgare	Plumbaginaceae	DTOL			NA	NA
Bistorta	officinalis	Polygonaceae	DTOL			NA	NA
Bistorta	vivipara	Polygonaceae	DTOL			NA	NA
Fallopia	baldschuanica	Polygonaceae	DTOL			NA	NA
Fallopia	convolvulus	Polygonaceae	DTOL	DTOL		NA	NA
Fallopia	dumetorum	Polygonaceae	DTOL			NA	NA
Reynoutria	japonica	Polygonaceae	DTOL	DTOL		NA	NA
Koenigia	islandica	Polygonaceae	DTOL			NA	NA
Muehlenbeckia	complexa	Polygonaceae	DTOL			NA	NA
Oxyria	digyna	Polygonaceae	DTOL	DTOL	DTOL	NA	NA
Persicaria	amphibia	Polygonaceae	DTOL			NA	NA
Persicaria	hydropiper	Polygonaceae	DTOL			NA	NA
Persicaria	lapathifolia	Polygonaceae	DTOL			NA	NA
Persicaria	maculosa	Polygonaceae	DTOL	DTOL		NA	NA
Persicaria	minor	Polygonaceae	DTOL			NA	NA
Persicaria	mitis	Polygonaceae	DTOL			NA	NA
Koenigia	polystachya	Polygonaceae	DTOL			NA	NA
Polygonum	aviculare	Polygonaceae	DTOL	DTOL		NA	NA
Polygonum	boreale	Polygonaceae	DTOL			NA	NA
Polygonum	maritimum	Polygonaceae	DTOL			NA	NA
Polygonum	oxyspermum	Polygonaceae	DTOL			NA	NA
Polygonum	rurivagum	Polygonaceae	DTOL			NA	NA
Rumex	acetosa	Polygonaceae	DTOL	DTOL	DTOL	NA	NA
Rumex	acetosella	Polygonaceae	DTOL			NA	NA
Rumex	alpinus	Polygonaceae	DTOL			NA	NA
Rumex	aquaticus	Polygonaceae	DTOL			NA	NA
Rumex	conglomeratus	Polygonaceae	DTOL			NA	NA
Rumex	crispus	Polygonaceae	DTOL			NA	NA
Rumex	hydrolapathum	Polygonaceae	DTOL	DTOL		NA	NA
Rumex	longifolius	Polygonaceae	DTOL			NA	NA
Rumex	maritimus	Polygonaceae	DTOL			NA	NA
Rumex	obtusifolius	Polygonaceae	DTOL			NA	NA
Rumex	palustris	Polygonaceae	DTOL			NA	NA
Rumex	pulcher	Polygonaceae	DTOL			NA	NA
Rumex	rupestris	Polygonaceae	DTOL			NA	NA
Rumex	sanguineus	Polygonaceae	DTOL	DTOL	DTOL	NA	NA
Drosera	anglica	Droseraceae	DTOL			NA	NA
Drosera	intermedia	Droseraceae	DTOL	DTOL	DTOL	NA	NA
Drosera	rotundifolia	Droseraceae	DTOL	DTOL	DTOL	NA	NA
Agrostemma	githago	Caryophyllaceae	DTOL			NA	NA
Arenaria	ciliata	Caryophyllaceae	DTOL			NA	NA
Arenaria	leptoclados	Caryophyllaceae	DTOL			NA	NA
Arenaria	serpyllifolia	Caryophyllaceae	DTOL			NA	NA
Cerastium	alpinum	Caryophyllaceae	DTOL			NA	NA
Cerastium	arvense	Caryophyllaceae	DTOL			NA	NA
Cerastium	cerastoides	Caryophyllaceae	DTOL			NA	NA
Cerastium	diffusum	Caryophyllaceae	DTOL			NA	NA
Cerastium	fontanum	Caryophyllaceae	DTOL			NA	NA
Cerastium	glomeratum	Caryophyllaceae	DTOL			NA	NA
Cerastium	nigrescens	Caryophyllaceae	DTOL			NA	NA
Cerastium	pumilum	Caryophyllaceae	DTOL			NA	NA
Cerastium	semidecandrum	Caryophyllaceae	DTOL			NA	NA
Cherleria	sedoides	Caryophyllaceae	DTOL			NA	NA
Corrigiola	litoralis	Caryophyllaceae	DTOL			NA	NA
Dianthus	armeria	Caryophyllaceae	DTOL			NA	NA
Dianthus	deltoides	Caryophyllaceae	DTOL	DTOL	DTOL	NA	NA
Dianthus	gratianopolitanus	Caryophyllaceae	DTOL			NA	NA
Herniaria	ciliolata	Caryophyllaceae	DTOL			NA	NA
Herniaria	glabra	Caryophyllaceae	DTOL			NA	NA
Honckenya	peploides	Caryophyllaceae	DTOL	DTOL		NA	NA
Illecebrum	verticillatum	Caryophyllaceae	DTOL			NA	NA
Minuartia	recurva	Caryophyllaceae	DTOL			NA	NA
Moehringia	trinervia	Caryophyllaceae	DTOL			NA	NA
Moenchia	erecta	Caryophyllaceae	DTOL			NA	NA
Petrorhagia	nanteuilii	Caryophyllaceae	DTOL			NA	NA
Petrorhagia	prolifera	Caryophyllaceae	DTOL			NA	NA
Polycarpon	tetraphyllum	Caryophyllaceae	DTOL			NA	NA
Sabulina	rubella	Caryophyllaceae	DTOL			NA	NA
Sabulina	tenuifolia	Caryophyllaceae	DTOL			NA	NA
Sabulina	verna	Caryophyllaceae	DTOL			NA	NA
Sagina	apetala	Caryophyllaceae	DTOL			NA	NA
Sagina	maritima	Caryophyllaceae	DTOL			NA	NA
Sagina	nivalis	Caryophyllaceae	DTOL			NA	NA
Sagina	nodosa	Caryophyllaceae	DTOL			NA	NA
Sagina	procumbens	Caryophyllaceae	DTOL			NA	NA
Sagina	saginoides	Caryophyllaceae	DTOL			NA	NA
Saponaria	officinalis	Caryophyllaceae	DTOL			NA	NA
Scleranthus	annuus	Caryophyllaceae	DTOL			NA	NA
Silene	acaulis	Caryophyllaceae	DTOL			NA	NA
Silene	conica	Caryophyllaceae	DTOL			NA	NA
Silene	dioica	Caryophyllaceae	DTOL	DTOL	DTOL	NA	NA
Silene	flos-cuculi	Caryophyllaceae	DTOL			NA	NA
Silene	gallica	Caryophyllaceae	DTOL			NA	NA
Silene	latifolia	Caryophyllaceae	DTOL	DTOL		NA	NA
Silene	noctiflora	Caryophyllaceae	DTOL			NA	NA
Silene	nutans	Caryophyllaceae	DTOL			NA	NA
Silene	otites	Caryophyllaceae	DTOL			NA	NA
Silene	suecica	Caryophyllaceae	DTOL			NA	NA
Silene	uniflora	Caryophyllaceae	DTOL			NA	NA
Silene	vulgaris	Caryophyllaceae	DTOL			NA	NA
Spergularia	marina	Caryophyllaceae	DTOL	DTOL		NA	NA
Spergularia	media	Caryophyllaceae	DTOL			NA	NA
Spergularia	rubra	Caryophyllaceae	DTOL			NA	NA
Spergularia	rupicola	Caryophyllaceae	DTOL			NA	NA
Stellaria	alsine	Caryophyllaceae	DTOL			NA	NA
Stellaria	graminea	Caryophyllaceae	DTOL			NA	NA
Stellaria	holostea	Caryophyllaceae	DTOL			NA	NA
Stellaria	media	Caryophyllaceae	DTOL	DTOL		NA	NA
Stellaria	neglecta	Caryophyllaceae	DTOL			NA	NA
Stellaria	nemorum	Caryophyllaceae	DTOL			NA	NA
Stellaria	pallida	Caryophyllaceae	DTOL			NA	NA
Stellaria	palustris	Caryophyllaceae	DTOL			NA	NA
Atriplex	glabriuscula	Amaranthaceae	DTOL			NA	NA
Atriplex	laciniata	Amaranthaceae	DTOL			NA	NA
Atriplex	littoralis	Amaranthaceae	DTOL			NA	NA
Atriplex	longipes	Amaranthaceae	DTOL			NA	NA
Atriplex	patula	Amaranthaceae	DTOL			NA	NA
Atriplex	praecox	Amaranthaceae	DTOL	DTOL	DTOL	NA	NA
Atriplex	prostrata	Amaranthaceae	DTOL			NA	NA
Blitum	bonus-henricus	Amaranthaceae	DTOL			NA	NA
Chenopodiastrum	hybridum	Amaranthaceae	DTOL			NA	NA
Chenopodiastrum	murale	Amaranthaceae	DTOL			NA	NA
Chenopodium	album	Amaranthaceae	DTOL			NA	NA
Chenopodium	ficifolium	Amaranthaceae	DTOL			NA	NA
Chenopodium	vulvaria	Amaranthaceae	DTOL			NA	NA
Lipandra	polysperma	Amaranthaceae	DTOL			NA	NA
Oxybasis	chenopodioides	Amaranthaceae	DTOL			NA	NA
Oxybasis	glauca	Amaranthaceae	DTOL			NA	NA
Oxybasis	rubra	Amaranthaceae	DTOL			NA	NA
Oxybasis	urbica	Amaranthaceae	DTOL			NA	NA
Salicornia	dolichostachya	Amaranthaceae	DTOL			NA	NA
Salicornia	emerici	Amaranthaceae	DTOL			NA	NA
Salicornia	europaea	Amaranthaceae	DTOL			NA	NA
Salicornia	fragilis	Amaranthaceae	DTOL			NA	NA
Salicornia	nitens	Amaranthaceae	DTOL			NA	NA
Salicornia	obscura	Amaranthaceae	DTOL	DTOL		NA	NA
Salicornia	ramosissima	Amaranthaceae	DTOL			NA	NA
Suaeda	maritima	Amaranthaceae	DTOL			NA	NA
Suaeda	vera	Amaranthaceae	DTOL	DTOL		NA	NA
Carpobrotus	edulis	Aizoaceae	DTOL	DTOL		NA	NA
Disphyma	crassifolium	Aizoaceae	DTOL	DTOL	DTOL	NA	NA
Claytonia	perfoliata	Montiaceae	DTOL			NA	NA
Claytonia	sibirica	Montiaceae	DTOL			NA	NA
Montia	fontana	Montiaceae	DTOL	DTOL	DTOL	NA	NA
Cornus	sanguinea	Cornaceae	DTOL	DTOL	DTOL	NA	NA
Cornus	sericea	Cornaceae	DTOL			NA	NA
Cornus	suecica	Cornaceae	DTOL			NA	NA
Impatiens	glandulifera	Balsaminaceae	DTOL	DTOL	DTOL	NA	NA
Impatiens	noli-tangere	Balsaminaceae	DTOL	DTOL		NA	NA
Polemonium	caeruleum	Polemoniaceae	DTOL	DTOL	DTOL	NA	NA
Hottonia	palustris	Primulaceae	DTOL			NA	NA
Lysimachia	maritima	Primulaceae	DTOL			NA	NA
Lysimachia	minima	Primulaceae	DTOL			NA	NA
Lysimachia	nemorum	Primulaceae	DTOL	DTOL	DTOL	NA	NA
Lysimachia	nummularia	Primulaceae	DTOL			NA	NA
Lysimachia	thyrsiflora	Primulaceae	DTOL			NA	NA
Lysimachia	vulgaris	Primulaceae	DTOL	DTOL		NA	NA
Primula	elatior	Primulaceae	DTOL	DTOL		NA	NA
Primula	farinosa	Primulaceae	DTOL	DTOL		NA	NA
Primula	scotica	Primulaceae	DTOL	DTOL		NA	NA
Primula	veris	Primulaceae	DTOL	DTOL		NA	NA
Primula	vulgaris	Primulaceae	DTOL	DTOL	DTOL	NA	NA
Samolus	valerandi	Primulaceae	DTOL			NA	NA
Diapensia	lapponica	Diapensiaceae	DTOL	DTOL	DTOL	NA	NA
Sarracenia	purpurea	Sarraceniaceae	DTOL	DTOL	DTOL	NA	NA
Andromeda	polifolia	Ericaceae	DTOL			NA	NA
Arbutus	unedo	Ericaceae	DTOL			NA	NA
Arctostaphylos	uva-ursi	Ericaceae	DTOL			NA	NA
Calluna	vulgaris	Ericaceae	DTOL	DTOL	DTOL	NA	NA
Empetrum	nigrum	Ericaceae	DTOL			NA	NA
Erica	ciliaris	Ericaceae	DTOL	DTOL		NA	NA
Erica	cinerea	Ericaceae	DTOL	DTOL	DTOL	NA	NA
Erica	tetralix	Ericaceae	DTOL			NA	NA
Erica	vagans	Ericaceae	DTOL			NA	NA
Gaultheria	shallon	Ericaceae	DTOL			NA	NA
Kalmia	procumbens	Ericaceae	DTOL			NA	NA
Moneses	uniflora	Ericaceae	DTOL			NA	NA
Orthilia	secunda	Ericaceae	DTOL			NA	NA
Phyllodoce	caerulea	Ericaceae	DTOL			NA	NA
Pyrola	media	Ericaceae	DTOL			NA	NA
Pyrola	minor	Ericaceae	DTOL			NA	NA
Pyrola	rotundifolia	Ericaceae	DTOL			NA	NA
Rhododendron	ponticum	Ericaceae	DTOL			NA	NA
Vaccinium	microcarpum	Ericaceae	DTOL			NA	NA
Vaccinium	myrtillus	Ericaceae	DTOL	DTOL		NA	NA
Vaccinium	oxycoccos	Ericaceae	DTOL			NA	NA
Vaccinium	uliginosum	Ericaceae	DTOL			NA	NA
Vaccinium	vitis-idaea	Ericaceae	DTOL			NA	NA
Asperula	cynanchica	Rubiaceae	DTOL			NA	NA
Cruciata	laevipes	Rubiaceae	DTOL			NA	NA
Galium	album	Rubiaceae	DTOL			NA	NA
Galium	aparine	Rubiaceae	DTOL	DTOL		NA	NA
Galium	boreale	Rubiaceae	DTOL			NA	NA
Galium	constrictum	Rubiaceae	DTOL			NA	NA
Galium	odoratum	Rubiaceae	DTOL			NA	NA
Galium	palustre	Rubiaceae	DTOL			NA	NA
Galium	parisiense	Rubiaceae	DTOL			NA	NA
Galium	pumilum	Rubiaceae	DTOL			NA	NA
Galium	saxatile	Rubiaceae	DTOL			NA	NA
Galium	sterneri	Rubiaceae	DTOL			NA	NA
Galium	tricornutum	Rubiaceae	DTOL			NA	NA
Galium	uliginosum	Rubiaceae	DTOL			NA	NA
Galium	verum	Rubiaceae	DTOL			NA	NA
Rubia	peregrina	Rubiaceae	DTOL			NA	NA
Sherardia	arvensis	Rubiaceae	DTOL	DTOL	DTOL	NA	NA
Blackstonia	perfoliata	Gentianaceae	DTOL			NA	NA
Centaurium	erythraea	Gentianaceae	DTOL	DTOL	DTOL	NA	NA
Centaurium	littorale	Gentianaceae	DTOL			NA	NA
Centaurium	portense	Gentianaceae	DTOL			NA	NA
Centaurium	pulchellum	Gentianaceae	DTOL			NA	NA
Centaurium	tenuiflorum	Gentianaceae	DTOL			NA	NA
Cicendia	filiformis	Gentianaceae	DTOL			NA	NA
Exaculum	pusillum	Gentianaceae	DTOL			NA	NA
Gentiana	nivalis	Gentianaceae	DTOL			NA	NA
Gentiana	pneumonanthe	Gentianaceae	DTOL			NA	NA
Gentiana	verna	Gentianaceae	DTOL			NA	NA
Gentianella	amarella	Gentianaceae	DTOL			NA	NA
Gentianella	anglica	Gentianaceae	DTOL			NA	NA
Gentianella	campestris	Gentianaceae	DTOL	DTOL	DTOL	NA	NA
Gentianella	germanica	Gentianaceae	DTOL			NA	NA
Gentianopsis	ciliata	Gentianaceae	DTOL			NA	NA
Vinca	minor	Apocynaceae	DTOL	DTOL	DTOL	NA	NA
Buglossoides	arvensis	Boraginaceae	DTOL			NA	NA
Cynoglossum	germanicum	Boraginaceae	DTOL			NA	NA
Cynoglossum	officinale	Boraginaceae	DTOL			NA	NA
Echium	plantagineum	Boraginaceae	DTOL			NA	NA
Echium	vulgare	Boraginaceae	DTOL			NA	NA
Lithospermum	officinale	Boraginaceae	DTOL			NA	NA
Mertensia	maritima	Boraginaceae	DTOL	DTOL	DTOL	NA	NA
Myosotis	alpestris	Boraginaceae	DTOL			NA	NA
Myosotis	arvensis	Boraginaceae	DTOL			NA	NA
Myosotis	discolor	Boraginaceae	DTOL			NA	NA
Myosotis	laxa	Boraginaceae	DTOL			NA	NA
Myosotis	ramosissima	Boraginaceae	DTOL			NA	NA
Myosotis	scorpioides	Boraginaceae	DTOL			NA	NA
Myosotis	secunda	Boraginaceae	DTOL			NA	NA
Myosotis	sicula	Boraginaceae	DTOL			NA	NA
Myosotis	stolonifera	Boraginaceae	DTOL			NA	NA
Myosotis	sylvatica	Boraginaceae	DTOL	DTOL	DTOL	NA	NA
Pentaglottis	sempervirens	Boraginaceae	DTOL			NA	NA
Pulmonaria	longifolia	Boraginaceae	DTOL			NA	NA
Pulmonaria	obscura	Boraginaceae	DTOL			NA	NA
Symphytum	officinale	Boraginaceae	DTOL			NA	NA
Calystegia	sepium	Convolvulaceae	DTOL	DTOL		NA	NA
Calystegia	soldanella	Convolvulaceae	DTOL	DTOL	DTOL	NA	NA
Convolvulus	arvensis	Convolvulaceae	DTOL	DTOL		NA	NA
Cuscuta	epithymum	Convolvulaceae	DTOL			NA	NA
Cuscuta	europaea	Convolvulaceae	DTOL			NA	NA
Atropa	belladonna	Solanaceae	DTOL	DTOL		NA	NA
Hyoscyamus	niger	Solanaceae	DTOL	DTOL		NA	NA
Solanum	dulcamara	Solanaceae	DTOL	DTOL	DTOL	NA	NA
Solanum	nigrum	Solanaceae	DTOL			NA	NA
Fraxinus	excelsior	Oleaceae	DTOL	DTOL	DTOL	NA	NA
Ligustrum	vulgare	Oleaceae	DTOL	DTOL	DTOL	NA	NA
Chaenorhinum	minus	Veronicaceae	DTOL	DTOL		NA	NA
Digitalis	purpurea	Veronicaceae	DTOL	DTOL		NA	NA
Kickxia	elatine	Veronicaceae	DTOL			NA	NA
Kickxia	spuria	Veronicaceae	DTOL			NA	NA
Linaria	vulgaris	Veronicaceae	DTOL	DTOL	DTOL	NA	NA
Misopates	orontium	Veronicaceae	DTOL	DTOL		NA	NA
Sibthorpia	europaea	Veronicaceae	DTOL			NA	NA
Veronica	agrestis	Veronicaceae	DTOL			NA	NA
Veronica	alpina	Veronicaceae	DTOL			NA	NA
Veronica	anagallis-aquatica	Veronicaceae	DTOL			NA	NA
Veronica	arvensis	Veronicaceae	DTOL			NA	NA
Veronica	beccabunga	Veronicaceae	DTOL			NA	NA
Veronica	catenata	Veronicaceae	DTOL			NA	NA
Veronica	chamaedrys	Veronicaceae	DTOL	DTOL		NA	NA
Veronica	fruticans	Veronicaceae	DTOL			NA	NA
Veronica	hederifolia	Veronicaceae	DTOL			NA	NA
Veronica	montana	Veronicaceae	DTOL			NA	NA
Veronica	officinalis	Veronicaceae	DTOL			NA	NA
Veronica	scutellata	Veronicaceae	DTOL			NA	NA
Veronica	serpyllifolia	Veronicaceae	DTOL	DTOL		NA	NA
Veronica	spicata	Veronicaceae	DTOL	DTOL		NA	NA
Veronica	triphyllos	Veronicaceae	DTOL			NA	NA
Veronica	verna	Veronicaceae	DTOL			NA	NA
Callitriche	brutia	Plantaginaceae	DTOL			NA	NA
Callitriche	hermaphroditica	Plantaginaceae	DTOL	DTOL		NA	NA
Callitriche	obtusangula	Plantaginaceae	DTOL			NA	NA
Callitriche	palustris	Plantaginaceae	DTOL			NA	NA
Callitriche	platycarpa	Plantaginaceae	DTOL			NA	NA
Callitriche	stagnalis	Plantaginaceae	DTOL			NA	NA
Callitriche	truncata	Plantaginaceae	DTOL			NA	NA
Hippuris	vulgaris	Plantaginaceae	DTOL			NA	NA
Linaria	repens	Plantaginaceae	DTOL			NA	NA
Littorella	uniflora	Plantaginaceae	DTOL			NA	NA
Plantago	coronopus	Plantaginaceae	DTOL			NA	NA
Plantago	lanceolata	Plantaginaceae	DTOL	DTOL	DTOL	NA	NA
Plantago	major	Plantaginaceae	DTOL			NA	NA
Plantago	maritima	Plantaginaceae	DTOL			NA	NA
Plantago	media	Plantaginaceae	DTOL			NA	NA
Buddleja	davidii	Scrophulariaceae	DTOL	DTOL		NA	NA
Limosella	aquatica	Scrophulariaceae	DTOL	DTOL		NA	NA
Limosella	australis	Scrophulariaceae	DTOL			NA	NA
Scrophularia	auriculata	Scrophulariaceae	DTOL			NA	NA
Scrophularia	nodosa	Scrophulariaceae	DTOL	DTOL	DTOL	NA	NA
Scrophularia	umbrosa	Scrophulariaceae	DTOL			NA	NA
Verbascum	lychnitis	Scrophulariaceae	DTOL			NA	NA
Verbascum	nigrum	Scrophulariaceae	DTOL			NA	NA
Verbascum	pulverulentum	Scrophulariaceae	DTOL			NA	NA
Verbascum	thapsus	Scrophulariaceae	DTOL	DTOL	DTOL	NA	NA
Pinguicula	alpina	Lentibulariaceae	DTOL			NA	NA
Pinguicula	lusitanica	Lentibulariaceae	DTOL	DTOL	DTOL	NA	NA
Pinguicula	vulgaris	Lentibulariaceae	DTOL			NA	NA
Utricularia	australis	Lentibulariaceae	DTOL			NA	NA
Utricularia	bremii	Lentibulariaceae	DTOL			NA	NA
Utricularia	intermedia	Lentibulariaceae	DTOL	DTOL		NA	NA
Utricularia	minor	Lentibulariaceae	DTOL			NA	NA
Utricularia	ochroleuca	Lentibulariaceae	DTOL			NA	NA
Utricularia	stygia	Lentibulariaceae	DTOL			NA	NA
Utricularia	vulgaris	Lentibulariaceae	DTOL			NA	NA
Verbena	officinalis	Verbenaceae	DTOL	DTOL	DTOL	NA	NA
Ajuga	chamaepitys	Lamiaceae	DTOL			NA	NA
Ajuga	pyramidalis	Lamiaceae	DTOL			NA	NA
Ajuga	reptans	Lamiaceae	DTOL			NA	NA
Ballota	nigra	Lamiaceae	DTOL	DTOL		NA	NA
Betonica	officinalis	Lamiaceae	DTOL			NA	NA
Clinopodium	acinos	Lamiaceae	DTOL			NA	NA
Clinopodium	ascendens	Lamiaceae	DTOL			NA	NA
Clinopodium	menthifolium	Lamiaceae	DTOL			NA	NA
Clinopodium	nepeta	Lamiaceae	DTOL			NA	NA
Clinopodium	vulgare	Lamiaceae	DTOL			NA	NA
Galeopsis	angustifolia	Lamiaceae	DTOL			NA	NA
Galeopsis	bifida	Lamiaceae	DTOL			NA	NA
Galeopsis	segetum	Lamiaceae	DTOL			NA	NA
Galeopsis	speciosa	Lamiaceae	DTOL			NA	NA
Galeopsis	tetrahit	Lamiaceae	DTOL			NA	NA
Glechoma	hederacea	Lamiaceae	DTOL			NA	NA
Lamium	album	Lamiaceae	DTOL	DTOL	DTOL	NA	NA
Lamium	amplexicaule	Lamiaceae	DTOL			NA	NA
Lamium	confertum	Lamiaceae	DTOL			NA	NA
Lamium	purpureum	Lamiaceae	DTOL			NA	NA
Lycopus	europaeus	Lamiaceae	DTOL	DTOL		NA	NA
Marrubium	vulgare	Lamiaceae	DTOL			NA	NA
Melittis	melissophyllum	Lamiaceae	DTOL			NA	NA
Mentha	aquatica	Lamiaceae	DTOL			NA	NA
Mentha	arvensis	Lamiaceae	DTOL			NA	NA
Mentha	pulegium	Lamiaceae	DTOL			NA	NA
Mentha	spicata	Lamiaceae	DTOL			NA	NA
Mentha	suaveolens	Lamiaceae	DTOL			NA	NA
Nepeta	cataria	Lamiaceae	DTOL			NA	NA
Origanum	vulgare	Lamiaceae	DTOL			NA	NA
Prunella	vulgaris	Lamiaceae	DTOL	DTOL		NA	NA
Salvia	pratensis	Lamiaceae	DTOL			NA	NA
Salvia	verbenaca	Lamiaceae	DTOL			NA	NA
Scutellaria	galericulata	Lamiaceae	DTOL	DTOL		NA	NA
Scutellaria	minor	Lamiaceae	DTOL	DTOL		NA	NA
Stachys	arvensis	Lamiaceae	DTOL			NA	NA
Stachys	germanica	Lamiaceae	DTOL			NA	NA
Stachys	palustris	Lamiaceae	DTOL	DTOL		NA	NA
