ncbi_taxon_id	species	family	target_list_status	sequencing_status	project	long_list	family_representative	other_priority	sample_collected	sample_acquired	in_progress	data_generation	in_assembly	insdc_submitted	open	insdc_open	published
173339	Trachinotus ovatus	Carangidae	long_list		ATLASEA	ATLASEA											
189388	Trachurus mediterraneus	Carangidae	long_list		ATLASEA	ATLASEA											
189389	Trachurus picturatus	Carangidae	long_list		ATLASEA	ATLASEA											
36212	Trachurus trachurus	Carangidae	long_list		ATLASEA	ATLASEA											
316130	Centrolophus niger	Centrolophidae	long_list		ATLASEA	ATLASEA											
1266871	Hyperoglyphe perciformis	Centrolophidae	long_list		ATLASEA	ATLASEA											
546535	Schedophilus medusophagus	Centrolophidae	long_list		ATLASEA	ATLASEA											
316132	Schedophilus ovalis	Centrolophidae	long_list		ATLASEA	ATLASEA											
334382	Cepola macrophthalma	Cepolidae	long_list		ATLASEA	ATLASEA											
2012947	Pseudoscopelus obtusifrons	Chiasmodontidae	long_list		ATLASEA	ATLASEA											
57788	Clinitrachus argentatus	Clinidae	long_list		ATLASEA	ATLASEA											
13454	Coryphaena equiselis	Coryphaenidae	long_list		ATLASEA	ATLASEA											
34814	Coryphaena hippurus	Coryphaenidae	long_list		ATLASEA	ATLASEA											
173247	Echeneis naucrates	Echeneidae	long_list		ATLASEA	ATLASEA											
641294	Phtheirichthys lineatus	Echeneidae	long_list		ATLASEA	ATLASEA											
641292	Remora brachyptera	Echeneidae	long_list		ATLASEA	ATLASEA											
305631	Remora remora	Echeneidae	long_list		ATLASEA	ATLASEA											
428429	Epigonus constanciae	Epigonidae	long_list		ATLASEA	ATLASEA											
270552	Epigonus denticulatus	Epigonidae	long_list		ATLASEA	ATLASEA											
349654	Epigonus telescopus	Epigonidae	long_list		ATLASEA	ATLASEA											
13587	Lepidocybium flavobrunneum	Gempylidae	long_list		ATLASEA	ATLASEA											
372798	Nesiarchus nasutus	Gempylidae	long_list		ATLASEA	ATLASEA											
349644	Promethichthys prometheus	Gempylidae	long_list		ATLASEA	ATLASEA											
13662	Ruvettus pretiosus	Gempylidae	long_list		ATLASEA	ATLASEA											
441899	Aphia minuta	Gobiidae	long_list		ATLASEA	ATLASEA											
441901	Buenia affinis	Gobiidae	long_list		ATLASEA	ATLASEA											
1552233	Buenia jeffreysii	Gobiidae	long_list		ATLASEA	ATLASEA											
2014787	Buenia massutii	Gobiidae	long_list		ATLASEA	ATLASEA											
579948	Chromogobius quadrivittatus	Gobiidae	long_list		ATLASEA	ATLASEA											
1365678	Corcyrogobius liechtensteini	Gobiidae	long_list		ATLASEA	ATLASEA											
441903	Crystallogobius linearis	Gobiidae	long_list		ATLASEA	ATLASEA											
588078	Deltentosteus collonianus	Gobiidae	long_list		ATLASEA	ATLASEA											
159852	Deltentosteus quadrimaculatus	Gobiidae	long_list		ATLASEA	ATLASEA											
1365686	Gammogobius steinitzi	Gobiidae	long_list		ATLASEA	ATLASEA											
85415	Gobius auratus	Gobiidae	long_list		ATLASEA	ATLASEA											
85416	Gobius bucchichi	Gobiidae	long_list		ATLASEA	ATLASEA											
77594	Gobius cobitis	Gobiidae	long_list		ATLASEA	ATLASEA											
643696	Gobius couchi	Gobiidae	long_list		ATLASEA	ATLASEA											
441897	Gobius cruentatus	Gobiidae	long_list		ATLASEA	ATLASEA											
292051	Gobius fallax	Gobiidae	long_list		ATLASEA	ATLASEA											
1762061	Gobius gasteveni	Gobiidae	long_list		ATLASEA	ATLASEA											
579944	Gobius geniporus	Gobiidae	long_list		ATLASEA	ATLASEA											
1809186	Gobius incognitus	Gobiidae	long_list		ATLASEA	ATLASEA											
1762062	Gobius kolombatovici	Gobiidae	long_list		ATLASEA	ATLASEA											
85417	Gobius niger	Gobiidae	long_list		ATLASEA	ATLASEA											
85418	Gobius paganellus	Gobiidae	long_list		ATLASEA	ATLASEA											
1981645	Gobius roulei	Gobiidae	long_list		ATLASEA	ATLASEA											
673855	Gobius vittatus	Gobiidae	long_list		ATLASEA	ATLASEA											
203316	Gobius xanthocephalus	Gobiidae	long_list		ATLASEA	ATLASEA											
2811483	Gobius xoriguer	Gobiidae	long_list		ATLASEA	ATLASEA											
1365694	Lebetus guilleti	Gobiidae	long_list		ATLASEA	ATLASEA											
2014788	Lebetus scorpioides	Gobiidae	long_list		ATLASEA	ATLASEA											
441905	Lesueurigobius friesii	Gobiidae	long_list		ATLASEA	ATLASEA											
441906	Lesueurigobius suerii	Gobiidae	long_list		ATLASEA	ATLASEA											
1079950	Millerigobius macrocephalus	Gobiidae	long_list		ATLASEA	ATLASEA											
47308	Neogobius melanostomus	Gobiidae	long_list		ATLASEA	ATLASEA											
1365698	Odondebuenia balearica	Gobiidae	long_list		ATLASEA	ATLASEA											
579945	Pomatoschistus bathi	Gobiidae	long_list		ATLASEA	ATLASEA											
159850	Pomatoschistus lozanoi	Gobiidae	long_list		ATLASEA	ATLASEA											
85419	Pomatoschistus marmoratus	Gobiidae	long_list		ATLASEA	ATLASEA											
225753	Pomatoschistus microps	Gobiidae	long_list		ATLASEA	ATLASEA											
13225	Pomatoschistus minutus	Gobiidae	long_list		ATLASEA	ATLASEA											
257538	Pomatoschistus norvegicus	Gobiidae	long_list		ATLASEA	ATLASEA											
257537	Pomatoschistus pictus	Gobiidae	long_list		ATLASEA	ATLASEA											
85420	Pomatoschistus quagga	Gobiidae	long_list		ATLASEA	ATLASEA											
441908	Pseudaphya ferreri	Gobiidae	long_list		ATLASEA	ATLASEA											
2014789	Speleogobius llorisi	Gobiidae	long_list		ATLASEA	ATLASEA											
1365585	Thorogobius ephippiatus	Gobiidae	long_list		ATLASEA	ATLASEA											
579951	Thorogobius macrolepis	Gobiidae	long_list		ATLASEA	ATLASEA											
2602785	Vanneaugobius dollfusi	Gobiidae	long_list		ATLASEA	ATLASEA											
85426	Zebrus zebrus	Gobiidae	long_list		ATLASEA	ATLASEA											
85428	Zosterisessor ophiocephalus	Gobiidae	long_list		ATLASEA	ATLASEA											
349656	Pomadasys incisus	Haemulidae	long_list		ATLASEA	ATLASEA											
909123	Pomadasys stridens	Haemulidae	long_list		ATLASEA	ATLASEA											
349640	Parapristipoma octolineatum	Haemulidae	long_list		ATLASEA	ATLASEA											
13575	Istiophorus platypterus	Istiophoridae	long_list		ATLASEA	ATLASEA											
13719	Kajikia albida	Istiophoridae	long_list		ATLASEA	ATLASEA											
13604	Makaira nigricans	Istiophoridae	long_list		ATLASEA	ATLASEA											
13722	Tetrapturus belone	Istiophoridae	long_list		ATLASEA	ATLASEA											
13723	Tetrapturus pfluegeri	Istiophoridae	long_list		ATLASEA	ATLASEA											
1099869	Kyphosus sectatrix	Kyphosidae	long_list		ATLASEA	ATLASEA											
202583	Acantholabrus palloni	Labridae	long_list		ATLASEA	ATLASEA											
171732	Centrolabrus exoletus	Labridae	long_list		ATLASEA	ATLASEA											
126330	Coris julis	Labridae	long_list		ATLASEA	ATLASEA											
171735	Ctenolabrus rupestris	Labridae	long_list		ATLASEA	ATLASEA											
56723	Labrus bergylta	Labridae	long_list		ATLASEA	ATLASEA											
202587	Labrus merula	Labridae	long_list		ATLASEA	ATLASEA											
508554	Labrus mixtus	Labridae	long_list		ATLASEA	ATLASEA											
202588	Labrus viridis	Labridae	long_list		ATLASEA	ATLASEA											
202592	Lappanella fasciata	Labridae	long_list		ATLASEA	ATLASEA											
191725	Symphodus bailloni	Labridae	long_list		ATLASEA	ATLASEA											
191724	Symphodus cinereus	Labridae	long_list		ATLASEA	ATLASEA											
202597	Symphodus doderleini	Labridae	long_list		ATLASEA	ATLASEA											
202598	Symphodus mediterraneus	Labridae	long_list		ATLASEA	ATLASEA											
171736	Symphodus melops	Labridae	long_list		ATLASEA	ATLASEA											
130472	Symphodus ocellatus	Labridae	long_list		ATLASEA	ATLASEA											
191726	Symphodus roissali	Labridae	long_list		ATLASEA	ATLASEA											
171737	Symphodus rostratus	Labridae	long_list		ATLASEA	ATLASEA											
202600	Symphodus tinca	Labridae	long_list		ATLASEA	ATLASEA											
202603	Thalassoma pavo	Labridae	long_list		ATLASEA	ATLASEA											
13765	Xyrichtys novacula	Labridae	long_list		ATLASEA	ATLASEA											
1608156	Equulites klunzingeri	Leiognathidae	long_list		ATLASEA	ATLASEA											
463596	Lobotes surinamensis	Lobotidae	long_list		ATLASEA	ATLASEA											
75026	Luvarus imperialis	Luvaridae	long_list		ATLASEA	ATLASEA											
13489	Dicentrarchus labrax	Moronidae	long_list		ATLASEA	ATLASEA											
94946	Dicentrarchus punctatus	Moronidae	long_list		ATLASEA	ATLASEA											
37007	Mullus barbatus	Mullidae	long_list		ATLASEA	ATLASEA											
87757	Mullus surmuletus	Mullidae	long_list		ATLASEA	ATLASEA											
115429	Pseudupeneus prayensis	Mullidae	long_list		ATLASEA	ATLASEA											
473306	Cubiceps gracilis	Nomeidae	long_list		ATLASEA	ATLASEA											
56726	Pholis gunnellus	Pholidae	long_list		ATLASEA	ATLASEA											
458598	Pinguipes brasilianus	Pinguipedidae	long_list		ATLASEA	ATLASEA											
112728	Polyprion americanus	Polyprionidae	long_list		ATLASEA	ATLASEA											
192871	Abudefduf vaigiensis	Pomacentridae	long_list		ATLASEA	ATLASEA											
91607	Chromis chromis	Pomacentridae	long_list		ATLASEA	ATLASEA											
75034	Pomatomus saltatrix	Pomatomidae	long_list		ATLASEA	ATLASEA											
59664	Sparisoma cretense	Scaridae	long_list		ATLASEA	ATLASEA											
172269	Argyrosomus regius	Sciaenidae	long_list		ATLASEA	ATLASEA											
1586296	Sciaena umbra	Sciaenidae	long_list		ATLASEA	ATLASEA											
146147	Umbrina canariensis	Sciaenidae	long_list		ATLASEA	ATLASEA											
94955	Umbrina cirrosa	Sciaenidae	long_list		ATLASEA	ATLASEA											
13323	Acanthocybium solandri	Scombridae	long_list		ATLASEA	ATLASEA											
217026	Auxis rochei	Scombridae	long_list		ATLASEA	ATLASEA											
13353	Auxis thazard	Scombridae	long_list		ATLASEA	ATLASEA											
8228	Euthynnus alletteratus	Scombridae	long_list		ATLASEA	ATLASEA											
8226	Katsuwonus pelamis	Scombridae	long_list		ATLASEA	ATLASEA											
8232	Sarda sarda	Scombridae	long_list		ATLASEA	ATLASEA											
338315	Scomber colias	Scombridae	long_list		ATLASEA	ATLASEA											
13677	Scomber scombrus	Scombridae	long_list		ATLASEA	ATLASEA											
99347	Scomberomorus tritor	Scombridae	long_list		ATLASEA	ATLASEA											
8235	Thunnus alalunga	Scombridae	long_list		ATLASEA	ATLASEA											
8241	Thunnus obesus	Scombridae	long_list		ATLASEA	ATLASEA											
8237	Thunnus thynnus	Scombridae	long_list		ATLASEA	ATLASEA											
327821	Anthias anthias	Serranidae	long_list	sample_acquired	ATLASEA	ATLASEA			ATLASEA	ATLASEA							
179536	Epinephelus aeneus	Serranidae	long_list		ATLASEA	ATLASEA											
179534	Epinephelus caninus	Serranidae	long_list		ATLASEA	ATLASEA											
309632	Epinephelus costae	Serranidae	long_list		ATLASEA	ATLASEA											
179535	Epinephelus marginatus	Serranidae	long_list		ATLASEA	ATLASEA											
327800	Mycteroperca rubra	Serranidae	long_list		ATLASEA	ATLASEA											
349660	Serranus atricauda	Serranidae	long_list		ATLASEA	ATLASEA											
94953	Serranus cabrilla	Serranidae	long_list		ATLASEA	ATLASEA											
357812	Serranus hepatus	Serranidae	long_list		ATLASEA	ATLASEA											
349661	Serranus scriba	Serranidae	long_list		ATLASEA	ATLASEA											
36219	Boops boops	Sparidae	long_list		ATLASEA	ATLASEA											
490316	Centracanthus cirrus	Sparidae	long_list		ATLASEA	ATLASEA											
94951	Dentex dentex	Sparidae	long_list		ATLASEA	ATLASEA											
98813	Dentex gibbosus	Sparidae	long_list		ATLASEA	ATLASEA											
98814	Dentex macrophthalmus	Sparidae	long_list		ATLASEA	ATLASEA											
98815	Dentex maroccanus	Sparidae	long_list		ATLASEA	ATLASEA											
48913	Diplodus annularis	Sparidae	long_list		ATLASEA	ATLASEA											
48914	Diplodus bellottii	Sparidae	long_list		ATLASEA	ATLASEA											
98820	Diplodus cervinus	Sparidae	long_list		ATLASEA	ATLASEA											
48915	Diplodus puntazzo	Sparidae	long_list		ATLASEA	ATLASEA											
38941	Diplodus sargus	Sparidae	long_list		ATLASEA	ATLASEA											
87756	Diplodus vulgaris	Sparidae	long_list		ATLASEA	ATLASEA											
50591	Lithognathus mormyrus	Sparidae	long_list		ATLASEA	ATLASEA											
98825	Oblada melanura	Sparidae	long_list		ATLASEA	ATLASEA											
98817	Pagellus acarne	Sparidae	long_list		ATLASEA	ATLASEA											
98818	Pagellus bellottii	Sparidae	long_list		ATLASEA	ATLASEA											
98819	Pagellus bogaraveo	Sparidae	long_list		ATLASEA	ATLASEA											
50593	Pagellus erythrinus	Sparidae	long_list		ATLASEA	ATLASEA											
98816	Pagrus caeruleostictus	Sparidae	long_list		ATLASEA	ATLASEA											
8173	Pagrus pagrus	Sparidae	long_list		ATLASEA	ATLASEA											
87759	Sarpa salpa	Sparidae	long_list		ATLASEA	ATLASEA											
8175	Sparus aurata	Sparidae	long_list		ATLASEA	ATLASEA											
98823	Spicara maena	Sparidae	long_list		ATLASEA	ATLASEA											
119752	Spicara smaris	Sparidae	long_list		ATLASEA	ATLASEA											
50595	Spondyliosoma cantharus	Sparidae	long_list		ATLASEA	ATLASEA											
13692	Sphyraena sphyraena	Sphyraenidae	long_list		ATLASEA	ATLASEA											
338314	Sphyraena viridensis	Sphyraenidae	long_list		ATLASEA	ATLASEA											
2719052	Chirolophis ascanii	Stichaeidae	long_list		ATLASEA	ATLASEA											
490288	Stromateus fiatola	Stromateidae	long_list		ATLASEA	ATLASEA											
316150	Tetragonurus cuvieri	Tetragonuridae	long_list		ATLASEA	ATLASEA											
94984	Echiichthys vipera	Trachinidae	long_list		ATLASEA	ATLASEA											
1426793	Trachinus araneus	Trachinidae	long_list		ATLASEA	ATLASEA											
56737	Trachinus draco	Trachinidae	long_list		ATLASEA	ATLASEA											
349662	Trachinus radiatus	Trachinidae	long_list		ATLASEA	ATLASEA											
268865	Aphanopus carbo	Trichiuridae	long_list		ATLASEA	ATLASEA											
499859	Benthodesmus simonyi	Trichiuridae	long_list		ATLASEA	ATLASEA											
107245	Lepidopus caudatus	Trichiuridae	long_list		ATLASEA	ATLASEA											
13733	Trichiurus lepturus	Trichiuridae	long_list		ATLASEA	ATLASEA											
57862	Tripterygion delaisi	Tripterygiidae	long_list		ATLASEA	ATLASEA											
303482	Tripterygion melanurum	Tripterygiidae	long_list		ATLASEA	ATLASEA											
152555	Tripterygion tripteronotum	Tripterygiidae	long_list		ATLASEA	ATLASEA											
210005	Uranoscopus scaber	Uranoscopidae	long_list		ATLASEA	ATLASEA											
8245	Xiphias gladius	Xiphiidae	long_list		ATLASEA	ATLASEA											
1828439	Melanostigma atlanticum	Zoarcidae	long_list		ATLASEA	ATLASEA											
48416	Zoarces viviparus	Zoarcidae	long_list		ATLASEA	ATLASEA											
206127	Arnoglossus imperialis	Bothidae	long_list		ATLASEA	ATLASEA											
208529	Arnoglossus laterna	Bothidae	long_list		ATLASEA	ATLASEA											
526610	Arnoglossus rueppelii	Bothidae	long_list		ATLASEA	ATLASEA											
157241	Arnoglossus thori	Bothidae	long_list		ATLASEA	ATLASEA											
147829	Bothus podas	Bothidae	long_list		ATLASEA	ATLASEA											
206151	Citharus linguatula	Citharidae	long_list		ATLASEA	ATLASEA											
215732	Symphurus nigrescens	Cynoglossidae	long_list		ATLASEA	ATLASEA											
34819	Glyptocephalus cynoglossus	Pleuronectidae	long_list		ATLASEA	ATLASEA											
34817	Hippoglossoides platessoides	Pleuronectidae	long_list		ATLASEA	ATLASEA											
8267	Hippoglossus hippoglossus	Pleuronectidae	long_list		ATLASEA	ATLASEA											
27771	Limanda limanda	Pleuronectidae	long_list		ATLASEA	ATLASEA											
106175	Microstomus kitt	Pleuronectidae	long_list		ATLASEA	ATLASEA											
8260	Platichthys flesus	Pleuronectidae	long_list		ATLASEA	ATLASEA											
8262	Pleuronectes platessa	Pleuronectidae	long_list		ATLASEA	ATLASEA											
179372	Lepidorhombus boscii	Scophthalmidae	long_list		ATLASEA	ATLASEA											
154550	Lepidorhombus whiffiagonis	Scophthalmidae	long_list		ATLASEA	ATLASEA											
52904	Scophthalmus maximus	Scophthalmidae	long_list		ATLASEA	ATLASEA											
65125	Scophthalmus rhombus	Scophthalmidae	long_list		ATLASEA	ATLASEA											
526623	Zeugopterus punctatus	Scophthalmidae	long_list		ATLASEA	ATLASEA											
2821464	Zeugopterus regius	Scophthalmidae	long_list		ATLASEA	ATLASEA											
253866	Bathysolea profundicola	Soleidae	long_list		ATLASEA	ATLASEA											
90071	Buglossidium luteum	Soleidae	long_list		ATLASEA	ATLASEA											
153211	Dagetichthys lusitanicus	Soleidae	long_list		ATLASEA	ATLASEA											
153209	Dicologlossa cuneata	Soleidae	long_list		ATLASEA	ATLASEA											
153210	Microchirus azevia	Soleidae	long_list		ATLASEA	ATLASEA											
208530	Microchirus boscanion	Soleidae	long_list		ATLASEA	ATLASEA											
90073	Microchirus ocellatus	Soleidae	long_list		ATLASEA	ATLASEA											
90074	Microchirus variegatus	Soleidae	long_list		ATLASEA	ATLASEA											
90076	Monochirus hispidus	Soleidae	long_list		ATLASEA	ATLASEA											
90067	Pegusa impar	Soleidae	long_list		ATLASEA	ATLASEA											
90068	Pegusa lascaris	Soleidae	long_list		ATLASEA	ATLASEA											
1003804	Pegusa nasuta	Soleidae	long_list		ATLASEA	ATLASEA											
28829	Solea senegalensis	Soleidae	long_list		ATLASEA	ATLASEA											
90069	Solea solea	Soleidae	long_list		ATLASEA	ATLASEA											
425391	Synapturichthys kleinii	Soleidae	long_list		ATLASEA	ATLASEA											
55117	Eurypharynx pelecanoides	Eurypharyngidae	long_list		ATLASEA	ATLASEA											
8017	Oncorhynchus gorbuscha	Salmonidae	long_list		ATLASEA	ATLASEA											
8022	Oncorhynchus mykiss	Salmonidae	long_list		ATLASEA	ATLASEA											
8030	Salmo salar	Salmonidae	long_list		ATLASEA	ATLASEA											
8032	Salmo trutta	Salmonidae	long_list		ATLASEA	ATLASEA											
8038	Salvelinus fontinalis	Salmonidae	long_list		ATLASEA	ATLASEA											
508607	Agonus cataphractus	Agonidae	long_list		ATLASEA	ATLASEA											
1266873	Leptagonus decagonus	Agonidae	long_list		ATLASEA	ATLASEA											
2821466	Micrenophrys lilljeborgii	Cottidae	long_list		ATLASEA	ATLASEA											
8097	Myoxocephalus scorpius	Cottidae	long_list		ATLASEA	ATLASEA											
61643	Taurulus bubalis	Cottidae	long_list		ATLASEA	ATLASEA											
8103	Cyclopterus lumpus	Cyclopteridae	long_list		ATLASEA	ATLASEA											
94924	Dactylopterus volitans	Dactylopteridae	long_list		ATLASEA	ATLASEA											
446792	Liparis liparis	Liparidae	long_list		ATLASEA	ATLASEA											
446793	Liparis montagui	Liparidae	long_list		ATLASEA	ATLASEA											
1003166	Peristedion cataphractum	Peristediidae	long_list		ATLASEA	ATLASEA											
990995	Papilloculiceps longiceps	Platycephalidae	long_list		ATLASEA	ATLASEA											
1042645	Cottunculus microps	Psychrolutidae	long_list		ATLASEA	ATLASEA											
274781	Cottunculus thomsonii	Psychrolutidae	long_list		ATLASEA	ATLASEA											
432168	Scorpaena elongata	Scorpaenidae	long_list		ATLASEA	ATLASEA											
1306636	Scorpaena loppei	Scorpaenidae	long_list		ATLASEA	ATLASEA											
349667	Scorpaena maderensis	Scorpaenidae	long_list		ATLASEA	ATLASEA											
210003	Scorpaena notata	Scorpaenidae	long_list		ATLASEA	ATLASEA											
338887	Scorpaena porcus	Scorpaenidae	long_list		ATLASEA	ATLASEA											
210004	Scorpaena scrofa	Scorpaenidae	long_list		ATLASEA	ATLASEA											
202727	Helicolenus dactylopterus	Sebastidae	long_list		ATLASEA	ATLASEA											
394699	Sebastes norvegicus	Sebastidae	long_list		ATLASEA	ATLASEA											
274695	Trachyscorpia cristulata	Sebastidae	long_list		ATLASEA	ATLASEA											
426094	Chelidonichthys cuculus	Triglidae	long_list		ATLASEA	ATLASEA											
2576622	Chelidonichthys lucerna	Triglidae	long_list		ATLASEA	ATLASEA											
349663	Chelidonichthys obscurus	Triglidae	long_list		ATLASEA	ATLASEA											
426098	Eutrigla gurnardus	Triglidae	long_list		ATLASEA	ATLASEA											
430082	Lepidotrigla cavillone	Triglidae	long_list		ATLASEA	ATLASEA											
1176749	Lepidotrigla dieuzeidei	Triglidae	long_list		ATLASEA	ATLASEA											
430084	Trigla lyra	Triglidae	long_list		ATLASEA	ATLASEA											
473328	Poromitra capito	Melamphaidae	long_list		ATLASEA	ATLASEA											
88708	Poromitra crassiceps	Melamphaidae	long_list		ATLASEA	ATLASEA											
473329	Poromitra megalops	Melamphaidae	long_list		ATLASEA	ATLASEA											
114876	Scopelogadus beanii	Melamphaidae	long_list		ATLASEA	ATLASEA											
48441	Cyclothone acclinidens	Gonostomatidae	long_list		ATLASEA	ATLASEA											
48444	Cyclothone braueri	Gonostomatidae	long_list		ATLASEA	ATLASEA											
48446	Cyclothone livida	Gonostomatidae	long_list		ATLASEA	ATLASEA											
48447	Cyclothone microdon	Gonostomatidae	long_list		ATLASEA	ATLASEA											
48449	Cyclothone pallida	Gonostomatidae	long_list		ATLASEA	ATLASEA											
48451	Cyclothone pseudopallida	Gonostomatidae	long_list		ATLASEA	ATLASEA											
48452	Cyclothone pygmaea	Gonostomatidae	long_list		ATLASEA	ATLASEA											
91973	Gonostoma denudatum	Gonostomatidae	long_list		ATLASEA	ATLASEA											
721938	Sigmops bathyphilus	Gonostomatidae	long_list		ATLASEA	ATLASEA											
990629	Polymetme corythaeola	Phosichthyidae	long_list		ATLASEA	ATLASEA											
700660	Polymetme thaeocoryla	Phosichthyidae	long_list		ATLASEA	ATLASEA											
1334809	Vinciguerria attenuata	Phosichthyidae	long_list		ATLASEA	ATLASEA											
473336	Vinciguerria poweriae	Phosichthyidae	long_list		ATLASEA	ATLASEA											
68502	Maurolicus muelleri	Sternoptychidae	long_list		ATLASEA	ATLASEA											
882895	Valenciennellus tripunctulatus	Sternoptychidae	long_list		ATLASEA	ATLASEA											
68504	Argyropelecus hemigymnus	Sternoptychidae	long_list		ATLASEA	ATLASEA											
473298	Argyropelecus olfersii	Sternoptychidae	long_list		ATLASEA	ATLASEA											
81873	Sternoptyx diaphana	Sternoptychidae	long_list		ATLASEA	ATLASEA											
473354	Borostomias antarcticus	Stomiidae	long_list		ATLASEA	ATLASEA											
740691	Borostomias panamensis	Stomiidae	long_list		ATLASEA	ATLASEA											
882844	Neonesthes capensis	Stomiidae	long_list		ATLASEA	ATLASEA											
882883	Rhadinesthes decimus	Stomiidae	long_list		ATLASEA	ATLASEA											
68509	Chauliodus sloani	Stomiidae	long_list		ATLASEA	ATLASEA											
436882	Aristostomias tittmanni	Stomiidae	long_list		ATLASEA	ATLASEA											
76143	Malacosteus niger	Stomiidae	long_list		ATLASEA	ATLASEA											
2608414	Bathophilus nigerrimus	Stomiidae	long_list		ATLASEA	ATLASEA											
700629	Chirostomias pliopterus	Stomiidae	long_list		ATLASEA	ATLASEA											
882833	Flagellostomias boureei	Stomiidae	long_list		ATLASEA	ATLASEA											
882835	Grammatostomias flagellibarba	Stomiidae	long_list		ATLASEA	ATLASEA											
882842	Melanostomias bartonbeani	Stomiidae	long_list		ATLASEA	ATLASEA											
882889	Trigonolampa miriceps	Stomiidae	long_list		ATLASEA	ATLASEA											
472766	Stomias boa	Stomiidae	long_list		ATLASEA	ATLASEA											
206124	Macroramphosus scolopax	Centriscidae	long_list		ATLASEA	ATLASEA											
215343	Fistularia commersonii	Fistulariidae	long_list		ATLASEA	ATLASEA											
109282	Hippocampus guttulatus	Syngnathidae	long_list		ATLASEA	ATLASEA											
109283	Hippocampus hippocampus	Syngnathidae	long_list		ATLASEA	ATLASEA											
161455	Entelurus aequoreus	Syngnathidae	long_list		ATLASEA	ATLASEA											
546530	Nerophis lumbriciformis	Syngnathidae	long_list		ATLASEA	ATLASEA											
2810712	Nerophis maculatus	Syngnathidae	long_list		ATLASEA	ATLASEA											
159077	Nerophis ophidion	Syngnathidae	long_list		ATLASEA	ATLASEA											
161583	Syngnathus abaster	Syngnathidae	long_list		ATLASEA	ATLASEA											
161584	Syngnathus acus	Syngnathidae	long_list		ATLASEA	ATLASEA											
161589	Syngnathus rostellatus	Syngnathidae	long_list		ATLASEA	ATLASEA											
1204278	Syngnathus tenuirostris	Syngnathidae	long_list		ATLASEA	ATLASEA											
161592	Syngnathus typhle	Syngnathidae	long_list		ATLASEA	ATLASEA											
303685	Balistes capriscus	Balistidae	long_list		ATLASEA	ATLASEA											
2169563	Mola alexandrini	Molidae	long_list		ATLASEA	ATLASEA											
94237	Mola mola	Molidae	long_list		ATLASEA	ATLASEA											
215407	Ranzania laevis	Molidae	long_list		ATLASEA	ATLASEA											
479862	Aluterus monoceros	Monacanthidae	long_list		ATLASEA	ATLASEA											
886299	Stephanolepis diaspros	Monacanthidae	long_list		ATLASEA	ATLASEA											
546522	Lagocephalus lagocephalus	Tetraodontidae	long_list		ATLASEA	ATLASEA											
2898561	Sphoeroides marmoratus	Tetraodontidae	long_list		ATLASEA	ATLASEA											
229059	Sphoeroides pachygaster	Tetraodontidae	long_list		ATLASEA	ATLASEA											
245699	Grammicolepis brachiusculus	Grammicolepididae	long_list		ATLASEA	ATLASEA											
245700	Allocyttus verrucosus	Oreosomatidae	long_list		ATLASEA	ATLASEA											
206098	Neocyttus helgae	Oreosomatidae	long_list		ATLASEA	ATLASEA											
1176755	Cyttopsis rosea	Parazenidae	long_list		ATLASEA	ATLASEA											
245696	Zenopsis conchifer	Zeidae	long_list		ATLASEA	ATLASEA											
64108	Zeus faber	Zeidae	long_list		ATLASEA	ATLASEA											
2547620	Appendicularia tregouboffi	Fritillariidae	long_list		ATLASEA	ATLASEA											
2547646	Kowalevskia tenuis	Kowalevskiidae	long_list		ATLASEA	ATLASEA											
2547648	Mesoikopleura haranti	Oikopleuridae	long_list		ATLASEA	ATLASEA											
2547641	Folia gracilis	Oikopleuridae	long_list		ATLASEA	ATLASEA											
2547642	Folia mediterranea	Oikopleuridae	long_list		ATLASEA	ATLASEA											
2500139	Oikopleura albicans	Oikopleuridae	long_list		ATLASEA	ATLASEA											
2547607	Oikopleura cophocerca	Oikopleuridae	long_list		ATLASEA	ATLASEA											
34765	Oikopleura dioica	Oikopleuridae	long_list		ATLASEA	ATLASEA											
569439	Oikopleura labradoriensis	Oikopleuridae	long_list		ATLASEA	ATLASEA											
2547611	Oikopleura parva	Oikopleuridae	long_list		ATLASEA	ATLASEA											
2056977	Oikopleura vanhoeffeni	Oikopleuridae	long_list		ATLASEA	ATLASEA											
2547613	Stegosoma magnum	Oikopleuridae	long_list		ATLASEA	ATLASEA											
159417	Clavelina lepadiformis	Clavelinidae	long_list		ATLASEA	ATLASEA											
286222	Clavelina oblonga	Clavelinidae	long_list		ATLASEA	ATLASEA											
406074	Pycnoclavella atlantica	Clavelinidae	long_list		ATLASEA	ATLASEA											
406076	Pycnoclavella aurilucens	Clavelinidae	long_list		ATLASEA	ATLASEA											
406077	Pycnoclavella nana	Clavelinidae	long_list		ATLASEA	ATLASEA											
439819	Pycnoclavella producta	Clavelinidae	long_list		ATLASEA	ATLASEA											
716713	Pycnoclavella stolonialis	Clavelinidae	long_list		ATLASEA	ATLASEA											
2930585	Diazona violacea	Diazonidae	long_list		ATLASEA	ATLASEA											
201962	Didemnum candidum	Didemnidae	long_list		ATLASEA	ATLASEA											
1247390	Didemnum fulgens	Didemnidae	long_list		ATLASEA	ATLASEA											
2715961	Didemnum maculosum	Didemnidae	long_list		ATLASEA	ATLASEA											
2980193	Didemnum pseudofulgens	Didemnidae	long_list		ATLASEA	ATLASEA											
