taxon_id	input	rank
2593365	Neoechinorhynchus agilis	species
185730	Paratenuisentis ambiguus	species
185727	Echinorhynchus truttae	species
317564	Acanthocephalus lucii	species
141832	Pomphorhynchus laevis	species
2796527	Plagiorhynchus crassicollis	species
141827	Corynosoma strumosum	species
272948	Polymorphus minutus	species
188921	Pontodrilus litoralis	species
735363	Cernosvitoviella atrata	species
913640	Cernosvitoviella immota	species
6390	Enchytraeus albidus	species
735359	Enchytraeus capitatus	species
913644	Enchytraeus christenseni	species
710200	Grania maricola	species
710203	Grania postclitellochaeta	species
253858	Grania variochaeta	species
735368	Henlea nasuta	species
913665	Henlea perpusilla	species
913666	Henlea ventriculosa	species
913683	Lumbricillus buelowi	species
913668	Lumbricillus kaloensis	species
735370	Lumbricillus lineatus	species
913669	Lumbricillus rivalis	species
1812981	Lumbricillus viridis	species
913670	Marionina argentea	species
1962991	Marionina spicula	species
195543	Branchiura sowerbyi	species
212246	Chaetogaster diaphanus	species
74738	Amphichaeta sannio	species
188228	Nais communis	species
74736	Nais elinguis	species
212334	Nais variabilis	species
212338	Paranais frici	species
74742	Paranais litoralis	species
167838	Uncinais uncinata	species
1592939	Pectinodrilus rectisetosus	species
1592949	Thalassodrilus prostatus	species
74729	Baltidrilus costatus	species
74740	Clitellio arenarius	species
76587	Limnodrilus hoffmeisteri	species
1969978	Limnodrilus profundicola	species
146604	Limnodrilus udekemianus	species
745771	Potamothrix bavaricus	species
1515648	Potamothrix heuscheri	species
1515650	Potamothrix vejdovskyi	species
883178	Psammoryctides barbatus	species
6386	Tubifex tubifex	species
188241	Tubificoides benedii	species
883180	Tubificoides diazi	species
449241	Tubificoides heterochaetus	species
883183	Tubificoides insularis	species
188243	Tubificoides pseudogaster	species
60941	Branchellion torpedinis	species
251686	Calliobdella lophii	species
251658	Caspiobdella fadejewi	species
60958	Piscicola geometra	species
2099791	Heptacyclus brunneus	species
83990	Pontobdella muricata	species
1318637	Diurodrilus subterraneus	species
1541896	Asteromyzostomum grygieri	species
125277	Myzostoma alatum	species
124864	Myzostoma cirriferum	species
167815	Eurythoe complanata	species
259844	Hermodice carunculata	species
283778	Hipponoe gaudichaudi	species
222009	Paramphinome jeffreysii	species
427286	Pareurythoe borealis	species
427283	Euphrosine armadillo	species
427284	Euphrosine foliosa	species
273051	Abarenicola claparedi	species
699073	Arenicola defodiens	species
6344	Arenicola marina	species
2980191	Arenicolides branchialis	species
273060	Arenicolides ecaudata	species
205106	Branchiomaldane vincenti	species
226073	Barantolla lepte	species
51294	Capitella capitata	species
283909	Capitella teleta	species
397554	Heteromastus filiformis	species
2855566	Mediomastus capensis	species
2980194	Mediomastus fragilis	species
167831	Notomastus latericeus	species
34590	Chaetopterus variopedatus	species
1723709	Mesochaetopterus minutus	species
398487	Spiochaetopterus costarum	species
352250	Spiochaetopterus typicus	species
1964453	Cossura longocirrata	species
120995	Dinophilus gyrociliatus	species
1654346	Dinophilus taeniatus	species
188474	Trilobodrilus axi	species
188476	Trilobodrilus heideri	species
47118	Bonellia viridis	species
417073	Echiurus echiurus	species
273019	Thalassema thalassema	species
221997	Dorvillea erucaeformis	species
864287	Dorvillea rubrovittata	species
1795587	Iphitime cuenoti	species
442677	Iphitime paguri	species
169117	Ophryotrocha diadema	species
169118	Ophryotrocha gracilis	species
169119	Ophryotrocha hartmanni	species
442674	Ophryotrocha japonica	species
169124	Ophryotrocha puerilis	species
394771	Protodorvillea kefersteini	species
948928	Schistomeringos neglecta	species
188472	Schistomeringos rudolphi	species
2671061	Eunice aphroditois	species
167814	Eunice pennata	species
759313	Eunice roussaei	species
188451	Eunice vittata	species
1928866	Leodice harassii	species
381129	Lysidice collaris	species
188455	Lysidice ninetta	species
188458	Lysidice unicornis	species
2683732	Marphysa gaditana	species
167828	Marphysa sanguinea	species
2069577	Marphysa victori	species
759328	Palola siciliensis	species
2912900	Augeneria albidentata	species
2912901	Augeneria algida	species
104721	Lumbrineris latreilli	species
1629150	Lumbrineris perkinsi	species
1818036	Ninoe armoricana	species
2461490	Scoletoma fragilis	species
2743005	Scoletoma tetraura	species
65494	Arabella iricolor	species
1818030	Drilonereis filum	species
169112	Hyalinoecia tubicola	species
169114	Nothria conchylega	species
188452	Aponuphis bilineata	species
1940852	Aponuphis brementi	species
2816139	Diopatra biscayensis	species
552537	Diopatra neapolitana	species
2066900	Onuphis eremita	species
759348	Paradiopatra quadricuspis	species
272735	Histriobdella homari	species
292503	Clymenella torquata	species
2922066	Euclymene lombricoides	species
2172703	Maldanella harai	species
868043	Praxillella affinis	species
1818039	Praxillella gracilis	species
862916	Praxillella praetermissa	species
1400851	Leiochone leiopygos	species
273044	Johnstonia clymenoides	species
1818035	Maldane glebifex	species
273041	Maldane sarsi	species
2138295	Nicomache lumbricalis	species
2558907	Mesonerilla armoricana	species
2704349	Mesonerilla biantennata	species
1648997	Mesonerilla fagei	species
317904	Mesonerilla roscovita	species
319723	Micronerilla minuta	species
47108	Nerilla antennata	species
2704356	Nerillidium gracile	species
2704357	Nerillidium troglochaetoides	species
167808	Armandia maculata	species
104727	Polyophthalmus pictus	species
205107	Ophelia bicornis	species
875966	Ophelia limacina	species
195260	Ophelia neglecta	species
36124	Ophelia rathkei	species
2486695	Ophelina abranchiata	species
190468	Ophelina acuminata	species
937804	Ophelina cylindricaudata	species
645996	Naineris laevigata	species
273010	Naineris quadricuspida	species
195263	Orbinia bioreti	species
195264	Orbinia latreillii	species
2951290	Orbinia sertulata	species
272999	Phylo foetida	species
205118	Protoaricia oerstedii	species
46605	Scoloplos armiger	species
1931184	Aricidea belgicae	species
1818024	Aricidea laubieri	species
2291363	Aricidea pseudoarticulata	species
273017	Aricidea wassi	species
1818029	Cirrophorus branchiatus	species
1818071	Levinsenia flava	species
1818072	Levinsenia gracilis	species
1818073	Levinsenia kantauriensis	species
2042163	Paradoneis armata	species
2042164	Paradoneis lyra	species
2042165	Paraonis fulgens	species
2594088	Stygocapitella josemariobrancoi	species
152571	Stygocapitella subterranea	species
318815	Panthalis oerstedi	species
2004713	Vanadis crystallina	species
887200	Vanadis formosa	species
45666	Aphrodita aculeata	species
1210409	Laetmonice filicornis	species
2029591	Laetmonice hystrix	species
2153329	Laetmonice producta	species
1192175	Calamyzas amphictenicola	species
115833	Chrysopetalum debile	species
115836	Dysponetus caecus	species
221998	Glycera alba	species
529148	Glycera capitata	species
1446102	Glycera fallax	species
529209	Glycera lapidum	species
529249	Glycera oxycephala	species
529286	Glycera tesselata	species
104710	Glycera tridactyla	species
529288	Glycera unicornis	species
1436026	Glycinde nordmanni	species
547536	Goniada emerita	species
222001	Goniada maculata	species
715978	Goniadella bobrezkii	species
715982	Progoniada regularis	species
378359	Leocrates chinensis	species
3027067	Leocrates claparedii	species
142807	Microphthalmus listensis	species
2507404	Microphthalmus similis	species
378299	Amphiduros fuscescens	species
378364	Gyptis propinqua	species
378357	Gyptis rosea	species
115846	Oxydromus flexuosus	species
1818038	Podarkeopsis capensis	species
378375	Hesiospina aurantiaca	species
222006	Nereimyra punctata	species
378372	Psamathe fusca	species
378361	Syllidia armata	species
2528785	Phalacrophorus pictus	species
2984086	Lopadorrhynchus appendiculatus	species
715980	Pelagobia longicirrata	species
2921812	Aglaophamus agilis	species
329459	Aglaophamus malmgreni	species
714602	Nephtys assimilis	species
714603	Nephtys caeca	species
714605	Nephtys ciliata	species
714606	Nephtys cirrosa	species
36121	Nephtys hombergii	species
714608	Nephtys hystricis	species
492768	Nephtys incisa	species
714609	Nephtys kersivalensis	species
397560	Nephtys longosetosa	species
714610	Nephtys paradoxa	species
378379	Ceratocephale loveni	species
1874761	Alitta acutifolia	species
981110	Alitta succinea	species
880429	Alitta virens	species
2951279	Ceratonereis costae	species
1336437	Eunereis longissima	species
126592	Hediste diversicolor	species
1498920	Neanthes acuminata	species
1680847	Neanthes fucata	species
194549	Nereis pelagica	species
2991677	Nereis procera	species
