taxon_id	input	rank
1889476	Agapostemon texanus	species
115084	Agapostemon virescens	species
205183	Andrena carlini	species
586956	Andrena carolina	species
446231	Andrena hirticincta	species
586963	Andrena milwaukeensis	species
205186	Andrena vicina	species
156279	Anthidiellum notatum	species
1667468	Anthidium clypeodentatum	species
537447	Anthidium florentinum	species
473950	Anthidium manicatum	species
156282	Anthidium oblongatum	species
597899	Anthophora terminalis	species
549032	Ashmeadiella	genus
115077	Augochlora pura	species
586896	Augochlorella aurata	species
309941	Bombus affinis	species
207620	Bombus ashtoni	species
30198	Bombus bohemicus	species
130687	Bombus cryptarum	species
217885	Bombus occidentalis	species
28643	Bombus pensylvanicus	species
207647	Bombus rufocinctus	species
207648	Bombus terricola	species
156286	Calliopsis	genus
156304	Ceratina calcarata	species
549059	Chelostoma rapunculi	species
586899	Coelioxys rufitarsis	species
253571	Colletes inaequalis	species
2605962	Colletes latitarsis	species
395738	Colletes simulans	species
354156	Dianthidium	genus
586972	Epeoloides	genus
586974	Epeoloides pilosula	species
2202943	Epeolus gibbsi	species
599447	Eucera pruinosa	species
77576	Halictus ligatus	species
77578	Halictus rubicundus	species
322074	Heriades	genus
156333	Hoplitis	genus
1190792	Hylaeus communis	species
313025	Hylaeus hyalinatus	species
1542617	Hylaeus pictipes	species
313026	Hylaeus punctatus	species
#88472	Lasioglossum	subgenus
#88467	Lasioglossum	genus
88493	Lasioglossum imitatum	species
1039703	Lasioglossum laevissimum	species
88532	Lasioglossum leucozonium	species
1039751	Lasioglossum lionotum	species
1039928	Lasioglossum novascotiae	species
88542	Lasioglossum oenotherae	species
88500	Lasioglossum zephyrum	species
88538	Lasioglossum zonulum	species
288377	Macropis nuda	species
586910	Megachile latimanus	species
1004196	Megachile sculpturalis	species
599251	Melissodes agilis	species
156345	Melitta	genus
601314	Neolarra vigilans	species
586915	Nomada articulata	species
156348	Nomada maculata	species
586932	Osmia atriventris	species
1404006	Osmia conjuncta	species
473952	Osmia lignaria	species
1437194	Osmia lignaria propinqua	subspecies
1404169	Osmia pumila	species
446227	Panurginus	genus
205151	Perdita	genus
205157	Protandrena	subgenus
88589	Seladonia confusa	species
88591	Sphecodes	genus
125546	Stelis	genus
601254	Triepeolus pectoralis	species
28638	Xylocopa virginica	species
200916	Acanthoscelides	genus
1132040	Agriotes mancus	species
1720622	Amphimallon majale	species
374460	Arrhenodes minutus	species
107851	Haliplidae	family
172869	Calligrapha	genus
41073	Carabidae	family
1944112	Carabus vietinghoffii	species
176322	Cicindela patruela	species
1790162	Coccinella transversoguttata	species
322471	Conophthorus coniperda	species
77167	Dendroctonus pseudotsugae	species
77170	Dendroctonus rufipennis	species
66339	Habrocerus	genus
2339928	Hylobius pales	species
1220349	Hylurgopinus rufipes	species
1415919	Hypnoidus bicolor	species
122739	Merhynchites bicolor	species
292448	Micromalthus debilis	species
1323392	Monochamus scutellatus	species
2339981	Nicrophorus hebes	species
1857302	Oestodes tenuicollis	species
202098	Otiorhynchus ovatus	species
122849	Otiorhynchus sulcatus	species
1857304	Pityobius anguinus	species
160329	Scolytus multistriatus	species
1605677	Synchroa punctata	species
429336	Xylosandrus germanus	species
342632	Acanthephyra pelagica	species
587164	Americorchestia longicornis	species
58716	Alysia soror	species
2219843	Ampelisca macrocephala	species
398848	Anonyx nugax	species
587141	Anonyx sarsi	species
401108	Archaeomysis grebnitzkii	species
1380511	Arcoscalpellum michelottianum	species
526425	Armadillidae	family
110520	Balanus glandula	species
680073	Betaeus harrimani	species
419502	Boreomysis arctica	species
111186	Branchinecta paludosa	species
2705161	Branchinecta serrata	species
142547	Caecidotea	genus
2202326	Caecidotea communis	species
6837	Calanus finmarchicus	species
6763	Callinectes sapidus	species
306142	Cambarus bartonii	species
39395	Cancer borealis	species
6756	Cancer irroratus	species
88209	Cancer productus	species
371499	Caprella linearis	species
380747	Caprella mutica	species
6759	Carcinus maenas	species
198537	Chaceon quinquedens	species
232428	Chionoecetes bairdi	species
41210	Chionoecetes opilio	species
2457285	Chromopleustes	genus
77745	Chydorus sphaericus	species
371472	Corophium volutator	species
307031	Crangon franciscorum	species
587144	Crangon septemspinosa	species
326568	Crangonyx pseudogracilis	species
111556	Crangonyx	genus
199720	Cumella	genus
1112814	Cyclocypris	genus
230730	Cypridopsis vidua	species
35525	Daphnia magna	species
132683	Daphnia mendotae	species
35526	Daphnia middendorffiana	species
6669	Daphnia pulex	species
6668	Daphnia	genus
83325	Dendrogaster	genus
1073560	Dichelopandalus	genus
399979	Diporeia hoyi	species
95602	Eriocheir sinensis	species
397946	Eualus	genus
1732105	Eualus pusiolus	species
2172692	Eualus subtilis	species
111187	Eubranchipus	genus
136508	Eubranchipus bundyi	species
2705162	Eubranchipus oregonus	species
121138	Eucalanus bungii	species
102976	Euphausia pacifica	species
6817	Euphausiidae	family
1240942	Fallicambarus fodiens	species
2588666	Faxonius rusticus	species
2860243	Faxonius virilis	species
45625	Gammarus	genus
315707	Gammarus fasciatus	species
314080	Gammarus oceanicus	species
174386	Hapalogaster mertensii	species
88210	Hemigrapsus nudus	species
106767	Hemigrapsus oregonensis	species
40176	Hemigrapsus sanguineus	species
575620	Heptacarpus	genus
2795295	Heptacarpus brevirostris	species
1490889	Heptacarpus sitchensis	species
586661	Hesperodiaptomus arcticus	species
1925263	Hippolyte clarki	species
126384	Holopedium glacialis	species
6706	Homarus americanus	species
1129510	Homola	genus
1129511	Homola barbata	species
199485	Hyale	genus
361634	Hyas araneus	species
362706	Hyas coarctatus	species
361633	Hyas	genus
397953	Hyas lyratus	species
472258	Hyperoche medusarum	species
82763	Idotea baltica	species
96851	Jaera albifrons	species
525544	Janiralata	genus
174388	Labidochirus splendescens	species
2315850	Lacunicambarus polychromatus	species
1129387	Latreillia elegans	species
397956	Lebbeus groenlandicus	species
587151	Lebbeus polaris	species
72036	Lepeophtheirus salmonis	species
77708	Lepidurus arcticus	species
160504	Leptochelia	genus
251525	Leptodiaptomus minutus	species
77707	Leptodora kindtii	species
399988	Limnocalanus macrurus	species
155702	Lirceus	genus
174393	Lithodes maja	species
707981	Lophopanopeus bellus	species
77665	Lynceus	genus
591000	Macroregonia macrochira	species
48144	Meganyctiphanes norvegica	species
88206	Metacarcinus gracilis	species
29965	Metacarcinus magister	species
1377962	Munida iris	species
177235	Grimothea quadrispina	species
2861185	Munidopsis alvisca	species
587154	Munidopsis curvirostra	species
