taxon_id	input	rank
1307805	Acarospora socialis	species
1240363	Acmispon strigosus	species
335395	Actinemys marmorata	species
1485138	Actinemys pallida	species
9191	Agelaius tricolor	species
30325	Anaxyrus boreas	species
2202111	Anniella stebbinsi	species
160748	Anthopleura sola	species
1284180	Aptostichus stephencolberti	species
8962	Aquila chrysaetos	species
1291435	Aquilegia eximia	species
89197	Arctostaphylos glauca	species
2067768	Ariolimax columbianus	species
171875	Aristolochia californica	species
94893	Arizona elegans	species
198938	Artemisiospiza belli	species
52180	Aspidoscelis tigris	species
122619	Asterella californica	species
336972	Azolla microphylla	species
42288	Battus philenor	species
203818	Bombus sonorus	species
207650	Bombus vosnesenskii	species
1176344	Brachycybe producta	species
577406	Branchinecta sandiegonensis	species
67771	Callipepla californica	species
168615	Camponotus vicinus	species
13397	Carcharodon carcharias	species
271503	Cebidichthys violaceus	species
190680	Chamaea fasciata	species
985688	Charadrius nivosus	species
51858	Charina bottae	species
153825	Chrysomela aeneicollis	species
304258	Clinocottus analis	species
72247	Colias behrii	species
4123	Convolvulus arvensis	species
124745	Corynorhinus townsendii	species
332624	Crotalus oreganus	species
114083	Cyanocitta stelleri	species
158804	Diadophis punctatus	species
121845	Diaphorina citri	species
94247	Dipodomys merriami	species
1051066	Doryteuthis opalescens	species
71008	Elgaria multicarinata	species
100190	Embiotoca jacksoni	species
34882	Enhydra lutris	species
429211	Eriogonum inflatum	species
3467	Eschscholzia californica	species
166745	Eucyclogobius newberryi	species
995702	Euwallacea fornicatus	species
93767	Fremontodendron californicum	species
43593	Gambelia wislizenii	species
71755	Gila orcuttii	species
6455	Haliotis cracherodii	species
6454	Haliotis rufescens	species
225482	Helminthoglypta tudiculata	species
62018	Hetaerina americana	species
36612	Heteromeles arbutifolia	species
47562	Pseudacris regilla	species
42569	Iris macrosiphon	species
91212	Juglans californica	species
371915	Laterallus jamaicensis	species
349391	Layia glandulosa	species
355514	Leuresthes tenuis	species
28973	Limnanthes douglasii	species
64432	Linanthus parryae	species
225169	Lottia scabra	species
61384	Lynx rufus	species
329128	Marah fabacea	species
1651146	Masticophis lateralis	species
1100063	Megalorchestia californiana	species
211600	Melanerpes formicivorus	species
44397	Melospiza melodia	species
29965	Metacarcinus magister	species
100895	Microtus californicus	species
4155	Erythranthe guttata	species
9716	Mirounga angustirostris	species
159337	Myotis yumanensis	species
6549	Mytilus californianus	species
79376	Nemophila menziesii	species
160571	Neostapfia colusana	species
117523	Nereocystis luetkeana	species
9872	Odocoileus hemionus	species
100748	Oeneis ivallda	species
30962	Oncorhynchus clarkii	species
251271	Orcuttia inaequalis	species
6735	Panulirus interruptus	species
319776	Paralichthys californicus	species
161624	Passerculus sandwichensis	species
230066	Penstemon newberryi	species
38669	Perognathus longimembris	species
10042	Peromyscus maniculatus	species
372482	Phrynosoma blainvillii	species
55486	Phyllospadix torreyi	species
7611	Pisaster brevispinus	species
94850	Pituophis catenifer	species
111540	Platanus racemosa	species
463524	Plestiodon gilberti	species
615972	Polyergus mexicanus	species
7064	Popillia japonica	species
3694	Populus trichocarpa	species
262038	Prenolepis imparis	species
9696	Puma concolor	species
1266315	Quercus berberidifolia	species
97696	Quercus engelmannii	species
60424	Quercus tomentella	species
67830	Quercus wislizeni	species
156759	Rallus limicola	species
157171	Ramalina menziesii	species
59496	Rubus parviflorus	species
8519	Sceloporus occidentalis	species
72073	Sebastes entomelas	species
72093	Sebastes paucispinis	species
371924	Selasphorus sasin	species
241346	Semicossyphus pulcher	species
123631	Setophaga petechia	species
71773	Siphateles bicolor	species
126318	Sorex ornatus	species
228670	Spea hammondii	species
201991	Strix occidentalis	species
133113	Tamalia coweni	species
311010	Tetraclita rubescens	species
156854	Tetragnatha versicolor	species
35019	Thamnophis sirtalis	species
10013	Thomomys bottae	species
345375	Tivela stultorum	species
300845	Trebouxia decolorans	species
160569	Tuctoria greenei	species
3438	Umbellularia californica	species
507508	Uroctonus mordax	species
9643	Ursus americanus	species
142466	Aphelocoma californica	species
42267	Apodemia mormo	species
29667	Bromus tectorum	species
143180	Carduus pycnocephalus	species
347529	Centaurea solstitialis	species
4265	Cynara cardunculus	species
2890184	Dicheirus dilatatus	species
104508	Euphydryas editha	species
549777	Opuntia basilaris	species
9029	Oreortyx pictus	species
447138	Parnassius behrii	species
29695	Phragmites australis	species
97693	Quercus agrifolia	species
2004446	Quercus parvula	species
86924	Rhinichthys osculus	species
