taxon_id	input	rank
2741728	Platyplectrum ornatum	species
104073	Platyplectrum spenceri	species
356215	Lechriodus fletcheri	species
143878	Ranoidea serrata	species
8527	Tiliqua rugosa	species
103694	Intellagama lesueurii	species
316450	Bassiana duperreyi	species
2856563	Gehyra lapistola	species
1955237	Gehyra moritzi	species
747217	Gehyra purpurascens	species
316451	Lampropholis delicata	species
103695	Pogona vitticeps	species
223249	Pseudemoia entrecasteauxii	species
172942	Saiphos equalis	species
355693	Hydrophis major	species
44489	Carettochelys insculpta	species
665104	Chelodina expansa	species
326985	Rheobatrachus silus	species
1338023	Pseudophryne occidentalis	species
13085	Heteronotia binoei	species
106636	Themeda triandra	species
90392	Emydura macquarii	species
8386	Rhinella marina	species
38626	Phascolarctos cinereus	species
9315	Notamacropus eugenii	species
880440	Acacia pycnantha	species
54955	Telopea speciosissima	species
2652523	Eremophila drummondii	species
1436930	Leucochrysum albicans	species
77003	Phebalium	genus
1005581	Wahlenbergia ceracea	species
1592185	Xanthorrhoea johnsonii	species
149347	Hibbertia scandens	species
3420	Tasmannia lanceolata	species
154548	Symbiodinium goreaui	species
104179	Symbiodinium kawagutii	species
51062	Porites lutea	species
46745	Galaxea fascicularis	species
46712	Fungia	genus
1540031	Coelastrea aspera	species
70783	Acropora tenuis	species
497657	Pachyseris speciosa	species
55974	Acropora hyacinthus	species
1869259	Dipsastraea favus	species
2052915	Montipora spumosa	species
45264	Acropora millepora	species
9411	Macroderma gigas	species
223568	Bettongia gaimardi	species
38600	Burramys parvus	species
38618	Gymnobelideus leadbeateri	species
92651	Macrotis lagotis	species
55782	Myrmecobius fasciatus	species
37699	Notoryctes typhlops	species
37737	Perameles gunnii	species
54088	Petrogale penicillata	species
9301	Sminthopsis crassicaudata	species
9280	Dasyurus hallucatus	species
29139	Vombatus ursinus	species
337222	Mastacomys fuscus	species
221914	Pseudomys desertor	species
442614	Pseudomys novaehollandiae	species
722651	Dasyornis brachypterus	species
678581	Neophema chrysogaster	species
2020318	Anthochaera phrygia	species
89556	Galaxias fontanus	species
442616	Pseudomys oralis	species
120735	Perameles bougainville	species
375277	Rhodomyrtus psidioides	species
89557	Galaxias johnstoni	species
152194	Acanthocladium dockeri	species
1174718	Acacia araneosa	species
1174883	Acacia rivalis	species
204908	Eulamprus tympanum	species
1569684	Grevillea scapigera	species
8371	Ranoidea aurea	species
495877	Pristis zijsron	species
271783	Lenwebbia	genus
298684	Eidothea hardeniana	species
495145	Pseudophryne pengilleyi	species
720576	Acanthornis magna	species
442610	Pseudomys gracilicaudatus	species
72420	Euastacus armatus	species
2509230	Cryptoblepharus egeriae	species
747221	Lepidodactylus listeri	species
1931069	Pardalotus quadragintus	species
678569	Lathamus discolor	species
63143	Dasyurus geoffroii	species
35540	Pezoporus wallicus	species
889875	Pezoporus flaviventris	subspecies
83699	Banksia cuneata	species
4565	Triticum aestivum	species
29760	Vitis vinifera	species
2881005	Cophixalus australis	species
